"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"392","ROUGH RICE - CHICAGO BOARD OF TRADE","131210",2013-12-10,"039601","CBT","00","039",8262,3697,5238,997,6,63,874,743,0,326,7,746,6703,6803,1559,1459,8232,3694,5232,997,6,63,874,743,0,338,12,729,6695,6785,1537,1447,30,3,6,0,0,0,0,0,0,5,12,0,8,18,22,12,-1022,-542,-1006,45,-10,4,-40,-8,0,-49,-123,-124,-706,-1266,-316,244,100,44.7,63.4,12.1,0.1,0.8,10.6,9,0,4,0.1,9,81.1,82.3,18.9,17.7,100,44.9,63.6,12.1,0.1,0.8,10.6,9,0,4.1,0.1,8.9,81.3,82.4,18.7,17.6,100,10,20,0,0,0,0,0,0,16.7,40,0,26.7,60,73.3,40,47,16,14,4,NA,NA,7,NA,0,7,NA,10,39,28,47,15,14,4,NA,NA,7,NA,0,7,NA,10,38,28,5,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,39.3,55.7,54.4,67.5,39.2,54.8,52.6,65.2,39.5,55.9,54.6,67.8,39.4,55,52.9,65.5,26.7,60,26.7,60,26.7,60,26.7,60,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"393","ROUGH RICE - CHICAGO BOARD OF TRADE","131217",2013-12-17,"039601","CBT","00","039",7613,3668,4766,997,0,92,787,753,0,93,224,407,6044,6242,1568,1370,7579,3668,4758,997,0,92,787,753,0,104,228,391,6039,6222,1539,1356,34,0,8,0,0,0,0,0,0,5,12,0,5,20,29,14,-649,-29,-471,0,-6,29,-87,10,0,-234,217,-339,-659,-560,10,-89,100,48.2,62.6,13.1,0,1.2,10.3,9.9,0,1.2,2.9,5.3,79.4,82,20.6,18,100,48.4,62.8,13.2,0,1.2,10.4,9.9,0,1.4,3,5.2,79.7,82.1,20.3,17.9,100,0,23.5,0,0,0,0,0,0,14.7,35.3,0,14.7,58.8,85.3,41.2,42,13,11,5,0,NA,6,NA,0,6,NA,9,33,26,42,13,11,5,0,NA,6,NA,0,5,4,9,33,26,5,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,43.3,59.5,57,70.8,43.2,58.5,56.3,69.8,43.5,59.8,57.2,71.1,43.5,58.7,56.6,70,14.7,58.8,14.7,58.8,14.7,58.8,14.7,58.8,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"394","ROUGH RICE - CHICAGO BOARD OF TRADE","131224",2013-12-24,"039601","CBT","00","039",7587,3783,4575,1009,0,81,706,995,0,114,394,241,5935,6287,1652,1299,7553,3783,4567,1009,0,81,706,995,0,110,394,239,5930,6277,1623,1275,34,0,8,0,0,0,0,0,0,5,2,0,5,10,29,24,-26,115,-191,12,0,-11,-81,242,0,21,170,-166,-110,45,84,-71,100,49.9,60.3,13.3,0,1.1,9.3,13.1,0,1.5,5.2,3.2,78.2,82.9,21.8,17.1,100,50.1,60.5,13.4,0,1.1,9.3,13.2,0,1.5,5.2,3.2,78.5,83.1,21.5,16.9,100,0,23.5,0,0,0,0,0,0,14.7,5.9,0,14.7,29.4,85.3,70.6,43,14,11,5,0,NA,5,5,0,8,NA,9,33,27,43,14,11,5,0,NA,5,5,0,7,NA,9,33,27,5,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,44.1,59.4,56.8,71.6,44,58.3,56.7,70.3,44.3,59.6,57,71.9,44.3,58.5,57,70.6,14.7,29.4,14.7,29.4,14.7,29.4,14.7,29.4,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"395","ROUGH RICE - CHICAGO BOARD OF TRADE","131231",2013-12-31,"039601","CBT","00","039",7131,3684,4509,996,0,0,699,1066,0,146,384,135,5659,6094,1472,1037,7091,3684,4496,996,0,0,699,1066,0,159,384,122,5659,6068,1432,1023,40,0,13,0,0,0,0,0,0,0,13,0,0,26,40,14,-456,-99,-66,-13,0,-81,-7,71,0,32,-10,-107,-275,-193,-180,-262,100,51.7,63.2,14,0,0,9.8,14.9,0,2,5.4,1.9,79.4,85.5,20.6,14.5,100,52,63.4,14,0,0,9.9,15,0,2.2,5.4,1.7,79.8,85.6,20.2,14.4,100,0,32.5,0,0,0,0,0,0,0,32.5,0,0,65,100,35,37,12,9,4,0,0,5,6,0,NA,NA,4,25,20,37,12,8,4,0,0,5,6,0,NA,NA,NA,25,18,4,0,NA,0,0,0,0,0,0,0,NA,0,0,4,47.9,61.7,61.3,74.8,47.8,61.3,61.2,74.2,48.2,62,61.6,75.1,48.2,61.6,61.6,74.6,0,65,0,65,0,65,0,65,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"396","ROUGH RICE - CHICAGO BOARD OF TRADE","140107",2014-01-07,"039601","CBT","00","039",7086,3489,4761,1008,0,0,695,1077,0,100,15,161,5453,6014,1633,1072,6906,3451,4636,1008,0,0,695,1077,0,100,40,135,5389,5889,1517,1017,180,38,125,0,0,0,0,0,0,26,0,0,64,125,116,55,-45,-195,252,12,0,0,-4,11,0,-45,-369,26,-206,-80,161,35,100,49.2,67.2,14.2,0,0,9.8,15.2,0,1.4,0.2,2.3,77,84.9,23,15.1,100,50,67.1,14.6,0,0,10.1,15.6,0,1.4,0.6,2,78,85.3,22,14.7,100,21.1,69.4,0,0,0,0,0,0,14.4,0,0,35.6,69.4,64.4,30.6,36,12,10,4,0,0,5,6,0,NA,NA,4,26,20,36,12,9,4,0,0,5,6,0,NA,4,4,26,19,7,NA,4,0,0,0,0,0,0,NA,0,0,NA,4,44.4,66.1,57.8,77.1,44.2,63.6,57.6,74.7,45.5,66.8,59.4,77.9,45.5,64.8,59.3,76,35.6,69.4,35.6,69.4,35.6,69.4,35.6,69.4,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"397","ROUGH RICE - CHICAGO BOARD OF TRADE","140114",2014-01-14,"039601","CBT","00","039",7359,3333,4910,1002,0,0,688,1055,0,423,63,176,5622,6205,1737,1154,7036,3267,4683,1002,0,0,688,1055,0,405,101,135,5497,5974,1539,1062,323,66,227,0,0,0,0,0,0,56,0,4,126,231,198,92,273,-156,149,-6,0,0,-7,-22,0,322,48,16,169,191,104,82,100,45.3,66.7,13.6,0,0,9.3,14.3,0,5.7,0.9,2.4,76.4,84.3,23.6,15.7,100,46.4,66.6,14.2,0,0,9.8,15,0,5.8,1.4,1.9,78.1,84.9,21.9,15.1,100,20.4,70.3,0,0,0,0,0,0,17.2,0,1.2,38.9,71.5,61.1,28.5,38,12,10,4,0,0,5,6,0,NA,4,5,28,21,38,12,8,4,0,0,5,6,0,NA,4,5,28,19,10,NA,6,0,0,0,0,0,0,NA,0,NA,4,7,41.3,64.3,56.9,74.9,40.6,61.2,56.3,71.5,43.2,66.1,59.6,77,43.2,63.8,59.6,74.5,38.9,64.7,38.9,71.5,37.6,64.7,37.6,70.3,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"398","ROUGH RICE - CHICAGO BOARD OF TRADE","140121",2014-01-21,"039601","CBT","00","039",7439,3206,4975,1000,0,0,689,893,0,456,63,323,5674,6254,1765,1185,7079,3136,4725,1000,0,0,689,893,0,436,124,258,5519,6000,1560,1079,360,70,249,0,0,0,0,0,0,80,0,5,155,254,205,106,80,-127,64,-2,0,0,1,-162,0,33,0,147,52,49,28,30,100,43.1,66.9,13.4,0,0,9.3,12,0,6.1,0.9,4.3,76.3,84.1,23.7,15.9,100,44.3,66.8,14.1,0,0,9.7,12.6,0,6.2,1.8,3.6,78,84.8,22,15.2,100,19.4,69.2,0,0,0,0,0,0,22.2,0,1.4,43.1,70.6,56.9,29.4,39,12,10,4,0,0,5,5,0,4,5,7,30,22,38,11,8,4,0,0,5,5,0,4,5,7,29,20,11,NA,6,0,0,0,0,0,0,4,0,NA,6,8,39.1,64,54.8,74.8,38.3,60.8,54.1,70.8,41,66,57.6,77.1,41,63.5,57.6,73.3,41.1,63.1,43.1,70.6,39.7,63.1,40.8,68.3,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"399","ROUGH RICE - CHICAGO BOARD OF TRADE","140128",2014-01-28,"039601","CBT","00","039",7766,3526,5104,988,0,0,669,905,0,340,10,464,5987,6483,1779,1283,7320,3367,4803,988,0,0,669,905,0,275,24,445,5744,6177,1576,1143,447,159,301,0,0,0,0,0,0,79,0,5,243,307,204,140,327,320,129,-12,0,0,-20,12,0,-116,-53,141,313,229,14,98,100,45.4,65.7,12.7,0,0,8.6,11.7,0,4.4,0.1,6,77.1,83.5,22.9,16.5,100,46,65.6,13.5,0,0,9.1,12.4,0,3.8,0.3,6.1,78.5,84.4,21.5,15.6,100,35.6,67.5,0,0,0,0,0,0,17.6,0,1.2,54.4,68.6,45.6,31.4,39,14,11,4,0,0,5,5,0,7,NA,7,32,23,39,12,9,4,0,0,5,5,0,5,NA,7,30,21,10,NA,5,0,0,0,0,0,0,NA,0,NA,6,7,38.6,61.2,51.1,71.6,37.8,57.8,49.6,66.8,41,63.4,54.2,74.2,41,60.9,53.4,69.5,49,61.4,54.4,68.6,48.1,61.4,50.8,65,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"400","ROUGH RICE - CHICAGO BOARD OF TRADE","140204",2014-02-04,"039601","CBT","00","039",8587,4048,4881,978,0,17,721,973,0,99,188,821,6684,6880,1904,1707,7869,3712,4394,962,0,17,721,973,0,36,241,752,6201,6378,1668,1491,719,335,487,16,0,0,0,0,0,116,0,16,483,502,236,216,821,522,-223,-10,0,17,52,68,0,-240,178,357,697,397,124,424,100,47.1,56.8,11.4,0,0.2,8.4,11.3,0,1.2,2.2,9.6,77.8,80.1,22.2,19.9,100,47.2,55.8,12.2,0,0.2,9.2,12.4,0,0.5,3.1,9.6,78.8,81.1,21.2,18.9,100,46.6,67.7,2.2,0,0,0,0,0,16.1,0,2.2,67.2,69.9,32.8,30.1,40,16,12,4,0,NA,6,5,0,5,NA,7,33,26,40,12,10,4,0,NA,6,5,0,NA,6,7,29,24,14,6,7,NA,0,0,0,0,0,4,0,NA,11,9,40.6,54.4,53.1,64.3,38.2,48.7,46.9,56.2,43.2,57.6,56.3,68.1,42.6,52.3,51.9,61.2,54.6,58.8,63.6,69.2,51.3,58.5,59.3,62,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"401","ROUGH RICE - CHICAGO BOARD OF TRADE","140211",2014-02-11,"039601","CBT","00","039",8766,4189,4969,950,0,17,722,841,0,197,541,779,6853,7147,1913,1619,7984,3776,4423,950,0,17,722,841,0,112,560,741,6318,6583,1666,1401,782,413,546,0,0,0,0,0,0,104,0,18,535,564,247,218,179,141,88,-28,0,0,1,-132,0,98,353,-42,170,267,9,-88,100,47.8,56.7,10.8,0,0.2,8.2,9.6,0,2.2,6.2,8.9,78.2,81.5,21.8,18.5,100,47.3,55.4,11.9,0,0.2,9,10.5,0,1.4,7,9.3,79.1,82.5,20.9,17.5,100,52.8,69.8,0,0,0,0,0,0,13.3,0,2.3,68.4,72.1,31.6,27.9,42,16,13,4,0,NA,6,4,0,5,NA,8,34,28,42,12,11,4,0,NA,6,4,0,5,4,8,30,26,12,6,7,0,0,0,0,0,0,NA,0,NA,9,9,40.4,54.6,54.4,66.7,36.1,51.4,44.4,59.3,42,57.8,56.2,70.7,40.6,54.4,49.8,62,60.8,59.7,68.2,71.1,56.2,59.4,59.2,62.9,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"402","ROUGH RICE - CHICAGO BOARD OF TRADE","140218",2014-02-18,"039601","CBT","00","039",8489,3868,4985,930,0,22,722,776,0,250,437,588,6380,6808,2110,1682,7652,3441,4430,930,0,22,722,776,0,155,437,558,5829,6223,1823,1429,838,427,556,0,0,0,0,0,0,96,1,28,551,585,287,253,-276,-321,17,-20,0,5,0,-65,0,53,-104,-191,-474,-339,197,62,100,45.6,58.7,11,0,0.3,8.5,9.1,0,2.9,5.1,6.9,75.1,80.2,24.9,19.8,100,45,57.9,12.2,0,0.3,9.4,10.1,0,2,5.7,7.3,76.2,81.3,23.8,18.7,100,50.9,66.3,0,0,0,0,0,0,11.5,0.2,3.3,65.8,69.8,34.2,30.2,40,15,11,4,0,NA,6,NA,0,7,NA,8,33,26,40,12,9,4,0,NA,6,NA,0,7,NA,8,30,24,12,6,6,0,0,0,0,0,0,NA,NA,NA,9,8,37.3,55.1,51.2,68.4,34.2,52.1,42.8,61.2,39,58.9,52.9,72.9,38.9,55.5,48.5,65.3,59,57.6,65.5,69.8,54.2,57.4,57.8,61.8,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"403","ROUGH RICE - CHICAGO BOARD OF TRADE","140225",2014-02-25,"039601","CBT","00","039",7941,3452,5335,924,0,17,1070,748,1,67,175,232,5763,6508,2178,1433,7013,2985,4762,923,0,17,1052,748,1,67,229,123,5168,5881,1845,1132,928,467,573,1,0,0,18,0,0,55,0,54,595,627,333,301,-548,-416,350,-6,0,-5,348,-28,1,-183,-262,-356,-616,-300,68,-248,100,43.5,67.2,11.6,0,0.2,13.5,9.4,0,0.8,2.2,2.9,72.6,81.9,27.4,18.1,100,42.6,67.9,13.2,0,0.2,15,10.7,0,0.9,3.3,1.8,73.7,83.9,26.3,16.1,100,50.3,61.7,0.1,0,0,1.9,0,0,5.9,0,5.9,64.1,67.5,35.9,32.5,40,14,14,4,0,NA,7,NA,NA,NA,4,4,31,24,40,12,12,4,0,NA,7,NA,NA,NA,5,4,29,22,13,6,6,NA,0,0,NA,0,0,NA,0,NA,10,8,36.8,56.6,50.3,67.1,34.6,54.4,45.3,62.3,40.4,61.3,53.7,72.1,40.4,58.9,52.3,67.4,59.5,53.8,63.7,67.5,51.4,53.5,54,57.4,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"404","ROUGH RICE - CHICAGO BOARD OF TRADE","140304",2014-03-04,"039601","CBT","00","039",7786,3484,5228,944,0,0,939,700,0,103,415,295,5765,6638,2021,1148,6696,2941,4522,937,0,0,891,700,0,73,442,192,5034,5856,1661,840,1090,543,706,7,0,0,48,0,0,57,0,76,731,782,359,309,-155,32,-107,20,0,-17,-131,-48,-1,36,240,63,2,130,-157,-285,100,44.7,67.1,12.1,0,0,12.1,9,0,1.3,5.3,3.8,74,85.3,26,14.7,100,43.9,67.5,14,0,0,13.3,10.5,0,1.1,6.6,2.9,75.2,87.5,24.8,12.5,100,49.8,64.7,0.6,0,0,4.4,0,0,5.2,0,7,67,71.7,33,28.3,40,15,12,4,0,0,7,NA,0,6,NA,5,32,23,40,12,10,4,0,0,7,NA,0,4,5,5,29,21,15,6,6,NA,0,0,NA,0,0,4,0,NA,12,9,37,58.4,48.9,70.5,34.4,55.5,43.9,64.9,42.6,64.5,53.4,77.4,42.6,61.4,52.9,74.3,55,55.5,65.4,71.3,47.1,55.3,53.7,58.7,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"405","ROUGH RICE - CHICAGO BOARD OF TRADE","140311",2014-03-11,"039601","CBT","00","039",8209,3711,5116,961,0,0,939,708,0,88,840,304,6003,6968,2206,1241,6944,3108,4248,948,0,0,891,708,0,66,872,181,5193,6008,1751,936,1264,603,868,13,0,0,48,0,0,53,0,92,809,960,455,305,423,227,-112,17,0,0,0,8,0,-16,425,9,237,330,185,92,100,45.2,62.3,11.7,0,0,11.4,8.6,0,1.1,10.2,3.7,73.1,84.9,26.9,15.1,100,44.8,61.2,13.7,0,0,12.8,10.2,0,1,12.6,2.6,74.8,86.5,25.2,13.5,100,47.7,68.6,1,0,0,3.8,0,0,4.2,0,7.3,64,75.9,36,24.1,39,14,12,4,0,0,7,NA,0,5,NA,4,30,22,38,11,9,4,0,0,7,NA,0,NA,6,4,27,19,17,7,7,NA,0,0,NA,0,0,4,0,NA,13,10,36.2,59.5,47.8,71.6,33,57.2,42.2,64.9,42,66.7,52.5,78.2,42,63.7,52,74.9,47.9,58.6,60.4,74.5,40.8,58.4,50.4,63.3,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"406","ROUGH RICE - CHICAGO BOARD OF TRADE","140318",2014-03-18,"039601","CBT","00","039",8435,3954,5235,967,0,0,769,748,0,83,908,417,6190,7308,2245,1127,7104,3301,4280,948,0,0,721,748,0,72,971,267,5310,6266,1794,838,1331,653,956,19,0,0,48,0,0,74,0,86,880,1042,451,288,226,244,120,6,0,0,-170,40,0,-4,68,112,187,340,39,-114,100,46.9,62.1,11.5,0,0,9.1,8.9,0,1,10.8,4.9,73.4,86.6,26.6,13.4,100,46.5,60.2,13.3,0,0,10.1,10.5,0,1,13.7,3.8,74.7,88.2,25.3,11.8,100,49.1,71.8,1.4,0,0,3.6,0,0,5.6,0,6.5,66.1,78.3,33.9,21.7,42,15,13,4,0,0,7,4,0,6,NA,6,33,25,41,10,9,4,0,0,7,4,0,4,5,6,28,21,20,9,8,NA,0,0,NA,0,0,5,0,4,16,12,36.4,60.4,48,71.5,33.2,57.4,42.2,64.4,42.7,67.2,52.7,78.2,42.7,64,52.7,75,46.2,62.7,57.6,75.9,39.2,61.1,48.6,64.9,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"407","ROUGH RICE - CHICAGO BOARD OF TRADE","140325",2014-03-25,"039601","CBT","00","039",8485,3786,5517,984,0,0,769,764,0,144,619,534,6217,7433,2268,1052,7038,3123,4438,910,0,0,721,764,0,141,685,355,5250,6241,1788,796,1447,663,1079,74,0,0,48,0,0,88,19,95,968,1192,480,255,50,-168,281,17,0,0,0,16,0,61,-289,117,27,125,23,-75,100,44.6,65,11.6,0,0,9.1,9,0,1.7,7.3,6.3,73.3,87.6,26.7,12.4,100,44.4,63.1,12.9,0,0,10.2,10.9,0,2,9.7,5,74.6,88.7,25.4,11.3,100,45.8,74.5,5.1,0,0,3.3,0,0,6.1,1.3,6.5,66.9,82.4,33.1,17.6,45,15,13,4,0,0,7,4,0,5,6,7,35,27,43,10,10,4,0,0,7,4,0,4,6,7,30,23,21,8,8,NA,0,0,NA,0,0,4,NA,4,16,13,34.8,57.6,45.8,69.9,31.5,54.5,39.4,62.7,40.7,64.2,50.3,76.9,40.7,60.5,49.8,73,44.9,62.6,57,78.4,38.4,58.7,48.5,65.7,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"408","ROUGH RICE - CHICAGO BOARD OF TRADE","140401",2014-04-01,"039601","CBT","00","039",8982,3575,5922,1052,0,10,805,761,0,219,102,1118,6779,7913,2203,1070,7306,2840,4679,948,0,10,757,761,0,179,237,832,5566,6520,1741,787,1676,735,1242,104,0,0,48,0,0,183,8,143,1213,1393,463,283,497,-211,405,68,0,10,36,-3,0,75,-517,584,562,479,-65,18,100,39.8,65.9,11.7,0,0.1,9,8.5,0,2.4,1.1,12.4,75.5,88.1,24.5,11.9,100,38.9,64,13,0,0.1,10.4,10.4,0,2.4,3.2,11.4,76.2,89.2,23.8,10.8,100,43.8,74.1,6.2,0,0,2.9,0,0,10.9,0.5,8.5,72.4,83.1,27.6,16.9,48,17,15,4,0,NA,7,4,0,7,5,10,41,31,46,12,13,4,0,NA,7,4,0,5,7,10,35,29,25,10,10,NA,0,0,NA,0,0,6,NA,6,21,16,32.6,54.1,45.5,66,29,48.7,36,55.8,38.5,59.5,49,72.2,38.2,56.4,46.9,65.8,41.4,61.4,54.9,75.8,37.2,55.1,46.3,61.7,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
"409","ROUGH RICE - CHICAGO BOARD OF TRADE","140408",2014-04-08,"039601","CBT","00","039",9411,3421,6352,1063,0,9,798,687,0,682,54,1075,7048,8176,2364,1235,7554,2663,4986,946,0,9,750,687,0,647,223,767,5781,6672,1773,882,1857,758,1365,117,0,0,48,0,0,205,1,138,1267,1504,591,353,429,-154,430,11,0,-1,-7,-74,0,463,-48,-43,269,264,161,165,100,36.3,67.5,11.3,0,0.1,8.5,7.3,0,7.2,0.6,11.4,74.9,86.9,25.1,13.1,100,35.2,66,12.5,0,0.1,9.9,9.1,0,8.6,3,10.2,76.5,88.3,23.5,11.7,100,40.8,73.5,6.3,0,0,2.6,0,0,11.1,0.1,7.4,68.2,81,31.8,19,47,16,16,4,0,NA,7,NA,0,5,6,10,41,30,45,11,14,4,0,NA,7,NA,0,5,7,10,35,28,25,11,10,NA,0,0,NA,0,0,7,NA,5,22,15,29.9,53.6,46.9,68.4,28.6,47.3,35.2,54.4,36,59.4,51.4,73.3,35.4,55.8,46.7,64.1,37.1,59.3,49.4,73.7,32.6,53,41.7,60.6,"(CONTRACTS OF 200,000 POUNDS)","A10","Combined"
