"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"474","GOLD - COMMODITY EXCHANGE INC.","150707",2015-07-07,"088691","CMX","01","088",624457,36361,91697,80755,78489,128648,115985,108411,46576,76536,33501,98228,583089,585550,41368,38907,624457,36361,91697,80755,78489,128648,115985,108411,46576,76536,33501,98228,583089,585550,41368,38907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17085,3592,-7620,7544,-6257,2423,-4210,9696,5204,656,5913,1564,16773,10923,312,6161,100,5.8,14.7,12.9,12.6,20.6,18.6,17.4,7.5,12.3,5.4,15.7,93.4,93.8,6.6,6.2,100,5.8,14.7,12.9,12.6,20.6,18.6,17.4,7.5,12.3,5.4,15.7,93.4,93.8,6.6,6.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,28,25,21,15,29,66,57,44,102,62,84,288,253,368,28,25,21,15,29,66,57,44,102,62,84,288,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,21.9,29.1,32.9,15.9,18,21.8,24.5,19.5,21.9,29.1,32.9,15.9,18,21.8,24.5,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"475","GOLD - COMMODITY EXCHANGE INC.","150714",2015-07-14,"088691","CMX","01","088",636436,39704,93722,80105,76410,137379,112948,108315,44289,76700,32349,105458,596582,597921,39854,38515,636436,39704,93722,80105,76410,137379,112948,108315,44289,76700,32349,105458,596582,597921,39854,38515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11979,3343,2025,-650,-2079,8731,-3037,-96,-2288,164,-1151,7230,13493,12372,-1514,-393,100,6.2,14.7,12.6,12,21.6,17.7,17,7,12.1,5.1,16.6,93.7,93.9,6.3,6.1,100,6.2,14.7,12.6,12,21.6,17.7,17,7,12.1,5.1,16.6,93.7,93.9,6.3,6.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,29,27,21,14,31,60,58,44,106,59,93,293,262,371,29,27,21,14,31,60,58,44,106,59,93,293,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,22.9,28.8,33.7,15.7,17.9,21.6,25.3,19.4,22.9,28.8,33.7,15.7,17.9,21.6,25.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"476","GOLD - COMMODITY EXCHANGE INC.","150721",2015-07-21,"088691","CMX","01","088",688184,50922,92929,85402,61021,152912,109893,121238,49444,73809,38896,125759,648142,642199,40042,45985,688184,50922,92929,85402,61021,152912,109893,121238,49444,73809,38896,125759,648142,642199,40042,45985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51748,11218,-794,5297,-15389,15534,-3055,12923,5156,-2891,6547,20301,51560,44278,187,7470,100,7.4,13.5,12.4,8.9,22.2,16,17.6,7.2,10.7,5.7,18.3,94.2,93.3,5.8,6.7,100,7.4,13.5,12.4,8.9,22.2,16,17.6,7.2,10.7,5.7,18.3,94.2,93.3,5.8,6.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,26,23,25,11,32,57,72,47,110,78,99,296,289,393,26,23,25,11,32,57,72,47,110,78,99,296,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,21.6,26.9,31.3,14.6,15.9,19.6,22.2,17.8,21.6,26.9,31.3,14.6,15.9,19.6,22.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"477","GOLD - COMMODITY EXCHANGE INC.","150728",2015-07-28,"088691","CMX","01","088",630687,41358,81076,84352,56050,136868,109745,121079,43117,71215,36003,111203,597857,585395,32829,45292,630687,41358,81076,84352,56050,136868,109745,121079,43117,71215,36003,111203,597857,585395,32829,45292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57497,-9564,-11853,-1051,-4971,-16044,-149,-159,-6328,-2594,-2894,-14556,-50285,-56805,-7213,-693,100,6.6,12.9,13.4,8.9,21.7,17.4,19.2,6.8,11.3,5.7,17.6,94.8,92.8,5.2,7.2,100,6.6,12.9,13.4,8.9,21.7,17.4,19.2,6.8,11.3,5.7,17.6,94.8,92.8,5.2,7.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,27,26,22,12,29,55,72,50,96,70,87,280,272,368,27,26,22,12,29,55,72,50,96,70,87,280,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23.5,29.1,33.4,15.8,17.4,21.6,24.3,19,23.5,29.1,33.4,15.8,17.4,21.6,24.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"478","GOLD - COMMODITY EXCHANGE INC.","150804",2015-08-04,"088691","CMX","01","088",635992,41334,83553,86124,57155,128119,105958,116251,48548,75277,37336,114271,599630,585232,36362,50760,635992,41334,83553,86124,57155,128119,105958,116251,48548,75277,37336,114271,599630,585232,36362,50760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5306,-25,2477,1772,1105,-8749,-3787,-4828,5431,4062,1334,3068,1772,-162,3533,5468,100,6.5,13.1,13.5,9,20.1,16.7,18.3,7.6,11.8,5.9,18,94.3,92,5.7,8,100,6.5,13.1,13.5,9,20.1,16.7,18.3,7.6,11.8,5.9,18,94.3,92,5.7,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,25,26,24,10,28,50,72,50,101,75,87,275,280,375,25,26,24,10,28,50,72,50,101,75,87,275,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23.5,28.3,33.5,15.6,18.1,21.2,25.1,19,23.5,28.3,33.5,15.6,18.1,21.2,25.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"479","GOLD - COMMODITY EXCHANGE INC.","150811",2015-08-11,"088691","CMX","01","088",634115,38447,85649,83827,61350,126958,111949,114743,47209,73068,37972,113507,594965,587387,39150,46729,634115,38447,85649,83827,61350,126958,111949,114743,47209,73068,37972,113507,594965,587387,39150,46729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1877,-2886,2096,-2297,4195,-1161,5992,-1508,-1339,-2208,635,-764,-4664,2154,2787,-4031,100,6.1,13.5,13.2,9.7,20,17.7,18.1,7.4,11.5,6,17.9,93.8,92.6,6.2,7.4,100,6.1,13.5,13.2,9.7,20,17.7,18.1,7.4,11.5,6,17.9,93.8,92.6,6.2,7.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,26,27,22,12,27,54,76,47,102,76,86,278,282,383,26,27,22,12,27,54,76,47,102,76,86,278,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,23.5,28.6,33.1,15.6,18.2,21.2,24.4,19.4,23.5,28.6,33.1,15.6,18.2,21.2,24.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"480","GOLD - COMMODITY EXCHANGE INC.","150818",2015-08-18,"088691","CMX","01","088",636582,37168,88602,83003,65291,129921,117052,104288,49532,68064,35755,115741,600480,589129,36102,47453,636582,37168,88602,83003,65291,129921,117052,104288,49532,68064,35755,115741,600480,589129,36102,47453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467,-1279,2953,-824,3941,2963,5103,-10454,2322,-5004,-2217,2234,5514,1742,-3048,725,100,5.8,13.9,13,10.3,20.4,18.4,16.4,7.8,10.7,5.6,18.2,94.3,92.5,5.7,7.5,100,5.8,13.9,13,10.3,20.4,18.4,16.4,7.8,10.7,5.6,18.2,94.3,92.5,5.7,7.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,26,29,20,15,28,56,70,46,95,87,91,282,288,387,26,29,20,15,28,56,70,46,95,87,91,282,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,23.6,28.2,33.4,15.1,18.3,20.3,24.3,19.4,23.6,28.2,33.4,15.1,18.3,20.3,24.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"481","GOLD - COMMODITY EXCHANGE INC.","150825",2015-08-25,"088691","CMX","01","088",661565,36280,108621,75091,71124,139946,125505,81234,57366,67899,35454,123161,625248,616905,36317,44660,661565,36280,108621,75091,71124,139946,125505,81234,57366,67899,35454,123161,625248,616905,36317,44660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24983,-888,20020,-7911,5834,10025,8453,-23055,7834,-165,-301,7420,24768,27776,214,-2794,100,5.5,16.4,11.4,10.8,21.2,19,12.3,8.7,10.3,5.4,18.6,94.5,93.2,5.5,6.8,100,5.5,16.4,11.4,10.8,21.2,19,12.3,8.7,10.3,5.4,18.6,94.5,93.2,5.5,6.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,25,28,19,17,26,65,50,52,93,90,86,281,276,375,25,28,19,17,26,65,50,52,93,90,86,281,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,24.5,27.1,34.3,13.5,19.1,18.2,24.1,18.4,24.5,27.1,34.3,13.5,19.1,18.2,24.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"482","GOLD - COMMODITY EXCHANGE INC.","150901",2015-09-01,"088691","CMX","01","088",608673,31653,101990,69261,73365,128351,118862,74446,46251,66533,33176,111255,572166,568834,36507,39839,608673,31653,101990,69261,73365,128351,118862,74446,46251,66533,33176,111255,572166,568834,36507,39839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52892,-4627,-6631,-5831,2241,-11595,-6643,-6788,-11114,-1366,-2277,-11906,-53082,-48071,191,-4820,100,5.2,16.8,11.4,12.1,21.1,19.5,12.2,7.6,10.9,5.5,18.3,94,93.5,6,6.5,100,5.2,16.8,11.4,12.1,21.1,19.5,12.2,7.6,10.9,5.5,18.3,94,93.5,6,6.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,23,28,18,14,25,60,43,44,87,81,80,254,255,343,23,28,18,14,25,60,43,44,87,81,80,254,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,26,27.2,36.2,13.9,20.6,19,25.6,18.2,26,27.2,36.2,13.9,20.6,19,25.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"483","GOLD - COMMODITY EXCHANGE INC.","150908",2015-09-08,"088691","CMX","01","088",616676,39716,97846,67319,65907,131351,116101,87815,47299,65716,34193,112083,579585,576493,37091,40183,616676,39716,97846,67319,65907,131351,116101,87815,47299,65716,34193,112083,579585,576493,37091,40183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8003,8063,-4144,-1942,-7458,3000,-2761,13369,1048,-817,1017,828,7419,7659,584,344,100,6.4,15.9,10.9,10.7,21.3,18.8,14.2,7.7,10.7,5.5,18.2,94,93.5,6,6.5,100,6.4,15.9,10.9,10.7,21.3,18.8,14.2,7.7,10.7,5.5,18.2,94,93.5,6,6.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,25,29,18,14,26,62,49,45,88,87,84,269,266,362,25,29,18,14,26,62,49,45,88,87,84,269,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,24.7,26.5,34.4,13.7,19.5,18.9,24.8,17.7,24.7,26.5,34.4,13.7,19.5,18.9,24.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"484","GOLD - COMMODITY EXCHANGE INC.","150915",2015-09-15,"088691","CMX","01","088",609014,36839,79925,71016,57973,132107,104520,97654,52419,64372,35147,111341,572613,566565,36402,42449,609014,36839,79925,71016,57973,132107,104520,97654,52419,64372,35147,111341,572613,566565,36402,42449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7662,-2877,-17921,3697,-7933,756,-11582,9839,5119,-1344,954,-742,-6972,-9928,-690,2266,100,6,13.1,11.7,9.5,21.7,17.2,16,8.6,10.6,5.8,18.3,94,93,6,7,100,6,13.1,11.7,9.5,21.7,17.2,16,8.6,10.6,5.8,18.3,94,93,6,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,20,28,18,14,26,61,57,47,83,75,81,259,258,347,20,28,18,14,26,61,57,47,83,75,81,259,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23.3,26.9,33.3,14,17.5,19.2,22.3,18,23.3,26.9,33.3,14,17.5,19.2,22.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"485","GOLD - COMMODITY EXCHANGE INC.","150922",2015-09-22,"088691","CMX","01","088",611945,38829,95592,62724,61645,132116,110892,89367,49847,69824,31987,112187,576420,572740,35525,39205,611945,38829,95592,62724,61645,132116,110892,89367,49847,69824,31987,112187,576420,572740,35525,39205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931,1990,15667,-8291,3672,10,6372,-8287,-2571,5452,-3160,846,3808,6175,-877,-3244,100,6.3,15.6,10.3,10.1,21.6,18.1,14.6,8.1,11.4,5.2,18.3,94.2,93.6,5.8,6.4,100,6.3,15.6,10.3,10.1,21.6,18.1,14.6,8.1,11.4,5.2,18.3,94.2,93.6,5.8,6.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,23,33,15,17,25,67,52,52,83,81,84,271,267,359,23,33,15,17,25,67,52,52,83,81,84,271,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,24.2,27.2,33.8,14,18,19,23,18.3,24.2,27.2,33.8,14,18,19,23,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"486","GOLD - COMMODITY EXCHANGE INC.","150929",2015-09-29,"088691","CMX","01","088",600090,42024,107312,56416,66888,129398,117169,75320,50590,67210,30312,101422,564229,561243,35861,38847,600090,42024,107312,56416,66888,129398,117169,75320,50590,67210,30312,101422,564229,561243,35861,38847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11855,3195,11721,-6308,5244,-2719,6277,-14047,743,-2615,-1674,-10765,-12191,-11498,336,-357,100,7,17.9,9.4,11.1,21.6,19.5,12.6,8.4,11.2,5.1,16.9,94,93.5,6,6.5,100,7,17.9,9.4,11.1,21.6,19.5,12.6,8.4,11.2,5.1,16.9,94,93.5,6,6.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,24,31,13,21,27,71,42,50,81,87,80,273,260,360,24,31,13,21,27,71,42,50,81,87,80,273,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,25.4,27.2,34.5,14,18.6,19.2,23.7,18.7,25.4,27.2,34.5,14,18.6,19.2,23.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"487","GOLD - COMMODITY EXCHANGE INC.","151006",2015-10-06,"088691","CMX","01","088",625986,42850,114207,57267,80945,129199,120576,70754,58242,73422,30424,107163,588719,590934,37267,35053,625986,42850,114207,57267,80945,129199,120576,70754,58242,73422,30424,107163,588719,590934,37267,35053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25896,826,6894,851,14057,-199,3407,-4565,7652,6213,112,5741,24490,29691,1406,-3795,100,6.8,18.2,9.1,12.9,20.6,19.3,11.3,9.3,11.7,4.9,17.1,94,94.4,6,5.6,100,6.8,18.2,9.1,12.9,20.6,19.3,11.3,9.3,11.7,4.9,17.1,94,94.4,6,5.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,27,33,13,22,27,76,43,47,87,85,86,287,266,373,27,33,13,22,27,76,43,47,87,85,86,287,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,25,26.7,34.4,13.1,18,17.9,23.5,17.5,25,26.7,34.4,13.1,18,17.9,23.5,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"488","GOLD - COMMODITY EXCHANGE INC.","151013",2015-10-13,"088691","CMX","01","088",641353,40980,127833,56641,97894,130064,132909,50363,57369,73583,29596,110464,602009,603583,39343,37770,641353,40980,127833,56641,97894,130064,132909,50363,57369,73583,29596,110464,602009,603583,39343,37770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15366,-1869,13626,-627,16949,864,12333,-20392,-874,161,-828,3302,13291,12649,2076,2717,100,6.4,19.9,8.8,15.3,20.3,20.7,7.9,8.9,11.5,4.6,17.2,93.9,94.1,6.1,5.9,100,6.4,19.9,8.8,15.3,20.3,20.7,7.9,8.9,11.5,4.6,17.2,93.9,94.1,6.1,5.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,24,33,12,22,26,78,37,54,89,86,84,292,263,374,24,33,12,22,26,78,37,54,89,86,84,292,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,24.7,26.6,34.5,12.8,18.3,17.6,24.3,17.3,24.7,26.6,34.5,12.8,18.3,17.6,24.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"489","GOLD - COMMODITY EXCHANGE INC.","151020",2015-10-20,"088691","CMX","01","088",686201,41278,151324,51362,116268,131051,159450,37646,64463,73682,32686,117910,639197,651349,47004,34852,686201,41278,151324,51362,116268,131051,159450,37646,64463,73682,32686,117910,639197,651349,47004,34852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44848,298,23492,-5279,18374,988,26541,-12717,7095,99,3090,7445,37187,47766,7661,-2918,100,6,22.1,7.5,16.9,19.1,23.2,5.5,9.4,10.7,4.8,17.2,93.2,94.9,6.8,5.1,100,6,22.1,7.5,16.9,19.1,23.2,5.5,9.4,10.7,4.8,17.2,93.2,94.9,6.8,5.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,24,34,10,23,26,98,28,54,89,95,86,309,267,394,24,34,10,23,26,98,28,54,89,95,86,309,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,24.2,25.2,35,11.3,18.2,16.9,26.4,15.8,24.2,25.2,35,11.3,18.2,16.9,26.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"490","GOLD - COMMODITY EXCHANGE INC.","151027",2015-10-27,"088691","CMX","01","088",652091,38976,148809,51479,113127,127067,152588,31943,61911,73189,31106,106076,611287,620039,40804,32052,652091,38976,148809,51479,113127,127067,152588,31943,61911,73189,31106,106076,611287,620039,40804,32052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34110,-2302,-2516,117,-3141,-3984,-6861,-5703,-2552,-493,-1580,-11834,-27910,-31310,-6200,-2800,100,6,22.8,7.9,17.3,19.5,23.4,4.9,9.5,11.2,4.8,16.3,93.7,95.1,6.3,4.9,100,6,22.8,7.9,17.3,19.5,23.4,4.9,9.5,11.2,4.8,16.3,93.7,95.1,6.3,4.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,24,32,10,22,25,89,28,50,82,88,82,289,254,371,24,32,10,22,25,89,28,50,82,88,82,289,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,25.2,26,36.8,12.2,18.7,17.9,26.9,16.5,25.2,26,36.8,12.2,18.7,17.9,26.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"491","GOLD - COMMODITY EXCHANGE INC.","151103",2015-11-03,"088691","CMX","01","088",631868,43728,134913,57406,89601,128477,119073,46998,61976,71076,29501,107089,588825,598555,43043,33313,631868,43728,134913,57406,89601,128477,119073,46998,61976,71076,29501,107089,588825,598555,43043,33313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20223,4752,-13895,5927,-23526,1410,-33515,15055,65,-2113,-1605,1013,-22462,-21484,2239,1261,100,6.9,21.4,9.1,14.2,20.3,18.8,7.4,9.8,11.2,4.7,16.9,93.2,94.7,6.8,5.3,100,6.9,21.4,9.1,14.2,20.3,18.8,7.4,9.8,11.2,4.7,16.9,93.2,94.7,6.8,5.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,28,33,12,21,24,68,45,56,80,78,82,275,262,356,28,33,12,21,24,68,45,56,80,78,82,275,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,24.1,26,35.1,12.5,18,18.4,25.3,17.1,24.1,26,35.1,12.5,18,18.4,25.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
