"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"401","COCOA - ICE FUTURES U.S.","150505",2015-05-05,"073732","ICUS","01","073",230837,80488,139312,21314,7612,7270,46807,20281,23642,16283,3138,22147,217950,223402,12887,7434,143970,33192,81944,17071,7403,2747,37264,14627,12674,16033,3689,14783,133765,137868,10205,6102,86867,47296,57368,6293,2261,2472,16630,12741,3881,967,166,6646,84185,85534,2682,1333,4381,467,3295,3244,-278,-1108,-856,1993,1609,-344,-1479,444,3456,4475,925,-94,100,34.9,60.4,9.2,3.3,3.1,20.3,8.8,10.2,7.1,1.4,9.6,94.4,96.8,5.6,3.2,100,23.1,56.9,11.9,5.1,1.9,25.9,10.2,8.8,11.1,2.6,10.3,92.9,95.8,7.1,4.2,100,54.4,66,7.2,2.6,2.8,19.1,14.7,4.5,1.1,0.2,7.7,96.9,98.5,3.1,1.5,194,35,36,15,5,9,55,23,30,21,21,22,159,122,191,29,36,15,5,5,52,27,28,20,25,20,145,119,100,28,23,12,NA,6,24,4,9,15,5,12,88,53,20.2,35.7,30.1,47.3,16.8,23.6,23.8,34.1,16.3,29.7,27.2,42.4,12.3,21.9,21.1,31.5,35.8,51.4,46.8,69.3,30.5,41.5,40.8,56.7,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"402","COCOA - ICE FUTURES U.S.","150512",2015-05-12,"073732","ICUS","01","073",243105,79745,148053,21639,8457,8207,50606,17097,25216,17459,2341,26230,229102,235601,14003,7504,151497,31712,88962,14110,6043,3824,40494,10622,14716,17121,2718,18256,140233,145140,11264,6357,91608,48033,59091,8792,3677,3121,16687,13050,3925,1422,708,6889,88869,90461,2739,1147,12268,-743,8741,326,844,937,3799,-3184,1574,1176,-797,4083,11152,12199,1116,69,100,32.8,60.9,8.9,3.5,3.4,20.8,7,10.4,7.2,1,10.8,94.2,96.9,5.8,3.1,100,20.9,58.7,9.3,4,2.5,26.7,7,9.7,11.3,1.8,12.1,92.6,95.8,7.4,4.2,100,52.4,64.5,9.6,4,3.4,18.2,14.2,4.3,1.6,0.8,7.5,97,98.7,3,1.3,204,33,35,16,5,12,64,18,31,28,19,26,171,125,201,26,35,17,4,9,61,22,29,30,20,23,156,122,106,28,24,13,5,7,23,5,8,12,11,14,93,58,19,35.9,28.3,48.5,15.5,24.9,21.9,35.9,15.8,31,25.2,43.8,10.8,22.2,18.6,32.2,34.1,49.7,45.7,67.3,30,40.5,40.1,54.9,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"403","COCOA - ICE FUTURES U.S.","150519",2015-05-19,"073732","ICUS","01","073",265274,79751,158035,20648,9658,10213,61237,18501,26679,20974,3542,31011,250513,257638,14761,7636,167105,30539,96520,13712,5726,4224,47252,10885,18634,19813,4196,20607,154782,160792,12324,6313,98168,49212,61515,9458,6453,3468,18376,12007,3653,2300,485,9264,95731,96846,2437,1323,22169,6,9982,-991,1201,2006,10631,1404,1463,3515,1201,4781,21411,22036,758,132,100,30.1,59.6,7.8,3.6,3.9,23.1,7,10.1,7.9,1.3,11.7,94.4,97.1,5.6,2.9,100,18.3,57.8,8.2,3.4,2.5,28.3,6.5,11.2,11.9,2.5,12.3,92.6,96.2,7.4,3.8,100,50.1,62.7,9.6,6.6,3.5,18.7,12.2,3.7,2.3,0.5,9.4,97.5,98.7,2.5,1.3,224,33,38,16,5,10,76,16,30,30,26,27,188,128,220,25,38,16,5,8,71,21,27,31,27,26,174,124,112,29,24,13,5,6,24,5,7,17,8,17,98,58,18,36.5,26.7,48.6,14.2,26.6,20.7,36.8,15,31.7,24.6,43.5,10.9,23.6,18.2,33.1,32.3,48.7,44.3,64.9,28.7,39.6,39.1,52.9,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"404","COCOA - ICE FUTURES U.S.","150526",2015-05-26,"073732","ICUS","01","073",273683,79063,161500,21060,10068,10160,64109,19472,28935,22623,3962,31584,257535,265682,16148,8001,171444,28528,97620,12818,5260,4524,50287,12861,20422,21480,4121,20023,158082,164832,13362,6613,102238,50536,63881,10429,6995,3449,18359,11147,3976,2365,1064,10339,99453,100850,2785,1388,8409,-688,3466,412,410,-53,2871,970,2257,1649,420,573,7022,8045,1387,365,100,28.9,59,7.7,3.7,3.7,23.4,7.1,10.6,8.3,1.4,11.5,94.1,97.1,5.9,2.9,100,16.6,56.9,7.5,3.1,2.6,29.3,7.5,11.9,12.5,2.4,11.7,92.2,96.1,7.8,3.9,100,49.4,62.5,10.2,6.8,3.4,18,10.9,3.9,2.3,1,10.1,97.3,98.6,2.7,1.4,226,34,39,16,5,12,75,17,28,31,25,30,191,131,219,23,39,14,6,9,72,20,25,33,24,28,170,126,119,30,28,14,5,8,24,5,7,18,10,16,101,65,17.2,36.3,25.4,47.4,13.9,26.8,20.7,36.8,14,30.8,23.2,40.9,11.6,23.7,19.4,32.9,31.5,48.8,43.6,64.6,27.6,39.6,38,52.9,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"405","COCOA - ICE FUTURES U.S.","150602",2015-06-02,"073732","ICUS","01","073",281224,79887,163884,22570,9752,10876,64794,20714,30248,21568,3573,34754,264697,273802,16527,7422,171954,29590,94282,12727,5208,4393,49191,16072,21051,20585,3839,20839,158376,165684,13578,6271,109270,50297,69603,12227,6929,4099,20622,9661,4178,2472,1223,12426,106321,108118,2949,1152,7541,824,2384,1510,-316,716,685,1243,1312,-1055,-389,3170,7162,8120,379,-578,100,28.4,58.3,8,3.5,3.9,23,7.4,10.8,7.7,1.3,12.4,94.1,97.4,5.9,2.6,100,17.2,54.8,7.4,3,2.6,28.6,9.3,12.2,12,2.2,12.1,92.1,96.4,7.9,3.6,100,46,63.7,11.2,6.3,3.8,18.9,8.8,3.8,2.3,1.1,11.4,97.3,98.9,2.7,1.1,227,37,41,16,5,12,76,20,32,26,28,30,194,136,220,26,40,15,5,9,73,22,27,28,26,26,168,131,125,29,28,14,5,8,29,7,8,14,14,18,108,67,16.8,36.8,25,47.7,12.9,26.2,19.4,35.8,14,31,24,40.9,11.7,23.6,19.4,32,30.4,47.6,42.2,62.7,25.5,36.6,34.3,48.6,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"406","COCOA - ICE FUTURES U.S.","150609",2015-06-09,"073732","ICUS","01","073",247107,70778,151631,23393,9623,9503,66442,23332,16065,19556,3361,26335,232073,239851,15034,7256,129983,18361,76588,12529,4931,2937,47032,16807,7175,18096,3897,11818,117948,124153,12035,5830,117124,52417,75043,13078,6907,4352,24200,11315,4100,3508,1512,12470,114125,115698,2999,1426,-34117,-9109,-12253,823,-129,-1373,1648,2618,-14183,-2012,-212,-8419,-32625,-33951,-1492,-166,100,28.6,61.4,9.5,3.9,3.8,26.9,9.4,6.5,7.9,1.4,10.7,93.9,97.1,6.1,2.9,100,14.1,58.9,9.6,3.8,2.3,36.2,12.9,5.5,13.9,3,9.1,90.7,95.5,9.3,4.5,100,44.8,64.1,11.2,5.9,3.7,20.7,9.7,3.5,3,1.3,10.6,97.4,98.8,2.6,1.2,225,33,39,17,4,13,76,18,30,28,23,33,190,135,218,23,38,16,4,10,68,25,24,27,25,26,163,128,132,28,28,16,4,8,34,6,9,14,15,16,110,69,16.9,37.8,25.6,48.9,14.6,30.1,22,40.8,15.9,30.6,26.8,42.6,15.9,27.2,25.7,38.1,26.6,46.8,38.5,61.4,22.9,35.3,32.1,48.6,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"407","COCOA - ICE FUTURES U.S.","150616",2015-06-16,"073732","ICUS","01","073",252206,69864,153277,23102,9514,8187,71425,27840,16849,19881,2948,27226,236533,245842,15673,6365,126954,16470,73538,12820,4649,653,50364,21744,5742,17266,3843,11818,115132,121987,11822,4967,125252,53394,79739,12984,7567,4833,27052,12087,5117,4429,920,13594,121402,123855,3851,1397,5099,-915,1646,-292,-109,-1316,4983,4508,784,325,-413,891,4461,5991,639,-892,100,27.7,60.8,9.2,3.8,3.2,28.3,11,6.7,7.9,1.2,10.8,93.8,97.5,6.2,2.5,100,13,57.9,10.1,3.7,0.5,39.7,17.1,4.5,13.6,3,9.3,90.7,96.1,9.3,3.9,100,42.6,63.7,10.4,6,3.9,21.6,9.7,4.1,3.5,0.7,10.9,96.9,98.9,3.1,1.1,230,31,37,18,NA,9,86,16,29,30,24,26,195,121,222,18,34,16,4,4,78,23,20,28,27,17,158,111,135,28,30,15,4,7,37,7,9,18,11,17,112,71,16.9,37.8,25.3,49.4,14.3,30.5,21.4,41.3,15.4,31.6,27.1,44.4,15.4,27.8,25.7,39.8,25.1,45.8,36.4,59.8,21.5,35.4,31.2,48.3,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"408","COCOA - ICE FUTURES U.S.","150623",2015-06-23,"073732","ICUS","01","073",259736,70906,158470,23863,9730,7882,74189,28600,17402,20530,3021,29213,243986,254317,15751,5419,130494,17357,74360,12293,4625,613,52887,23868,5938,17716,4755,11940,118743,126099,11751,4396,129242,53549,84110,14005,7540,4834,27844,11274,4922,5540,992,14547,125242,128219,4000,1023,7530,1042,5192,762,216,-305,2764,760,553,650,72,1987,7452,8476,78,-946,100,27.3,61,9.2,3.7,3,28.6,11,6.7,7.9,1.2,11.2,93.9,97.9,6.1,2.1,100,13.3,57,9.4,3.5,0.5,40.5,18.3,4.6,13.6,3.6,9.2,91,96.6,9,3.4,100,41.4,65.1,10.8,5.8,3.7,21.5,8.7,3.8,4.3,0.8,11.3,96.9,99.2,3.1,0.8,233,33,39,18,4,10,86,14,31,35,20,29,201,126,225,20,38,16,5,4,76,23,19,31,26,17,158,117,148,28,31,15,5,8,39,7,11,25,12,21,122,80,15.9,38.1,24.3,49.5,13.5,31,20.8,41.4,14.5,31.3,26.4,44.5,14.5,27.6,25.6,39.3,24.2,45.9,35.9,60.7,21.5,36.2,31.4,49.8,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"409","COCOA - ICE FUTURES U.S.","150630",2015-06-30,"073732","ICUS","01","073",268390,72488,163295,23526,9713,8149,73350,25567,20338,21573,2999,32705,252129,262765,16261,5624,134188,18843,75918,11358,4723,682,52823,23309,6475,19083,5485,13107,122370,129699,11818,4489,134202,53645,87376,14720,7541,4915,28815,10545,5576,6314,1338,15775,129759,133066,4442,1135,8654,1582,4825,-337,-18,266,-840,-3033,2936,1043,-21,3492,8144,8448,510,205,100,27,60.8,8.8,3.6,3,27.3,9.5,7.6,8,1.1,12.2,93.9,97.9,6.1,2.1,100,14,56.6,8.5,3.5,0.5,39.4,17.4,4.8,14.2,4.1,9.8,91.2,96.7,8.8,3.3,100,40,65.1,11,5.6,3.7,21.5,7.9,4.2,4.7,1,11.8,96.7,99.2,3.3,0.8,237,33,39,18,4,10,87,15,33,39,19,33,205,134,228,20,38,15,6,4,77,25,20,31,28,19,159,124,150,29,29,16,4,8,42,6,12,26,12,19,126,78,15.5,38.6,24,50,13,31.1,20.6,41.2,14.6,31.4,26.4,44.6,14.6,27.9,25.4,38.5,23.6,46.1,35.6,60.4,20.7,36.2,30.1,49.3,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"410","COCOA - ICE FUTURES U.S.","150707",2015-07-07,"073732","ICUS","01","073",265491,72788,162440,22819,9618,8451,70402,22215,20641,22384,2730,32310,249796,258406,15695,7085,129086,17686,72734,10553,4540,814,51294,20862,6128,19110,6107,12373,117959,123559,11127,5527,136405,55102,89706,14962,7773,4943,28119,10364,5501,7087,436,16124,131837,134846,4567,1558,-2899,300,-855,-707,-94,303,-2948,-3352,303,811,-269,-395,-2333,-4360,-566,1461,100,27.4,61.2,8.6,3.6,3.2,26.5,8.4,7.8,8.4,1,12.2,94.1,97.3,5.9,2.7,100,13.7,56.3,8.2,3.5,0.6,39.7,16.2,4.7,14.8,4.7,9.6,91.4,95.7,8.6,4.3,100,40.4,65.8,11,5.7,3.6,20.6,7.6,4,5.2,0.3,11.8,96.7,98.9,3.3,1.1,228,32,39,17,4,10,80,15,34,33,23,31,198,130,221,18,38,14,7,4,70,25,20,26,32,17,148,124,149,29,31,15,4,7,40,8,13,28,10,19,127,77,15.7,38.1,24.4,49.5,13.2,30.6,21.2,40.5,16.2,31,28.2,43.3,16.2,27.2,27.3,36.7,23.1,46.3,35.7,60.4,21,37,29.8,50.2,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"411","COCOA - ICE FUTURES U.S.","150714",2015-07-14,"073732","ICUS","01","073",279410,72797,160473,21790,14256,8423,72606,23306,26008,22895,2986,38080,262600,273533,16810,5877,133235,16583,69300,8386,5327,1521,53886,25112,7863,20101,7006,12622,120962,128752,12273,4483,146175,56215,91172,14809,10334,5498,30150,9624,6715,7435,621,20816,141638,144781,4537,1393,13919,10,-1967,-1029,4638,-28,2204,1092,5367,510,256,5769,12804,15128,1115,-1209,100,26.1,57.4,7.8,5.1,3,26,8.3,9.3,8.2,1.1,13.6,94,97.9,6,2.1,100,12.4,52,6.3,4,1.1,40.4,18.8,5.9,15.1,5.3,9.5,90.8,96.6,9.2,3.4,100,38.5,62.4,10.1,7.1,3.8,20.6,6.6,4.6,5.1,0.4,14.2,96.9,99,3.1,1,241,30,39,17,5,10,85,16,36,39,25,35,210,136,231,18,39,14,8,5,73,27,22,29,35,18,158,130,157,28,30,16,4,7,44,7,15,33,9,25,135,84,15.6,35.6,23.8,47.2,12.4,28.2,19.9,37.6,15.6,28.8,27.8,41.2,15.5,24.2,26.1,33.2,22.4,42.4,34.6,56.3,20.2,33.7,28.4,46.1,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"412","COCOA - ICE FUTURES U.S.","150721",2015-07-21,"073732","ICUS","01","073",282767,73266,159686,21499,13733,9287,71952,22853,29346,23805,3437,37919,267075,276262,15692,6505,132053,16830,64499,8161,5547,1380,52122,26973,9110,20984,6843,12719,121305,127071,10748,4983,150714,56436,95187,15017,9866,6227,32888,8938,7179,7172,945,20849,145770,149192,4944,1522,3357,469,-786,-292,-523,864,-654,-453,3338,910,450,-160,4474,2729,-1117,628,100,25.9,56.5,7.6,4.9,3.3,25.4,8.1,10.4,8.4,1.2,13.4,94.5,97.7,5.5,2.3,100,12.7,48.8,6.2,4.2,1,39.5,20.4,6.9,15.9,5.2,9.6,91.9,96.2,8.1,3.8,100,37.4,63.2,10,6.5,4.1,21.8,5.9,4.8,4.8,0.6,13.8,96.7,99,3.3,1,242,31,40,16,5,10,86,14,36,40,27,35,210,138,229,18,38,13,8,4,72,26,22,30,35,17,155,128,161,28,33,15,4,7,46,7,18,32,13,26,138,91,15.2,34.3,23.4,46,12.3,26.9,19.3,36,16.1,25.8,28.3,37.7,15.7,20.8,26.3,30.2,21.2,42,33.3,55.3,19,33.2,27.4,45.1,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"413","COCOA - ICE FUTURES U.S.","150728",2015-07-28,"073732","ICUS","01","073",271120,73190,150285,20498,13466,8846,66282,19307,29476,20963,3468,38898,258152,263746,12968,7374,114200,16430,46904,7228,4566,1535,42956,29233,7913,17175,5413,13273,106509,108837,7691,5363,156919,56760,103381,14403,10033,6178,37110,3857,7779,7367,1634,22046,151643,154909,5276,2011,-11647,-76,-9401,-1001,-267,-441,-5670,-3546,130,-2843,32,978,-8923,-12516,-2725,869,100,27,55.4,7.6,5,3.3,24.4,7.1,10.9,7.7,1.3,14.3,95.2,97.3,4.8,2.7,100,14.4,41.1,6.3,4,1.3,37.6,25.6,6.9,15,4.7,11.6,93.3,95.3,6.7,4.7,100,36.2,65.9,9.2,6.4,3.9,23.6,2.5,5,4.7,1,14,96.6,98.7,3.4,1.3,226,31,42,16,6,11,71,17,35,32,29,33,189,142,206,20,36,12,9,5,57,27,23,20,37,16,135,127,167,28,37,15,5,9,45,9,17,32,15,23,139,96,15.9,31.6,24.8,43.4,12.4,23.6,19.6,32.3,17,21.2,30.4,33.8,16.6,16.1,28,26.4,20.8,40.8,33.5,53.4,19.1,33.3,27.9,43.3,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"414","COCOA - ICE FUTURES U.S.","150804",2015-08-04,"073732","ICUS","01","073",266232,72580,145203,19296,10765,9546,62205,19219,31663,19418,3576,37433,252142,257405,14090,8827,93935,14267,33304,6783,2119,1662,30918,26463,7526,11991,4108,13329,86476,88510,7460,5426,172296,58313,111898,14143,10276,6254,44921,6389,10504,10491,2533,21040,165666,168895,6630,3402,-4888,-610,-5083,-1202,-2702,701,-4077,-88,2187,-1545,107,-1464,-6010,-6341,1122,1454,100,27.3,54.5,7.2,4,3.6,23.4,7.2,11.9,7.3,1.3,14.1,94.7,96.7,5.3,3.3,100,15.2,35.5,7.2,2.3,1.8,32.9,28.2,8,12.8,4.4,14.2,92.1,94.2,7.9,5.8,100,33.8,64.9,8.2,6,3.6,26.1,3.7,6.1,6.1,1.5,12.2,96.2,98,3.8,2,224,33,44,16,6,10,68,20,38,33,25,32,186,146,192,19,34,13,8,5,51,27,20,15,35,17,124,120,178,27,38,15,5,9,52,12,23,32,16,26,148,108,15.8,31.1,25.3,42.8,12.3,22.2,19.2,30.5,18.5,20.8,31.3,34.6,15.9,16.5,24.3,25.6,19.9,39.1,31,50.9,18.1,32.1,26.4,41.5,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"415","COCOA - ICE FUTURES U.S.","150811",2015-08-11,"073732","ICUS","01","073",219904,65921,126641,18904,9293,11418,52131,18864,17108,17781,5156,24326,207589,212805,12315,7099,22491,5917,6304,4786,1342,0,6530,9802,865,2378,2033,165,20641,20511,1850,1980,197413,60004,120337,16035,9868,9501,47226,10688,14617,16803,4522,22761,186948,192294,10465,5119,-46328,-6659,-18561,-392,-1472,1872,-10075,-355,-14555,-1637,1580,-13108,-44553,-44599,-1775,-1729,100,30,57.6,8.6,4.2,5.2,23.7,8.6,7.8,8.1,2.3,11.1,94.4,96.8,5.6,3.2,100,26.3,28,21.3,6,0,29,43.6,3.8,10.6,9,0.7,91.8,91.2,8.2,8.8,100,30.4,61,8.1,5,4.8,23.9,5.4,7.4,8.5,2.3,11.5,94.7,97.4,5.3,2.6,209,32,40,16,5,10,62,27,32,25,23,26,171,132,97,14,17,12,6,0,21,13,NA,9,9,NA,57,48,200,31,37,15,6,10,60,26,29,24,23,25,165,122,16.7,31.8,26.7,43.2,14.9,23.9,22.6,33.2,31.3,45.7,51.9,60.2,27.1,39.3,43.5,50.8,17.5,33.9,27.5,44.5,16.1,27.4,23.9,36.6,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"416","COCOA - ICE FUTURES U.S.","150818",2015-08-18,"073732","ICUS","01","073",215926,69128,119702,16387,12514,11173,48544,19499,17837,17136,5185,23956,204162,209867,11764,6059,1276,472,1130,0,0,0,0,0,0,804,7,0,1276,1137,0,139,214650,68656,118572,16387,12514,11173,48544,19499,17837,17143,5989,23145,202886,208730,11764,5920,-3978,3207,-6939,-2517,3221,-245,-3586,635,729,-645,29,-370,-3427,-2939,-552,-1040,100,32,55.4,7.6,5.8,5.2,22.5,9,8.3,7.9,2.4,11.1,94.6,97.2,5.4,2.8,100,37,88.6,0,0,0,0,0,0,63,0.5,0,100,89.1,0,10.9,100,32,55.2,7.6,5.8,5.2,22.6,9.1,8.3,8,2.8,10.8,94.5,97.2,5.5,2.8,207,35,38,16,5,10,61,29,37,23,24,26,172,135,8,NA,4,0,0,0,0,0,0,NA,NA,0,NA,6,207,35,38,16,5,10,61,29,37,24,24,24,171,134,18.7,30.5,28.7,42.2,16,21.7,23.8,30.9,100,88.6,100,89.1,99.6,88.2,99.6,88.7,18.6,30.7,28.7,42.3,15.9,21.8,23.7,31,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"417","COCOA - ICE FUTURES U.S.","150825",2015-08-25,"073732","ICUS","01","073",217469,68019,116258,16499,12234,12568,44139,16641,21404,16945,6031,26808,206383,211945,11087,5525,562,168,425,0,0,0,0,0,0,393,3,0,561,428,1,134,216907,67851,115833,16499,12234,12568,44139,16641,21404,16947,6423,26413,205822,211517,11086,5391,1544,-1109,-3444,111,-280,1395,-4405,-2858,3567,-191,846,2852,2221,2078,-677,-534,100,31.3,53.5,7.6,5.6,5.8,20.3,7.7,9.8,7.8,2.8,12.3,94.9,97.5,5.1,2.5,100,29.9,75.6,0,0,0,0,0,0,69.9,0.5,0,99.8,76.2,0.2,23.8,100,31.3,53.4,7.6,5.6,5.8,20.3,7.7,9.9,7.8,3,12.2,94.9,97.5,5.1,2.5,210,34,39,16,5,11,60,23,40,24,29,26,175,138,8,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,5,210,34,39,16,5,11,60,23,40,25,29,25,174,138,18.8,30,28.6,42,15.9,21.3,23.6,30.8,99.8,76,99.8,76.2,99.8,76,99.8,76.2,18.8,30.1,28.6,42.1,15.9,21.3,23.6,30.8,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
