"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"448","SILVER - COMMODITY EXCHANGE INC.","150106",2015-01-06,"084691","CMX","01","084",198317,25404,52243,33705,43817,29574,40301,20681,13962,12339,3323,20742,176026,184343,22291,13974,198317,25404,52243,33705,43817,29574,40301,20681,13962,12339,3323,20742,176026,184343,22291,13974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3743,1124,1188,-1162,-350,1820,1444,-1124,543,-406,203,483,3846,2762,-102,981,100,12.8,26.3,17,22.1,14.9,20.3,10.4,7,6.2,1.7,10.5,88.8,93,11.2,7,100,12.8,26.3,17,22.1,14.9,20.3,10.4,7,6.2,1.7,10.5,88.8,93,11.2,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,21,24,13,17,23,38,29,25,42,25,40,153,147,197,21,24,13,17,23,38,29,25,42,25,40,153,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,26.8,28.3,39.6,13.7,20.1,22.5,29.9,18.1,26.8,28.3,39.6,13.7,20.1,22.5,29.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"449","SILVER - COMMODITY EXCHANGE INC.","150113",2015-01-13,"084691","CMX","01","084",204159,25004,54755,32232,46443,31199,43142,17575,14581,14913,3637,21520,182592,189711,21567,14449,204159,25004,54755,32232,46443,31199,43142,17575,14581,14913,3637,21520,182592,189711,21567,14449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5842,-400,2512,-1473,2626,1625,2842,-3106,619,2574,315,778,6566,5368,-724,474,100,12.2,26.8,15.8,22.7,15.3,21.1,8.6,7.1,7.3,1.8,10.5,89.4,92.9,10.6,7.1,100,12.2,26.8,15.8,22.7,15.3,21.1,8.6,7.1,7.3,1.8,10.5,89.4,92.9,10.6,7.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,20,26,13,17,23,39,28,27,43,29,43,161,151,204,20,26,13,17,23,39,28,27,43,29,43,161,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,26.8,27.6,39.1,13.4,19.5,21.5,29.3,17.3,26.8,27.6,39.1,13.4,19.5,21.5,29.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"450","SILVER - COMMODITY EXCHANGE INC.","150120",2015-01-20,"084691","CMX","01","084",213115,25840,58692,31510,52222,32730,46031,12407,15575,14007,4098,23632,189324,199356,23791,13759,213115,25840,58692,31510,52222,32730,46031,12407,15575,14007,4098,23632,189324,199356,23791,13759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,836,3938,-722,5778,1530,2888,-5168,994,-906,461,2112,6733,9645,2223,-689,100,12.1,27.5,14.8,24.5,15.4,21.6,5.8,7.3,6.6,1.9,11.1,88.8,93.5,11.2,6.5,100,12.1,27.5,14.8,24.5,15.4,21.6,5.8,7.3,6.6,1.9,11.1,88.8,93.5,11.2,6.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,19,29,14,16,23,42,22,25,37,27,40,158,140,195,19,29,14,16,23,42,22,25,37,27,40,158,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,28.6,26.3,40.5,12.5,20.9,20.4,29.6,16.3,28.6,26.3,40.5,12.5,20.9,20.4,29.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"451","SILVER - COMMODITY EXCHANGE INC.","150127",2015-01-27,"084691","CMX","01","084",211261,25267,60018,30635,56260,30661,49102,8938,14421,16706,4735,22295,189087,197328,22174,13933,211261,25267,60018,30635,56260,30661,49102,8938,14421,16706,4735,22295,189087,197328,22174,13933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1854,-573,1325,-875,4038,-2069,3071,-3468,-1154,2700,637,-1337,-237,-2028,-1616,174,100,12,28.4,14.5,26.6,14.5,23.2,4.2,6.8,7.9,2.2,10.6,89.5,93.4,10.5,6.6,100,12,28.4,14.5,26.6,14.5,23.2,4.2,6.8,7.9,2.2,10.6,89.5,93.4,10.5,6.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,17,26,14,16,24,47,18,25,38,28,40,162,134,194,17,26,14,16,24,47,18,25,38,28,40,162,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,29.4,25,41.6,12.4,22.1,20.1,31.7,15.4,29.4,25,41.6,12.4,22.1,20.1,31.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"452","SILVER - COMMODITY EXCHANGE INC.","150203",2015-02-03,"084691","CMX","01","084",217635,26066,58043,32004,55299,33850,47693,9919,16228,16251,4648,23908,196000,201895,21635,15740,217635,26066,58043,32004,55299,33850,47693,9919,16228,16251,4648,23908,196000,201895,21635,15740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6374,799,-1974,1369,-961,3189,-1409,980,1807,-455,-87,1613,6913,4567,-539,1807,100,12,26.7,14.7,25.4,15.6,21.9,4.6,7.5,7.5,2.1,11,90.1,92.8,9.9,7.2,100,12,26.7,14.7,25.4,15.6,21.9,4.6,7.5,7.5,2.1,11,90.1,92.8,9.9,7.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,16,24,15,15,25,41,19,26,43,23,38,154,135,188,16,24,15,15,25,41,19,26,43,23,38,154,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,28.9,27.4,41.7,13.2,21.6,20.6,30.9,17.2,28.9,27.4,41.7,13.2,21.6,20.6,30.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"453","SILVER - COMMODITY EXCHANGE INC.","150210",2015-02-10,"084691","CMX","01","084",216549,25861,56738,32318,53852,32829,47451,10465,19164,13031,4614,23403,194057,201065,22493,15485,216549,25861,56738,32318,53852,32829,47451,10465,19164,13031,4614,23403,194057,201065,22493,15485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1086,-205,-1306,314,-1447,-1020,-242,546,2936,-3221,-35,-505,-1943,-831,858,-255,100,11.9,26.2,14.9,24.9,15.2,21.9,4.8,8.8,6,2.1,10.8,89.6,92.8,10.4,7.2,100,11.9,26.2,14.9,24.9,15.2,21.9,4.8,8.8,6,2.1,10.8,89.6,92.8,10.4,7.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,17,23,13,16,25,42,20,25,40,26,40,153,137,186,17,23,13,16,25,42,20,25,40,26,40,153,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,28.8,28,42.2,13.6,21.9,20.8,30.9,17.7,28.8,28,42.2,13.6,21.9,20.8,30.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"454","SILVER - COMMODITY EXCHANGE INC.","150217",2015-02-17,"084691","CMX","01","084",226319,25818,54296,33940,52354,37386,46976,15447,19769,12764,4305,27000,203652,210556,22666,15762,226319,25818,54296,33940,52354,37386,46976,15447,19769,12764,4305,27000,203652,210556,22666,15762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9769,-43,-2442,1622,-1498,4557,-475,4982,605,-266,-309,3597,9596,9492,174,278,100,11.4,24,15,23.1,16.5,20.8,6.8,8.7,5.6,1.9,11.9,90,93,10,7,100,11.4,24,15,23.1,16.5,20.8,6.8,8.7,5.6,1.9,11.9,90,93,10,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,18,23,14,16,25,44,26,27,36,25,40,154,143,191,18,23,14,16,25,44,26,27,36,25,40,154,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,27.5,27.5,40,12.8,20.6,20,29.2,17.4,27.5,27.5,40,12.8,20.6,20,29.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"455","SILVER - COMMODITY EXCHANGE INC.","150224",2015-02-24,"084691","CMX","01","084",207996,22917,47341,32020,50516,34836,44319,15038,18355,13262,4813,22121,187832,193022,20163,14974,207996,22917,47341,32020,50516,34836,44319,15038,18355,13262,4813,22121,187832,193022,20163,14974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18323,-2900,-6955,-1919,-1837,-2550,-2657,-409,-1413,498,509,-4879,-15820,-17535,-2503,-789,100,11,22.8,15.4,24.3,16.7,21.3,7.2,8.8,6.4,2.3,10.6,90.3,92.8,9.7,7.2,100,11,22.8,15.4,24.3,16.7,21.3,7.2,8.8,6.4,2.3,10.6,90.3,92.8,9.7,7.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,20,24,14,15,24,43,22,24,37,21,35,152,134,188,20,24,14,15,24,43,22,24,37,21,35,152,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,28.8,29.2,42.3,13.1,21.8,20.4,31.2,17.6,28.8,29.2,42.3,13.1,21.8,20.4,31.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"456","SILVER - COMMODITY EXCHANGE INC.","150303",2015-03-03,"084691","CMX","01","084",205293,21210,45745,32022,47729,32730,40540,19920,19103,15870,5127,21004,182479,191359,22814,13934,205293,21210,45745,32022,47729,32730,40540,19920,19103,15870,5127,21004,182479,191359,22814,13934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2703,-1708,-1596,2,-2787,-2106,-3779,4882,748,2608,314,-1117,-5353,-1663,2650,-1040,100,10.3,22.3,15.6,23.2,15.9,19.7,9.7,9.3,7.7,2.5,10.2,88.9,93.2,11.1,6.8,100,10.3,22.3,15.6,23.2,15.9,19.7,9.7,9.3,7.7,2.5,10.2,88.9,93.2,11.1,6.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,20,25,13,16,24,38,26,24,45,19,35,151,139,191,20,25,13,16,24,38,26,24,45,19,35,151,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,28.8,29.3,42.2,12.5,21.4,19.8,30,18.3,28.8,29.3,42.2,12.5,21.4,19.8,30,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"457","SILVER - COMMODITY EXCHANGE INC.","150310",2015-03-10,"084691","CMX","01","084",213018,22626,42996,32695,45762,34824,42024,26452,19792,15537,5471,22347,189845,197645,23174,15374,213018,22626,42996,32695,45762,34824,42024,26452,19792,15537,5471,22347,189845,197645,23174,15374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7725,1417,-2749,672,-1967,2094,1484,6532,689,-333,344,1343,7365,6286,360,1440,100,10.6,20.2,15.3,21.5,16.3,19.7,12.4,9.3,7.3,2.6,10.5,89.1,92.8,10.9,7.2,100,10.6,20.2,15.3,21.5,16.3,19.7,12.4,9.3,7.3,2.6,10.5,89.1,92.8,10.9,7.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,21,24,16,13,23,38,30,26,50,19,37,161,141,199,21,24,16,13,23,38,30,26,50,19,37,161,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,27.1,28.8,39.9,11.9,19.5,18.6,27.8,18.1,27.1,28.8,39.9,11.9,19.5,18.6,27.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"458","SILVER - COMMODITY EXCHANGE INC.","150317",2015-03-17,"084691","CMX","01","084",224088,26615,44672,32947,45028,38040,43238,31599,19777,17703,5542,23413,201733,208072,22355,16017,224088,26615,44672,32947,45028,38040,43238,31599,19777,17703,5542,23413,201733,208072,22355,16017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11070,3988,1676,252,-734,3217,1215,5147,-15,2166,71,1065,11889,10427,-818,643,100,11.9,19.9,14.7,20.1,17,19.3,14.1,8.8,7.9,2.5,10.4,90,92.9,10,7.1,100,11.9,19.9,14.7,20.1,17,19.3,14.1,8.8,7.9,2.5,10.4,90,92.9,10,7.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,21,23,17,13,24,41,31,26,55,17,37,168,144,209,21,23,17,13,24,41,31,26,55,17,37,168,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,26.6,28.6,38.4,11.3,17.9,17.8,26.7,17.4,26.6,28.6,38.4,11.3,17.9,17.8,26.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"459","SILVER - COMMODITY EXCHANGE INC.","150324",2015-03-24,"084691","CMX","01","084",215908,25247,46742,32339,49897,33042,45659,26411,18287,15982,3621,23807,194363,201806,21546,14102,215908,25247,46742,32339,49897,33042,45659,26411,18287,15982,3621,23807,194363,201806,21546,14102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8180,-1368,2070,-608,4869,-4999,2421,-5188,-1490,-1721,-1921,394,-7371,-6266,-810,-1915,100,11.7,21.6,15,23.1,15.3,21.1,12.2,8.5,7.4,1.7,11,90,93.5,10,6.5,100,11.7,21.6,15,23.1,15.3,21.1,12.2,8.5,7.4,1.7,11,90,93.5,10,6.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,20,25,15,16,26,46,27,25,52,24,41,175,148,215,20,25,15,16,26,46,27,25,52,24,41,175,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,28.2,27.6,40.5,12.7,19.7,19.9,29.8,16.9,28.2,27.6,40.5,12.7,19.7,19.9,29.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"460","SILVER - COMMODITY EXCHANGE INC.","150331",2015-03-31,"084691","CMX","01","084",210090,23122,50647,31898,52065,31856,49464,19599,14648,13818,2915,24718,189524,196449,20566,13641,210090,23122,50647,31898,52065,31856,49464,19599,14648,13818,2915,24718,189524,196449,20566,13641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5819,-2125,3905,-441,2168,-1185,3805,-6812,-3639,-2164,-706,912,-4838,-5357,-980,-461,100,11,24.1,15.2,24.8,15.2,23.5,9.3,7,6.6,1.4,11.8,90.2,93.5,9.8,6.5,100,11,24.1,15.2,24.8,15.2,23.5,9.3,7,6.6,1.4,11.8,90.2,93.5,9.8,6.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,18,25,13,18,23,51,20,25,41,20,37,159,136,195,18,25,13,18,23,51,20,25,41,20,37,159,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,29.9,27,42.4,13.4,21.9,20.6,32.1,16.5,29.9,27,42.4,13.4,21.9,20.6,32.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"461","SILVER - COMMODITY EXCHANGE INC.","150407",2015-04-07,"084691","CMX","01","084",209918,23154,51276,33291,53377,31870,46882,17950,16049,14274,3513,23148,188667,197184,21251,12734,209918,23154,51276,33291,53377,31870,46882,17950,16049,14274,3513,23148,188667,197184,21251,12734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-172,33,629,1393,1312,14,-2582,-1649,1400,456,598,-1570,-857,735,685,-907,100,11,24.4,15.9,25.4,15.2,22.3,8.6,7.6,6.8,1.7,11,89.9,93.9,10.1,6.1,100,11,24.4,15.9,25.4,15.2,22.3,8.6,7.6,6.8,1.7,11,89.9,93.9,10.1,6.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,18,25,14,18,24,47,19,22,42,22,41,164,135,197,18,25,14,18,24,47,19,22,42,22,41,164,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,30.4,28.5,43.2,14,21.8,21.2,31.8,17.1,30.4,28.5,43.2,14,21.8,21.2,31.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"462","SILVER - COMMODITY EXCHANGE INC.","150414",2015-04-14,"084691","CMX","01","084",220588,21353,47486,34064,49911,36480,43623,23096,21079,15248,3232,25979,197827,207264,22761,13324,220588,21353,47486,34064,49911,36480,43623,23096,21079,15248,3232,25979,197827,207264,22761,13324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10669,-1802,-3790,774,-3466,4610,-3259,5146,5031,974,-281,2831,9159,10080,1510,590,100,9.7,21.5,15.4,22.6,16.5,19.8,10.5,9.6,6.9,1.5,11.8,89.7,94,10.3,6,100,9.7,21.5,15.4,22.6,16.5,19.8,10.5,9.6,6.9,1.5,11.8,89.7,94,10.3,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,18,22,14,17,25,46,25,28,48,22,44,168,146,203,18,22,14,17,25,46,25,28,48,22,44,168,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,29.7,29.4,43,12.6,20.5,19.6,30.3,17.7,29.7,29.4,43,12.6,20.5,19.6,30.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"463","SILVER - COMMODITY EXCHANGE INC.","150421",2015-04-21,"084691","CMX","01","084",226327,20856,43683,36940,46251,40882,40912,31851,20178,17322,3942,24470,201560,211257,24767,15070,226327,20856,43683,36940,46251,40882,40912,31851,20178,17322,3942,24470,201560,211257,24767,15070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5739,-497,-3803,2876,-3661,4402,-2711,8755,-902,2074,710,-1509,3733,3993,2006,1746,100,9.2,19.3,16.3,20.4,18.1,18.1,14.1,8.9,7.7,1.7,10.8,89.1,93.3,10.9,6.7,100,9.2,19.3,16.3,20.4,18.1,18.1,14.1,8.9,7.7,1.7,10.8,89.1,93.3,10.9,6.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,18,21,15,15,24,43,32,27,57,18,42,173,145,211,18,21,15,15,24,43,32,27,57,18,42,173,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,28.1,28.3,39.6,12.2,19.2,18.5,29.5,17.3,28.1,28.3,39.6,12.2,19.2,18.5,29.5,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"464","SILVER - COMMODITY EXCHANGE INC.","150428",2015-04-28,"084691","CMX","01","084",216310,23118,44088,36283,47769,31969,43121,37591,16580,18804,3161,20780,190655,201938,25655,14372,216310,23118,44088,36283,47769,31969,43121,37591,16580,18804,3161,20780,190655,201938,25655,14372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10017,2262,406,-657,1519,-8914,2210,5739,-3597,1482,-781,-3690,-10904,-9319,887,-698,100,10.7,20.4,16.8,22.1,14.8,19.9,17.4,7.7,8.7,1.5,9.6,88.1,93.4,11.9,6.6,100,10.7,20.4,16.8,22.1,14.8,19.9,17.4,7.7,8.7,1.5,9.6,88.1,93.4,11.9,6.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,18,21,16,14,24,42,28,21,56,21,37,171,131,207,18,21,16,14,24,42,28,21,56,21,37,171,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,28.8,28.7,43.4,12.2,20.9,18.7,33.3,17.3,28.8,28.7,43.4,12.2,20.9,18.7,33.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
"465","SILVER - COMMODITY EXCHANGE INC.","150505",2015-05-05,"084691","CMX","01","084",214135,22996,46013,36489,49379,30956,44983,33821,16526,18178,3220,21318,191445,201231,22690,12904,214135,22996,46013,36489,49379,30956,44983,33821,16526,18178,3220,21318,191445,201231,22690,12904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2175,-122,1924,206,1609,-1013,1861,-3770,-54,-626,59,538,790,-707,-2965,-1468,100,10.7,21.5,17,23.1,14.5,21,15.8,7.7,8.5,1.5,10,89.4,94,10.6,6,100,10.7,21.5,17,23.1,14.5,21,15.8,7.7,8.5,1.5,10,89.4,94,10.6,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,17,21,15,15,25,43,28,24,61,17,37,177,131,210,17,21,15,15,25,43,28,24,61,17,37,177,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,29.5,29.3,43.6,12.4,21.1,19.5,33,17.7,29.5,29.3,43.6,12.4,21.1,19.5,33,0,0,0,0,0,0,0,0,"(CONTRACTS OF 5,000 TROY OUNCES)","N20","Combined"
