"","Rough_Rice2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"127","2008-11-18",-3.39825150149036,7.07389190738192,-7.66602122282674,32.1108365010907,178,-108,-10.1628632469215,-15.8844875938515,-1.00279391861253,0,-0.9732436918231,12.6381540911615,40.9473129505703,38.8347264591196
"128","2008-11-25",3.12697906820354,8.3689114797652,-3.18903152975256,-16.9467096789075,313,340,-0.734944992092501,0.110650080445751,17.6143497267026,0,2.65395552346126,0.455581653586101,-0.200200267067263,-22.8683731689824
"129","2008-12-02",7.59947407831287,-2.1442906927736,9.77175140739206,14.2598204776108,-17,-173,14.5130000101327,8.75641686012756,1.86051878310352,0,-1.07720969819107,3.1322471129041,-13.2672900655929,18.2032163071779
"130","2008-12-09",-3.29297005700688,3.30228543586957,0.471553923517831,-9.47656657696356,-216,162,-7.84489714113086,2.64949264585734,0.82607170073663,0,7.30759803180652,-141.761683224893,1.58913673366348,12.1154095915967
"131","2008-12-16",0.932327195351057,5.01207322051282,4.79229248106225,-4.28199971829279,-186,160,-2.15322951267805,6.56325204300341,15.153561557548,0,-0.111919429701501,-400.733318523247,-12.7117002446859,2.53178079842895
"132","2008-12-22",-1.22764574577552,0.234375107288454,0.116913497338977,0.374298627883451,-77,3,-2.38882151746953,0.0692760678900228,3.09382757453891,0,0.446928118229728,0,-10.2239503052069,0.374298627883451
"133","2008-12-30",-6.69073649959291,-3.493805136128,-6.08193827480079,-57.467253411453,-69,263,-9.33967838848604,1.10193952496118,2.77899971296796,0,-1.00841190666259,0,-39.8407915798165,-57.467253411453
"134","2009-01-06",-4.06205019244261,-2.99386723628619,-1.04015915963807,19.2593107115784,-164,-169,-4.98248254102087,-3.39015516756813,-5.55910153999362,0,-1.58913673366348,477.912349311153,5.7392797996652,-5.22252609042146
"135","2009-01-13",-3.30869094388415,0,-6.50126332321275,5.8475469903895,133,-33,-6.28009012390303,-8.21706195770737,-0.313725747513249,0,-0.573725039014317,4.91902441907719,3.52286918837441,6.10358905863695
"136","2009-01-20",-1.87979259301709,2.62956810843606,-2.30258479847443,18.7757130182679,9,-56,-6.24830219554751,-5.86074269534702,1.3265898798311,0,-0.115141060504165,104.942204447734,16.9418151958046,-28.1851152140988
"137","2009-01-27",10.6726650016514,2.79906318328269,2.54776490569366,34.5197056094046,439,-219,18.0608934351032,-4.90348923184705,-4.6003353262253,0,8.92170839495776,71.5308752362798,14.2018006501842,-27.9960026357871
"138","2009-02-03",9.75915559468046,-2.6369885935094,14.5591061932155,38.4368714964829,-145,-530,19.4135848475057,6.62859939882381,10.8359261674506,0,-22.604554517248,47.3422435994521,-4.31721718652085,8.12254399225862
"139","2009-02-10",-7.34940043677437,6.65607665183394,-10.9302927346203,-15.1174827797118,112,374,-18.4243221320203,-9.34946188848276,-2.50750600767988,0,10.0460817052027,-19.330313592444,31.0938934616048,0.706716722309242
"140","2009-02-17",4.13803778004471,1.76464124751297,-0.689360765290203,1.03462920541446,268,34,6.21808560444457,-1.32921762089371,0.595683071919151,0,4.21114853501265,2.95789029460751,0.64447054426422,-5.79872576503497
"141","2009-02-24",-3.81632168486714,-3.02251946819894,-2.49520496134892,0.473934536389642,-104,-86,-4.50173857503575,-3.63346054329519,-9.16790668443292,0,1.59094264699773,0.200803280324546,5.01148701256229,1.48150857851412
"142","2009-03-03",-7.36688219023875,-3.35444867455825,-8.48377256084998,0.784933386445541,-31,-96,-10.9931060373698,-12.3581497919201,-7.25444457712241,0,13.5783645828848,-10.9044994788325,-30.4799915968749,34.7441267991787
"143","2009-03-10",2.03448408964331,-0.517002543510792,9.19048928315913,2.54741679251911,-292,-46,4.3722811013831,12.0183811252868,-2.65973125192653,0,-5.66953436765454,8.9803894861304,18.3701819262913,-14.2102341311084
"144","2009-03-17",6.13218908743196,-7.92123773204354,-2.00051125836733,9.86306034416273,426,-327,17.2169185329937,-7.24908493280658,-12.9304681240727,0,-11.8173736970203,14.5347806081303,11.0862592811809,-5.22392190994205
"145","2009-03-24",-1.30068648849022,-2.31400851093024,2.43968631646521,-23.7402182729705,-183,253,-0.602048778158348,12.9614884139219,-3.53835038893173,0,2.31760083479227,-29.8646769648915,-8.36500292869244,-4.51689683679115
"146","2009-03-31",1.22985241434019,8.2621602893119,3.02137785964973,-4.47702339111054,-71,245,-3.87860250351562,5.40364600847365,3.23113048523469,0,16.1487469891113,-0.358209338250415,2.43105895006162,-16.8555361029807
"147","2009-04-07",2.69152912926778,12.3774719309698,4.40819811074622,-2.22231367847101,-58,348,-5.48347613421463,6.32918972487211,7.12467398726897,0,16.1641351556416,0,14.6007822431982,-9.84400728132524
"148","2009-04-14",2.92289286705518,3.28709573150459,13.8983346639337,-5.28715152714572,-561,148,2.58564559908496,18.6298392674045,-0.286944242795339,0,6.34496200421895,-7.83495644972794,3.15717958758137,3.39015516756813
"149","2009-04-21",5.75956170487295,5.74288146141697,0.968914476886873,10.0412460040457,299,63,5.77505917259522,-1.12799460650663,8.53337253079527,0,3.51718210657914,11.1293720216633,5.51250662503966,6.45385211375711
"150","2009-04-28",2.82147934375754,5.08828358996638,1.18509577996306,-9.0589198337514,113,256,0.668695500854355,3.53620901545462,0.701142223780415,0,11.0830128065043,-11.5182253956326,-0.868815195763784,-1.17879557520419
"151","2009-05-05",1.16138224699878,12.9466981839451,5.59256530705312,3.64723726623568,-256,405,-11.7858773150266,6.00670735276037,-1.40723518386787,0,24.6145296645181,0.776200533548987,7.39833071906482,11.909969154113
"152","2009-05-12",-3.99867311739222,-10.1166108122491,-9.5326562638391,2.78828472190877,297,-381,3.12053503187926,-12.3300908130911,0.618103513143531,0,-12.8287542118512,6.96799206379897,-23.4553618052241,-9.56611185691134
"153","2009-05-19",1.0382349042219,6.85681528566562,-1.25126303838403,22.1859500876387,135,-37,-5.71001166994076,-7.93326263580791,1.48539209879619,0,5.40986801770815,32.9753286372468,22.6416876659179,-23.3818082561129
"154","2009-05-26",4.24357152464783,2.71004153066414,7.92563233157608,23.4532198278218,-175,-263,6.10566005944815,2.20950390886934,5.48429280007836,0,-1.13896447643578,27.024483900864,8.15498669641075,0.48661896511728
"155","2009-06-02",0.687596132069146,5.18306362118715,12.6807896463196,-3.72713947972318,-756,256,-4.95802096381377,18.6863877233559,7.81462534734381,0,6.80760710560158,-6.61228890422745,-4.46571505837419,15.276275455241
"156","2009-06-09",-0.867749310953947,3.42155562836624,1.28367679337007,-35.1778657903888,-145,625,-6.83262294860398,10.8036734343548,8.16184761865868,0,0.213789498852535,-41.0764537574663,2.64195630339614,-6.0103924069705
"157","2009-06-16",-2.71110116462943,0.227358945987355,-3.09686799800577,3.94843393328879,30,-38,-7.17469646424229,-4.61495080352474,-0.561404983276681,0,1.79899031563302,5.88101367260849,-2.64195630339614,-4.52565915881209
"158","2009-06-23",0.385238168093416,0.979292195324355,0.136003043252941,15.0377980233371,16,-158,-0.55843782939009,-3.54419753090731,0.98040000966213,0,1.25066768280959,18.0148188054146,0.157356444743062,0
"159","2009-06-30",-5.12771051679533,-3.53501524773971,-6.79471225762018,6.44942253301615,110,-233,-7.73131031026697,-10.7046406858359,1.17770671910193,0,-6.19525357295636,11.0035762109958,-6.49578962747723,-23.3614851181505
"160","2009-07-07",0.902504111295244,1.46475701182265,2.6004496355748,-2.08131044336941,-107,88,-0.0432245522183017,4.05998425503071,0.823049913651541,0,0.4398027979712,-9.343787070092,6.02297550788258,41.5164505196877
"161","2009-07-14",-1.81322759577807,0.76239251106589,6.49321444451534,-15.1327892428143,-538,237,-6.33574923531475,12.2057906871554,5.83720062219077,0,-1.99452595192353,-21.1890235627482,-3.53734629725801,9.21461764616689
"162","2009-07-21",-0.19623882013029,3.21362814223907,1.45046862028817,-22.274899617001,-111,382,-6.71520978424587,6.19371190037121,-0.258064659349166,0,7.69817667395039,-10.3892169542085,-1.65020246363881,-79.6943974241589
"163","2009-07-28",6.15774382307634,14.9763245401173,10.025660373965,-16.8220265553349,-337,816,-14.3290327298275,14.0184692258153,0.643917228102087,0,24.1828008227048,-20.746573859498,18.3430204357618,6.79506619085082
"164","2009-08-04",-1.19224141965244,-2.56533948042907,1.7348638334612,-86.4559960264899,-210,376,2.41516934307251,8.91841100551325,-6.49665117283114,0,3.59607265660742,-109.445427851945,-16.8566181725469,-13.2489183046079
"165","2009-08-11",11.5634658240435,10.8452309738315,6.4716314719691,22.9219239708468,270,436,13.3808823615344,5.59217418377376,1.63047090249435,0,19.2214894452613,7.20311282088826,-5.90889163700066,48.5507815781701
"166","2009-08-18",9.74900240463761,-9.49022583526844,3.96868049818089,37.4142636979123,404,-672,46.024745430037,1.62853471909905,0.537635703638006,0,-15.4096708917566,46.4195287649989,-5.91040393577043,24.0429187601236
"167","2009-08-25",7.19839883470907,-5.96370728591786,3.04044529568159,25.8861633916289,328,-466,23.4839591077401,0.879513145282651,-2.16810660613236,0,-14.4875105678817,60.0382302414608,19.6973833580825,-86.903784702361
"168","2009-09-01",-4.44251439596322,9.40725558839741,0.0677812949582801,12.2062365275758,-377,324,-21.7226016988159,-1.32218761761784,3.63187192950116,0,5.48024140617427,9.63990432595567,32.340015505386,29.0083033989319
"169","2009-09-08",-2.00352979274605,3.04901667577884,1.05595229659254,-10.8124857431976,-256,249,-9.86269324303173,2.4169982543329,6.39604148325006,0,3.45352216099615,-6.75256464362688,-3.9132997702148,-39.1179150860688
"170","2009-09-15",0.0624414631589687,-2.67818806788682,-3.88497907812937,-15.7038351484455,346,-6,4.45095393214849,-2.6962571309177,0.185701074721223,0,-2.87643894364669,-5.04085493745858,-7.57758828243729,-275.153531304195
"171","2009-09-22",2.91587367709507,-0.391470573080355,0.809908395673098,19.9934318403839,167,-183,7.82077774364982,-1.2020605099023,0.431966114451665,0,-0.949831629882159,20.0299569089363,-0.369686188132601,15.4150679827258
"172","2009-09-29",2.49084844993259,-6.96714076450338,0.505748204441581,22.8213550050611,164,-558,14.5761616442833,-2.44835774475867,-0.617667189172888,0,-6.82521855779683,14.3917139927328,-21.5457118390053,265.926003693278
"173","2009-10-06",4.62242888842521,-4.94543953462951,6.56700751396109,29.556647597593,-192,-609,14.5806518750319,2.61546363877692,-1.12150708201399,0,-9.20724238877986,30.6548303669152,-0.30674870678622,17.3953307123438
"174","2009-10-13",2.00129659976156,14.4603589920667,7.19660436766958,-40.122020377484,-516,1174,-11.3811787712146,14.3340561459704,1.6159456665604,0,24.1961959480089,-43.3899631303712,11.7270871752742,-7.8643127319113
"175","2009-10-20",0.727917629039254,-1.80733927551273,5.68031148854526,-6.87834254708957,-519,-21,3.74213850481464,7.01495581538634,3.92918478706097,0,-6.88563061060625,-10.014110707399,2.69558099885288,15.9332038569255
"176","2009-10-27",2.88116972385453,1.68651767402466,5.60723041305558,3.49829911419821,-345,49,4.24509987256965,5.81377499284059,0.532073380588027,0,8.51661688802308,-1.21804185568708,-21.0918056239943,29.3479190136107
"177","2009-11-03",14.5603226474357,31.1228970160462,15.5412075556692,-26.0747775936066,-416,2039,-8.13494889168567,18.7836859839145,8.58314358497809,0,35.8479184392089,-15.4763612730297,61.1940687028546,-101.015686810625
"178","2009-11-09",1.91074058292866,7.5730271749995,4.03543169891378,-14.3706720666176,-330,635,-8.31888192719799,5.06928058639922,4.80684030410226,0,7.27362942641179,-15.2721087017664,12.9292680199037,-4.87901641694322
"179","2009-11-17",-5.31872117596688,3.68073785783825,-0.677369693485197,-29.7834443915799,-480,444,-25.6837397100683,0.599678894053035,8.35672544186012,0,3.83648104293925,-23.9950669630591,-4.39894992503076,-120.397280432594
"180","2009-11-24",3.40798059303822,8.67365656458876,5.03509178661332,-13.9966044835301,-336,751,-11.8951942861365,5.68389801293101,-0.189933580365231,0,9.01429852797637,-27.9243203805916,21.2787578101183,134.37347467011
"181","2009-12-01",5.69584061466788,6.94845472648975,6.03807854005307,-45.9727966667532,-251,752,1.54741965825975,7.28139828116188,3.22684063988286,0,7.19406577750163,-36.0282885314931,11.1816826377813,-123.837423104327
"182","2009-12-08",0.226441483275863,0.281642725460962,1.78283544974054,-21.021631681275,-246,76,0.0383803497323143,2.15148006307277,6.15716300179514,0,-10.0283518575656,-77.2520768101457,19.4851086408887,163.899671467565
"183","2009-12-15",4.4742962106973,6.46861646420529,4.25433731383329,-58.0474018055832,-143,690,-2.64401094104576,4.91823364165072,4.31904553506506,0,9.04332027248209,-474.493212836325,3.06537410910028,16.9292056503621
"184","2009-12-22",-2.87771429220367,-13.3124732428692,-7.96018054247938,92.282670285394,888,-1367,28.6203438439958,-9.28915261780929,-5.58185352030103,0,-27.6033015234582,481.218435537242,6.5275277967479,41.0914712875729
"185","2009-12-29",0.0770251225553409,0.492700630185539,-1.32335411624407,101.485294706486,204,-499,-0.951538550296327,-5.19239416917756,4.24683160648414,0,-0.21321969698409,-5.00104205746608,-2.23423055824874,137.810877653345
"186","2010-01-05",0.665077485615839,2.01739368245359,-0.424454666143248,12.0010645828676,140,62,-2.7872146568658,-1.24034860269955,3.95275830024966,0,4.5124358934018,-58.7786664902119,-4.57671736208667,19.8176928583749
"187","2010-01-12",-0.400221933292499,-5.1466439570218,-1.44424304890212,11.2767570544315,162,-541,11.0416835324951,-2.39990714849405,1.36329296682263,0,-5.23542739457081,135.106566923615,-13.1775940144824,-8.43591261234389
"188","2010-01-19",3.09991640709875,-3.9097034963774,0.541442388961677,34.7370802763311,291,-754,17.1256436981482,-2.79087881170774,0.832842410648116,0,-8.69869459279773,103.416229836146,-1.13976810512844,-1.35386683327976
"189","2010-01-26",-2.5892769996414,-9.39220761420252,-6.95864313797294,-5.43242859601838,662,-617,8.6122402150913,-7.1387366953104,-0.753224572047451,0,-29.4841422406063,-31.5448336829506,10.0161434306564,12.8873722350542
"190","2010-02-02",-0.14441662451361,-6.41806686254895,2.33268113828675,3.49709958991538,-335,-491,8.6142574906594,2.19319645497134,-4.60085212075549,0,-20.268497122311,24.0468334971515,6.63886604257327,-10.1977235485196
"191","2010-02-09",2.99804735100704,2.35234905119039,-0.00725084291364197,-20.2469257098066,359,430,3.8282186571017,2.17792993969397,0.166527931906124,0,18.5610901490301,-46.8478075936898,-13.2739522449845,-3.31115472687804
"192","2010-02-16",2.32407410625513,1.11209808722688,2.35760265728953,17.0285719449765,-44,-149,3.84981697692446,0.823375722855602,-1.50882996512021,0,8.62768929316378,31.5344690195337,-6.14825094857725,8.71152784910993
"193","2010-02-23",-3.88725551634082,-13.3531392624523,-8.47990436200234,6.72748574595712,675,-959,6.74255675311795,-10.3583686610547,1.25893395835632,0,-46.1370903163504,9.49866075639996,6.35911027815315,4.90622359980728
"194","2010-03-02",-3.62652256982159,-2.20269519256284,-4.41294418589386,20.8858530207428,135,-488,-5.09377388282477,-8.35907523075932,-0.125182574244409,0,-3.55909451027028,8.07892549273213,-3.64651661377753,28.6593340716585
"195","2010-03-09",-4.64207107688743,-4.66333621921127,-12.5598300463713,9.7036633331177,943,-461,-4.61984314066743,-17.1541310550163,-5.62500705219415,0,-3.94139685408765,2.79635586286471,-4.06854664293883,13.2918459721484
"196","2010-03-16",5.33483449866754,-4.164616733134,7.59658545072899,32.5528874029278,-262,-1032,14.383276732999,0.686128331465774,-1.02109655221465,0,-13.856918665448,78.1306906169317,0,-0.934250417231652
"197","2010-03-23",5.22033047796153,5.64979254673652,5.95732044240087,11.1535184718019,-104,-28,4.84600082637439,4.21438421625666,0.711430301660787,0,12.7833371509885,20.3144226933563,5.96203031621672,0.144300169339218
"198","2010-03-30",5.8922403458828,-3.01082687199212,5.3428855465004,4.95120741682982,53,-333,13.0820764733272,5.47853094902795,-3.4253010615906,0,-2.50736375521159,8.71921271030907,-2.93658948043651,-0.288808865007262
"199","2010-04-06",3.86265360710354,5.18086254991879,5.23703004151876,4.49254929502914,-201,138,2.869103691825,5.49289603772412,-2.03805108824815,0,19.5686705081171,7.42144703167291,0.33057881345,0.0722804512856001
"200","2010-04-13",-4.37360927476291,4.9746503669251,-2.83123601411983,-3.4086072335235,-187,416,-12.1390424869913,-2.63455573039426,4.6626361279607,0,4.44983120878906,-6.18655853095538,5.87462004330668,0.79165580778513
"201","2010-04-20",1.82277686546257,-3.76272122087311,-0.555207407628089,4.02623974155567,312,-367,6.62095812645109,-2.15878861280974,0.17849179214533,0,-1.34022624623125,6.23269463327318,-11.1836023946853,0.714288751238001
"202","2010-04-27",-6.16921833026058,-1.57321986162913,-5.77568278423488,10.7373601390508,-29,-497,-10.0804699121966,-12.4765835213736,1.37261397902737,0,-14.4938785663572,17.1656025596535,7.64668054186126,-0.0711997182089696
"203","2010-05-04",-0.186620201023757,3.12207237312947,-2.51665746763781,4.6177162407,293,-4,-3.21931230141317,-5.94164129996688,-0.617558204415047,0,10.5240532455331,10.6758139924464,0.696120615611662,-7.5423761817242
"204","2010-05-11",-2.70831880358724,-6.55859566879098,-1.27431617688263,2.6061650324019,-172,-490,0.80283784231181,-3.29679835568371,-2.50909219935265,0,-10.2245621561478,-0.244712584976359,-7.99537753065431,8.60508543915284
"205","2010-05-18",2.26879343379949,2.11797539333265,0.114295056935632,2.19738227183779,261,25,2.40116872707485,-1.02202643444507,-2.62023723940237,0,2.18878894709436,3.37265276094261,7.78170223568084,-0.21164029063776
"206","2010-05-25",1.98682032167241,0.522558234919757,2.86331286845805,1.25044257476805,-110,-25,3.25280899026552,3.74631576552105,-3.31469740026691,0,0.408759693231708,3.32809417654962,4.85354844278287,-3.22955946913508
"207","2010-06-01",-3.99726951411488,-4.53128951317989,-3.97917610416467,-5.57506176050495,2,-15,-3.5440638907227,-3.12680559780727,-2.33814840502973,0,-14.1891247363898,-5.31038738363447,1.01369342433344,-6.16736766231272
"208","2010-06-08",3.29106322462724,-0.510298173154133,-0.231290372395598,-10.8124857431976,430,401,6.39242705040068,4.93061941106188,-8.96583647842792,0,10.3276411236119,-2.62298653565916,-0.810131013073701,-32.10754736505
"209","2010-06-15",-2.85920473432419,0.23724803536318,0.979310793367283,1.97660935167825,-469,-62,-5.36912678840675,0.52650594283925,1.60431248405759,0,-3.07527309234139,5.51483629119254,1.66376411530234,-9.53101798043248
"210","2010-06-22",-3.55975507551598,-3.12901579932099,-3.5764241751389,-4.15616556151743,7,-13,-3.92024790086278,-3.31240474250336,-4.78092130985521,0,-3.81968776765991,-5.65668028660591,-1.05555139395168,0.93677500035998
"211","2010-06-29",-5.62546221453157,-1.15389533398922,-10.1670544040589,-3.65691717506049,502,71,-9.54366100466082,-13.2650599148867,2.2015198431566,0,5.492071124237,-2.66107036128496,-9.9817543541854,-6.99923718200353
"212","2010-07-06",-5.56632940586699,-7.13603161618295,-1.1339061300232,0.982739904105401,-476,-397,-4.15321446236501,-2.20759516992004,7.39524269675318,0,-2.23611801581569,-3.03389898907191,-30.2116665563758,13.6495744588538
"213","2010-07-13",6.90184826329237,0.468862340932219,8.47756762129901,5.70187002525753,-187,-187,12.2804437333555,9.87865349657291,-7.06915545128339,0,16.521629336388,6.57821126959437,-10.1674801986377,3.11350967954134
"214","2010-07-20",-3.10434103602191,5.13339687687964,2.48331436703282,3.06676840364695,-629,141,-10.1113168303606,2.19363634842065,3.46608943384084,0,6.09377971032012,6.43626351112614,6.1607809389491,-7.80186826942639
"215","2010-07-27",5.04839054319906,14.338416259532,7.76421240843028,-0.410362207051662,-388,814,-4.31226232142894,11.603720285544,16.3095283290157,0,13.3468765412978,-0.794706169253168,12.8901982731416,0.910131424634564
"216","2010-08-03",3.31158951430499,9.9955913637082,9.07147814681704,-2.8942184370921,-822,739,-4.64230365338132,13.9381391956285,6.92303024846836,0,11.5783863915138,-4.31379499852014,12.1538548788465,1.79578338676603
"217","2010-08-10",0.373514865491309,4.19724987496171,2.80309287473095,-5.46405778476071,-351,484,-4.74624966471389,5.7251780162785,4.58777427223973,0,10.3758295654663,-6.41452165643841,-6.96925391733565,-2.4776042099437
"218","2010-08-17",-0.0678081056664226,8.10142483117744,1.16879026363286,-15.1128335443984,-176,1083,-12.7593046885622,6.067404751726,6.45385211375711,0,15.399981613232,-21.7423450838989,-4.01660417253353,2.92155610448024
"219","2010-08-24",4.16830786579823,10.2879540770735,5.48386690102038,-1.1111225425072,-313,843,-7.35749136290433,7.19466513993279,-0.148920355146753,0,0.211002339023914,-0.461042771478315,43.8607415954191,-2.69376557318086
"220","2010-08-31",-7.35576006390666,1.55878455974516,-7.30558889068718,11.9716390263015,204,-257,-28.6604977190436,-12.7406048865501,-2.33708337679275,0,-5.54064025611805,11.4697565760229,15.1377801821685,13.1965890276759
"221","2010-09-07",0.558660670863986,1.99076013152073,3.55648385866374,8.94622099219013,-450,-152,-3.5398942951689,1.77663806862896,-2.66682470821618,0,6.14106235411906,4.6688559695518,1.46591612077698,18.5970590532825
"222","2010-09-14",3.16153981700662,4.89345548686995,1.82539672576176,-2.18308090332702,98,511,-2.11556355416498,3.16118276343467,5.26437334854224,0,3.64424692672465,-5.99612555771039,6.08001990269642,5.39800790977658
"223","2010-09-21",-4.17642166871808,-7.11052742959151,-0.65626700413155,-3.09930728228363,-387,-506,4.55636268856345,0.12368585373963,5.63529365511313,0,-12.2012747509752,-5.40440250651741,-14.1589453954285,1.09205453466608
"224","2010-09-28",3.75383821362192,3.64144898590588,2.97205579698758,-7.95275696285671,-14,583,4.0688027074145,6.17146985931019,-0.422387111618505,0,0.195439801623287,-12.2200003968222,12.0655569049908,-0.857036800170707
"225","2010-10-05",-3.71867028640871,-10.8598027523165,-6.64665073379993,-21.8134813514943,555,-251,13.9062690546094,-2.87995653418402,0,0,-4.62876034275581,-38.7451049115087,-31.6170573999142,0.0782166641362991
"226","2010-10-12",0.979713924498249,2.39357973078622,4.04343819439266,-14.1675202224366,-480,538,-2.17799586559977,7.73248586935473,7.30996534396047,0,-22.5361414545264,-20.0833747802314,24.5614221013144,-8.2260437367311
"227","2010-10-19",0.75445876664304,-2.34232396339031,3.49274215247952,-1.09626180102618,-444,-160,7.49042562037587,4.30273736301565,3.03542839476396,0,-7.07633777646466,-3.56039431724895,-4.6868195482463,1.18144834137635
"228","2010-10-26",7.12653055503214,7.42909648162264,7.71046780223283,-5.9027573262652,-385,732,6.49695770654617,9.87335458797389,4.11272914238641,0,5.04909561016298,-12.5596942111802,13.4488595649824,-0.251995093451374
"229","2010-11-02",-4.84603714130358,-3.03071792562069,-2.40450066531377,-2.55816887117328,-191,-197,-8.75087657091598,-2.3819743582763,-8.07043021402762,0,6.04451875465708,-44.0311839438333,-5.06071116691214,21.4188519771849
"230","2010-11-09",2.37818375650711,0.134762654392162,0.434291290293132,-1.74254167138592,214,47,7.17209424826937,0.749172066901949,2.38690422860124,0,-10.363017507765,0.489796897554662,6.39126300917212,-2.68333953030648
"231","2010-11-16",0.0247351281304375,-16.0763255486959,-4.6537454403019,13.0719826687103,748,-1499,26.784787102744,-7.46339518029213,-14.9583848518752,0,3.44321964214842,28.5644166712861,-35.5433478850668,5.62669581889663
"232","2010-11-23",-0.927619704422256,-4.22908417394829,-1.70249807614962,2.07766642522405,152,-337,3.34441201777338,-2.38061210103311,-1.24600441547367,0,-6.39818995233519,-0.367872885746312,-5.82391318923543,3.37037733845005
"233","2010-11-30",2.34376091662956,2.8828960800336,0.809721023262,-4.90209923189004,160,309,1.66794081746211,1.82287776409531,1.05821093305369,0,3.27293560192476,0,4.92659909273865,-7.5432573127439
"234","2010-12-07",2.2026613986986,10.9751908618843,3.74822301623396,0.527473750454632,-318,784,-10.0857609690586,4.29028150355162,2.30407814356663,0,12.9156758485475,0.367872885746312,19.5009872310786,0.616651491566333
"235","2010-12-14",-3.19102966507252,-1.27473964789697,-0.567103380080347,-7.65052046683312,-304,71,-6.2494125925074,0.555978182220329,0.476453164467028,0,-6.54689392282171,-9.09134946562427,1.99884280778857,-6.85538577973075
"236","2010-12-21",1.43441742244956,1.89957896278337,-0.037504688525658,7.16710928593915,182,-12,0.668610276828829,-1.18061705223997,-0.256269589272851,0,1.35251427770404,11.3903012880941,4.73274440194933,4.78491844356164
"237","2010-12-28",-0.608743408183088,-1.85990954077546,-0.225323998443194,2.823205962755,-39,-207,1.42996780878324,-0.738604403520782,1.2024192966801,0,-1.48025540642216,8.0410692958278,-5.54377885569473,-0.349284322969812
"238","2011-01-04",2.31763813757357,10.4831555053057,3.15783253834887,19.1204187590593,-224,344,-12.3441097529442,0.146692119601255,2.99701346302772,0,31.0012892936795,57.8050929613777,-4.19932828165148,-16.4703011300608
"239","2011-01-11",-2.18746156724201,-1.93527285158144,-2.46470790511175,-6.61670130186893,129,20,-2.69728416011663,-1.62557148315496,1.36151518444088,0,-3.53033958692368,-9.95295953470334,-3.85245648625663,-2.33733511853087
"240","2011-01-18",1.93258289481282,11.8982569464656,4.88790570091737,-0.530505222969335,-565,1055,-21.9762573758217,5.92214082276001,10.4597395151821,0,14.3877492440309,-2.49320393354822,10.2664917569633,1.84105618431802
"241","2011-01-25",7.5326283406417,12.0747984507215,10.0227363546077,-9.51962045368351,-798,1430,-6.66067318493067,13.2504044891135,10.7668904866426,0,27.0504256363896,-11.4282857074174,-11.8679494703421,-7.30879542149712
"242","2011-02-01",12.6880254716452,18.8810501592515,12.5910219696509,7.25247243733715,-674,1996,-12.082142846811,13.3531392624523,12.0831913356488,0,16.9043055574718,2.02341533639672,32.5198160047994,12.8725034520366
"243","2011-02-08",9.77414934670673,13.7555860474942,9.6224996679279,2.72203886898321,-561,1794,-11.3121452895113,10.5414323938934,15.2942907310011,0,18.4396714303197,-9.10818436948038,2.52692159387991,13.4805090930259
"244","2011-02-15",2.85975051339076,1.35516412405643,3.07742604518388,1.35238725333258,-237,162,11.4600743105702,3.29616427873312,-1.33106301825858,0,-5.97331010576827,-2.4777004336908,18.5685024333136,4.35871877238068
"245","2011-02-22",-4.34787321305574,-6.74159858725378,-3.17621269554547,-5.0115669128787,10,-828,7.74810121389358,-2.94810243648129,-1.04280762499052,0,-16.1834405801061,0,0.679741179355098,-8.98787624667863
"246","2011-03-01",-2.63716826092217,-5.25533264571969,-3.74329605821924,-2.38201020085231,421,-644,8.8321507905289,-3.91203417791122,5.23301011159916,0,-34.0944163053059,-30.0450673090581,14.3222427355553,15.8959119190659
"247","2011-03-08",4.89631387909668,4.54742967124773,1.75117236996414,20.2932644620662,419,47,6.30894441808483,-0.826409339214962,3.62269977151186,0,3.92916915910746,55.4261022797763,6.06644653641109,-4.63742239126885
"248","2011-03-15",-6.81723826640361,-11.4155158278267,-7.69715619700104,2.90906098536983,566,-1563,9.76589771260805,-9.43846354752385,-1.24699926424547,0,-17.0377957261497,16.7105709556701,-18.4533947076897,-12.3411417484173
"249","2011-03-22",1.82852286534754,1.77384634798834,3.48464070561327,6.32634173626396,-455,13,2.00587353438149,2.9802260384816,3.55866991878031,0,5.95101199099091,11.8224606393728,-4.30819788520989,-1.16789648641467
"250","2011-03-29",1.60179496152857,0.691209953403238,-0.238040853990107,-2.85126988808102,314,180,4.49628735668721,0.226439605058282,1.5696475739519,0,2.65489953864098,-4.80588473884245,-2.43058144075015,-0.073448405799148
"251","2011-04-05",1.63025838145785,2.85823973177362,2.11775287843476,2.85126988808102,-196,268,-2.29953278378652,1.9888155185452,0.2304590995033,0,7.97456632632141,4.80588473884245,1.33063741999209,0.073448405799148
"252","2011-04-12",-0.592479066403939,-4.35110586711023,-1.52826594281326,13.4390772056044,239,-1028,10.8423305188371,-4.41998289791972,-6.11043071520587,0,2.7378326895489,16.4761619648925,-9.82819501934831,8.84787286835795
