"","Soybeans2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"193","2010-02-23",-6.21468959401561,-1.45863916500204,-5.883619112657,-10.5185817887712,-4238,5318,-15.8664188804449,-4.06716181872309,-0.118000824059195,-0.332902101416188,-2.8532165849807,-16.2412390503858,-6.57003101111755,-2.27905787674842
"194","2010-03-02",-2.94875850124274,2.12327496410172,-4.60012466468456,0.93153792475249,3068,4204,-14.996733533409,-6.78179281044446,4.2411126219557,-10.2797694330887,-1.54129780651218,-1.57776911596432,-0.181165128419281,8.82399393328477
"195","2010-03-09",3.6223277140305,0.497393112168609,2.19241394648222,16.0156422928994,5983,-12578,11.2862021281282,-4.07585723505619,0.266882872987573,-2.28431058061176,-0.83397995324308,28.0555690862325,8.2823709328995,-2.85439304676469
"196","2010-03-16",0.0999946831717224,-0.535265694786702,0.588188525686206,2.31604865134329,-1304,-3438,1.56104445423093,-0.288935595597728,-0.201457915122383,-26.3106732999221,1.1416661355641,4.58160103621914,-10.8665922618428,3.86875616943669
"197","2010-03-23",-0.176093117351073,1.80774818735401,-0.836752934149843,-34.7750352860007,1738,32216,-4.84356892099562,12.9659551266329,-2.66916320745398,-126.836963796517,6.47813003930171,-53.5233407286734,19.1741279993606,7.26012301311183
"198","2010-03-30",2.83998418289126,-1.26740250391162,3.16458210721393,-5.54247901725784,798,608,12.1787803428978,5.79034799225155,-3.12714249243431,7.90457980106716,-0.230102096174889,-11.3800204418524,7.96392476931285,0.704033830161066
"199","2010-04-06",2.54565764746228,0.120573946523628,2.19468184227054,28.2221631203358,2596,-20433,7.51490565177413,-6.65443574033802,4.19132661734807,47.0527130734713,-10.5794884915914,43.2810503235622,9.83559981579649,6.5101503152059
"200","2010-04-13",2.29582596983757,6.85282346283778,2.22136083806888,-19.1109583892835,1694,31433,-7.36379115380714,9.69159534463007,1.56954587716793,-7.7708984327316,18.1923459024519,-26.448334989513,2.72012572785414,-9.13738758717653
"201","2010-04-20",2.53463362129729,5.50894578057814,6.0590644968805,-20.7978728733863,-9351,27414,-4.58593932395583,12.9460801127097,1.44525070171468,1.36438713636311,15.8237168488483,-42.4458784342987,-9.43054644574062,1.11297558944781
"202","2010-04-27",1.1754534599639,3.95500422387745,1.09695113038164,-5.30358528477546,911,13717,-6.18728009818312,2.42734945368799,1.79285349949492,0.675275654401464,8.22744695394793,-18.4404102037343,-1.29791391120762,4.56245216243989
"203","2010-05-04",-0.624160181726019,-0.631592045275831,-1.23342527650987,14.0532105485125,1590,-9842,-0.603448808705132,-4.59163595201506,-0.878762406346922,5.91797705944659,-0.00942987006329332,31.3176354961128,-2.0231132712377,0.575431081061417
"204","2010-05-11",-2.19291996285804,-8.98961492491921,-3.17129685420952,9.31433668769746,1765,-29810,14.6203296716527,-6.4276931648072,-1.8874760331471,-27.4338657278097,-23.690946697004,33.4436277221645,6.59037424940134,-17.3360467730399
"205","2010-05-18",-0.683376754285803,-4.9436503730627,-1.32881892499999,13.5988797180422,1559,-22063,8.09726397083352,-5.97513305417259,1.72492853216522,20.8406130139617,-20.031620346737,26.2328027020663,1.93580816567902,-11.2830229563022
"206","2010-05-25",-1.84522524771893,-4.48911228346116,-2.0262628804268,-0.0141786379721509,-585,-10555,3.071451316249,-2.72577751427789,-0.457079501525826,-2.87062363252053,-15.7368279935545,4.60153290631506,0.404222423295586,-11.246536751803
"207","2010-06-01",-0.428933955020838,-1.91766445621582,0.327630007775959,2.10338045747385,-2512,-6020,2.18290124480927,-0.305729940326493,-0.40805425747763,-9.32204861467891,-5.59708261007152,2.87980835911359,-2.62491797551636,1.28628608367958
"208","2010-06-08",2.22186131167188,-0.667992092931513,3.08525132582353,8.78178256784867,-1336,-8775,7.00186733840802,0.946451549216398,-0.178374950956162,-6.17508748918985,-2.29445435082578,9.61882517050299,0.0781950776946871,7.966740273387
"209","2010-06-15",-2.40853939393642,1.46039695747877,-1.25011223410088,-18.2680014965147,-4862,17741,-8.89415428156664,4.67994090207497,-1.42831945403881,-34.0118723724824,15.1785955945416,-21.9617328677776,-17.321331706345,-7.35398729843553
"210","2010-06-22",0.235952268907624,5.03477846690537,1.25757827578745,-7.42307491561416,-3008,16905,-8.84344306959317,3.80532707527621,1.87600915878203,8.07671578992695,14.6752967917569,-12.0688058070863,-5.44348242146313,1.9112226408323
"211","2010-06-29",-4.91987587713805,-3.10753234325922,-7.22073831575347,3.005209921632,4309,-9363,-8.70021298458408,-10.2529769762196,-0.243090183904648,-12.0580240277445,-12.1043562668186,7.94429918686959,7.49983193654877,-7.07475084621301
"212","2010-07-06",2.72450425557871,-0.559370676800164,4.94956976537395,18.0528563503728,-5149,-14934,9.42487219749886,0.413988144130251,-0.694915763700088,-9.54502456354946,-4.76858402852578,27.7046686970966,13.7080256670449,-8.12729583698655
"213","2010-07-13",0.803311014009545,11.5500749284564,2.55511323583946,-53.9832393278315,-4975,62693,-24.0749023309411,17.6694382009343,3.66838616324863,53.487915060314,33.8074316189131,-73.2899478735046,-10.0117870119272,-15.0484263921236
"214","2010-07-20",4.93611583051656,10.6594069715458,6.20879081240826,-20.2748163317057,-1962,37958,-12.8909423137593,10.4129009669796,1.57603899323426,23.4272727392934,27.6865899831551,-55.1069462723447,-4.47591729226566,20.0699952594309
"215","2010-07-27",-0.440777433692752,-1.54209807730012,-0.950849733911241,-1.32944234443517,1483,-3889,3.32972867163566,-0.899556290857895,0.85271859317082,4.16071200022188,-3.34319834563672,-1.67596862084167,-11.4065258804869,-1.84427645043144
"216","2010-08-03",7.1408904184068,9.6221272127293,9.21061987391045,-1.52523970668881,-4138,29236,-1.62705630838325,10.577458654515,3.99025383748022,0.784585297114493,15.3952187975475,-32.5761995426186,21.3269209829344,20.2176422625323
"217","2010-08-10",5.04762871978723,5.22614609878183,5.99619384222478,-6.25837044918622,-1572,19072,4.37726885433776,7.36824715539193,1.97627824319131,11.9932722516918,9.21374596777884,-28.6851162557692,5.21898957910505,1.77218728291919
"218","2010-08-17",2.99315223735572,1.3744945918253,4.12822311351437,-0.164590722439506,-3329,4613,8.87194660155952,4.56646781099828,-2.29444430723404,20.4526477752589,3.73063724556886,-8.5774819524449,12.9504132020219,-0.193927962692619
"219","2010-08-24",-1.41193620578228,-4.78498203495956,-2.41187265158018,-15.4518356834135,3401,-10459,9.56724157573436,-1.20042939426206,-1.74605791705282,-10.0704215123958,-6.99225080425734,-28.7837775060114,-12.5521907828251,-11.8764882362186
"220","2010-08-31",-0.924008046892411,0.28260403714917,-0.867438672711884,-3.45770751055579,-559,1943,-4.67274454822508,-0.646624021715958,0.245879767662416,-1.06514730914675,-2.16956556399008,7.88681686648669,14.7214557497763,-7.72816987785436
"221","2010-09-07",2.95344750759199,3.69064882888566,4.39058908810299,14.4388552270632,-4600,7385,0.568621856047535,3.49811276901697,1.16251557078044,34.6075308428464,7.26929418984543,-1.42031373114282,0.219136689481836,15.5102357887223
"222","2010-09-14",1.42032026607737,0.252923237755276,1.9446630603797,-3.65720386529365,-1671,2068,5.16308605388272,2.45422870176881,0.105911339949571,2.94758181329531,-0.0474088956332608,-6.49765093188925,2.87942067614839,-4.37717689565833
"223","2010-09-21",4.31676999192607,4.46238286013685,5.23647790998325,0.281243097605532,-2587,15046,3.85984756725151,5.6620413549064,-1.80088823422828,-18.0587866237977,9.45243959191391,18.9821915244845,13.7877118014531,-1.76677182976093
"224","2010-09-28",5.28721277507795,5.25083801818607,5.53266547799698,4.42731803555727,400,17202,5.40161227353355,5.6245141847544,1.49146030527589,4.78644674089281,7.2449757945817,21.9167608245744,13.9983095609621,-3.00759960798231
"225","2010-10-05",-0.0900979512802991,-5.42193482481146,-0.468180027059617,12.370734305302,1685,-23852,15.025021654764,-1.6061926323605,0.766268424328587,22.111694604563,-12.3631193735875,15.027017078844,-2.46999347622747,8.68307900816898
"226","2010-10-12",6.9705003188739,2.34570922752333,6.93540843719926,-24.687131079439,2331,16788,17.9247081755372,9.47800702771069,1.04700235488107,-44.3022840140483,0.996679368975428,-78.4352184039019,13.9879409011506,-1.78116541246567
"227","2010-10-19",2.04371056925172,6.30220761555176,0.832931767753209,-10.582537181501,6611,26134,-7.97830493082969,1.55847082775313,2.35344450876767,-31.4294605246483,10.5249435842897,-24.3292512474817,5.94339616737276,-4.52710612802871
"228","2010-10-26",0.594548272461815,2.69219141404928,2.49174376953523,1.46761851725792,-9171,9896,-4.91428058966292,2.55263674908139,3.23186657108927,21.1887508301448,-1.72633338880637,2.38487025047398,17.2032768559047,-1.60461062150858
"229","2010-11-02",-3.44129636272577,-1.17269174592796,-3.01995795933472,-7.93091566275361,-3046,-2392,-9.90599829133885,-2.73695737996285,-3.34147445250039,7.73581423028666,4.70061968315676,-37.9209329077567,-15.0306270148411,-5.53059950428114
"230","2010-11-09",3.67440263146115,2.11238380705687,4.00859115445673,37.6689537772343,-688,-3621,8.18554253027735,1.73619590988192,-4.392269395629,-19.0126960533892,6.08070790469455,40.2027660285555,10.4565976268271,45.1163120310119
"231","2010-11-16",-1.02275876154128,-9.61922245289468,-2.75843029819089,1.4255408904722,8342,-36448,19.7434836801703,-3.10262645792765,-0.163660070005633,32.1208428708783,-15.5352723990738,27.4294351579401,-22.1735481761231,-6.54138753663727
"232","2010-11-23",-0.971862830405179,-0.789605194423437,-0.602146564694372,7.90683701912798,-2135,-5936,-1.35366157375785,-1.35226913582258,-0.35240520141766,106.375126421165,-2.436519340527,1.73575083402451,4.13716864685583,-18.4726469034619
"233","2010-11-30",-1.83377243626683,-1.58031083622934,-1.59199644881927,-5.593112458528,-1746,-3286,-2.36833277995245,-1.23061381331802,-1.68333954358335,1.11232158714518,-4.04214102798655,15.3314018816292,8.07195023281366,-15.0812083644468
"234","2010-12-07",-2.51110756029327,2.40337236552808,-2.15727508577785,0.757801674556191,-2417,8151,-13.7895665639215,-2.41900173698877,1.83700913449645,3.23263752441996,1.60345354794398,-4.91250246727208,7.23735712641993,1.04564619295537
"235","2010-12-14",-0.155341863549197,1.65400389402102,-0.10948863528224,4.20850180286862,-259,4242,-4.80734660706386,-0.512807331382525,1.84904164867401,21.6342986194501,2.80819841269562,-19.1055236762709,-3.03289978504591,-1.18819088518389
"236","2010-12-21",3.2393928467112,4.240004535861,3.28528807531807,7.28555518492175,691,12564,0.532397222470671,2.89423227318455,4.51042807570676,6.9559210378678,6.40656242585695,8.45573880280632,-4.94724029036373,7.23778557481243
"237","2010-12-28",-0.0998045819800453,1.60076185642506,0.740951487635044,-2.30585508484378,-4126,7095,-4.94206763773608,1.04035164439384,-0.431450938504696,1.9916832074891,2.64765549052886,-19.9900484801093,5.66113678744458,-1.48424019948532
"238","2011-01-04",-2.2808104675903,-3.3415680413734,-2.60607135652897,0.566482052218831,1005,-12846,0.776631687883089,-2.91804495444197,0.870341728406387,-0.525276387033813,-6.57091845444313,-13.6109554240207,-7.95032575197023,4.18356906430617
"239","2011-01-11",-0.652911541466139,-2.69597444260334,-0.495315913945937,5.42079764462944,-912,-12280,4.90040698523426,-1.10700611084802,-4.61848627389863,15.8376982793875,-1.11909911442236,-12.916883272535,-0.825457384646278,0.0133597559816678
"240","2011-01-18",2.84161111505643,2.40782910666457,3.55110751437469,2.04499031096361,-2772,7851,3.96804415536227,3.71064150192559,-1.9153944468016,8.40016500189638,4.61464647210104,-22.4418429311092,10.6840440563705,-0.352403621087483
"241","2011-01-25",-3.687439577517,-3.93620016723535,-4.72813290899214,3.43664868712352,4122,-15906,-3.04931870365657,-5.62580159745671,-2.51963541885658,-2.11186224005662,-8.71773592343512,92.0957359872158,7.35917573233777,-10.2593768388861
"242","2011-02-01",3.92115388121095,7.25717055096435,4.41256180308276,13.7364386300709,-1372,19636,-5.14071099093503,3.28228811952975,4.55660821051236,6.87715101136082,14.3280258694787,-51.3132647082593,-7.99647789159668,35.0087638639211
"243","2011-02-08",0.467344033696904,-0.57483108201275,0.948996650329725,0.793384284079401,-2263,-2633,3.4205282972863,0.968848278488821,-2.81877141561964,8.17544279275211,-3.24498662983661,-21.3293565484655,16.3972140201336,-2.35462808350242
"244","2011-02-15",-1.80537521583908,-7.71353441377087,-3.13959629117875,7.890331341072,6044,-32806,12.9812628370988,-4.63708181084304,-4.72207337358679,-24.7416763106161,-11.6710246839233,147.326927303394,-4.61415806047594,-5.75640306931096
"245","2011-02-22",-8.19244255669673,-10.2809946437096,-9.56278772991155,-5.26298905133977,3796,-31273,-3.63013181914997,-10.1995499378233,-5.01123871779168,-5.903211929345,-16.5633193183167,3.1326594265936,-8.64076330314614,-9.86188370569661
"246","2011-03-01",-3.38368213691727,-2.16584388595571,-2.9205784605411,-1.85971752214762,-3019,-5744,-6.00698192457862,-3.08258476395746,-1.53458892079481,9.80277095326905,0.734370420889086,-24.0479028856846,-12.8386844667176,1.58671017446519
"247","2011-03-08",0.737958690452345,1.64412279540098,0.516862789405792,-15.5106254553871,1156,13248,-1.28116137662708,2.76674166034496,-0.146286348316238,-2.08203326396816,3.75652722597213,-80.4707344097297,1.1909158813193,-4.11131726805252
"248","2011-03-15",2.23608349340836,-7.77992139685306,0.951526931983437,24.1793785132593,6233,-36841,21.751334968044,-2.4521065242153,-3.11239141508537,-4.87901641694322,-16.2918418975117,120.844042158565,1.50579976435701,5.76626882901046
"249","2011-03-22",-0.209323343335654,5.25901121331582,0.863176603697546,-9.86100691360186,-4697,21549,-10.1460401043525,2.54752056208716,3.63774507060022,10.1462843385558,11.2466054783832,-51.0330451683577,-6.80827086290936,-2.00492618476957
"250","2011-03-29",-0.235420672598607,-1.17390948291956,0.243022450454333,-1.83740763862481,-2147,-2580,1.58178808956038,0.546344059581649,1.51098403697638,2.5568482433723,-0.676654114206521,-9.56494379325807,-13.6326570178152,-2.29885590247481
"251","2011-04-05",1.85871412152139,1.95344002159636,3.37044793771106,6.27813409588995,-6185,2461,1.67755343347284,2.9444890087083,-0.785490454582316,-1.46748648164952,7.99817334720707,54.048333996178,-10.1415685538333,-14.782593834255
"252","2011-04-12",-0.703739847380369,-6.27669217337417,-2.41425731822424,12.2413378714665,7400,-26464,9.17293868109592,-4.79337747788193,-2.82730620575844,-2.36807011888462,-10.3433313085404,32.8355986204283,-5.23894875999336,6.86796802615746
"253","2011-04-19",-1.43548784725223,-2.58417880005677,-1.3091590319565,5.70013742884541,-984,-11296,0.421334735637124,-2.59980875653572,-0.477896457259952,-8.60391525129049,-6.18122755866182,12.5715534299987,1.8719640451156,10.2629642071491
"254","2011-04-26",-3.85287829665231,4.77386526779728,-3.86959630606274,-11.8725474272413,-1054,21688,-19.3393891892875,-2.40447462772355,4.0103605226232,8.11457833832474,9.04943894184811,-56.7369652191431,-9.58934995886214,8.80243169539661
"255","2011-05-03",-1.27224006708868,-2.27823793634201,-1.14568051973638,0.523945450935592,-883,-7036,0.735990093463812,-1.44001465261034,0.547999124586696,-4.13238050756224,-5.63472804755047,3.77110800923486,-2.38663997777326,2.08465409348157
"256","2011-05-10",-1.6540683060164,-7.09183584832065,-3.05667310100937,2.43191908029914,5182,-21469,8.2466402959918,-4.06617069181578,-3.30783710912943,-0.393232772461261,-10.9700138470874,1.20312622564445,-11.5106615879128,5.10289047977839
"257","2011-05-17",-0.538799657832989,-1.72402358340698,-0.818074551167136,4.18289728706132,930,-7359,1.429138118975,-1.79708058198731,-1.74580192061544,-0.363561218983399,-1.87175046557222,17.1134889182312,-0.921864028318709,-0.666234376480901
"258","2011-05-24",2.57975694735304,5.57746725248922,3.40320491448463,4.87722472929875,-2473,11974,-2.52194268257426,3.1032665730601,1.35669086566566,1.92219465975985,13.4198248877068,0.809295499133178,-7.15711697227075,9.42356961125608
"259","2011-05-31",1.55553242578499,2.9009729247802,2.98052827850501,2.01353369892505,-5478,6880,-0.874426701728837,3.17789515984774,0.392641492618573,0.407498526402428,5.8073037979721,10.5224423491814,2.78273244495075,-2.545977301161
"260","2011-06-07",2.41357677857934,4.51666424800461,3.29838147158377,4.83050593856511,-3208,9887,-1.57674815090623,2.98460043804312,-1.05263009115859,3.29996946707656,10.4103599587459,7.27610073348313,4.48251836428035,4.0791617989953
"261","2011-06-14",-1.14669951199531,-4.85972012562392,-2.73173274406826,7.46700029731571,6521,-20196,5.74064005594384,-4.97603802743107,0.447816666841483,1.33862959382203,-10.2650110959475,16.8034181370393,-5.9582237741278,4.16280598247685
"262","2011-06-21",-0.265752728400415,-6.8998551177355,-1.06957958530458,3.03424304802036,3311,-21765,10.4341767315555,-2.05505296918211,0.0319610220303801,0.435814936085066,-14.7718347387658,11.2581189877893,-9.28766927380398,-2.5497917149643
"263","2011-06-28",-5.94212102891554,-2.59403950106485,-7.22141474548987,-3.27926347494945,3150,-4236,-11.1104116932228,-8.21672859714937,4.79921315024647,-12.3640658661289,-13.8039525300035,11.8815564064564,1.27575084930633,-13.622185115663
"264","2011-07-05",-0.241643291162852,-0.745202864779948,-0.00256004587608771,0.102061145969579,-1019,-2035,0.564252185573011,-0.0296512117271774,-2.53972982883379,-8.52185631581825,-0.900084688455394,8.6521579462131,12.1774088659148,-5.51042875387751
"265","2011-07-12",-3.05789546970328,3.51170724945185,-0.911432830796066,-13.6990393248995,-9265,19623,-14.4824700301616,2.15153953995717,-0.954995835146732,-9.87994397153216,11.8123343337844,-34.6388670657205,-5.09204188761707,7.82107739482605
"266","2011-07-19",4.24405195938711,10.5972309999421,6.70745785667748,-6.38558617058109,-8969,34568,-9.09208349852868,9.38507267181006,-0.889921105890856,12.291825590051,25.9399510624659,-35.0267569567388,0.245149178025983,4.87369422473094
"267","2011-07-26",-0.711408218029952,2.90680218852906,-0.843074056108861,0.0349706174358033,424,8845,-9.63737221171357,-1.00978009696959,1.1489287619046,-0.828766270431736,4.75939120521378,3.9291431127948,2.40095516846033,-1.93463412834056
"268","2011-08-02",-1.91242940106395,-3.33209788635589,-2.31008607817493,7.55738861248023,1278,-15308,1.72427495642538,-4.3092344996035,-0.915121232184646,-0.758894132504118,-7.72634641678209,14.1984025000664,8.18036010537746,7.69648093957009
"269","2011-08-09",-1.54799992335182,-16.2482188675877,-3.98330569576597,7.85833088060954,9222,-50699,27.8287589922948,-6.72204612752889,-6.73311894827986,-15.3039136881528,-33.7403863935847,34.0126242719686,10.215531800052,-2.47020332659282
"270","2011-08-16",0.289303479180347,4.72715041181981,1.54886984946092,-7.78506151378888,-4820,18067,-7.28469529404734,3.74039386801677,0.0573394511123482,9.78033000249585,10.1068480857041,-20.543383526044,7.5987737388548,-4.80324366399767
"271","2011-08-23",3.48046754974529,14.4455951288435,6.13955579831895,-14.5504698774952,-10122,51079,-20.0995334266587,10.197183696831,1.93097290445401,11.9999471428274,31.1177731727003,-72.1784555856722,1.30946642799259,4.56154586179931
"272","2011-08-30",6.69896283913882,15.4912235215797,8.05783475538036,-2.86555399084776,-5226,53387,-20.1312313802504,9.83211707809009,0.745180252699917,9.5073658379162,25.6554709059614,-49.3901296994236,25.6912827282269,4.00667001616455
"273","2011-09-06",2.27768836015869,-0.805061198645873,2.52601744184844,-1.09399400383356,-981,-2237,12.803204946921,3.06625125722757,0.838752572612123,-1.91053014069453,-2.15600632459658,6.46216293861119,-0.17005451155363,-2.43168307563568
"274","2011-09-13",1.92786419035844,-5.12194444728031,1.47881006926855,4.99355934676196,2235,-20848,21.5847162547785,0.954604700900674,-1.56543889681604,-3.13698085892913,-6.84466566187982,35.002109343969,-10.1988816128667,0.825549120934355
"275","2011-09-20",-4.10502888137732,-15.3280418448377,-6.47445451175876,-1.59108855341721,10212,-47227,18.9561339229094,-7.2389612213577,0.247489220181762,16.5811370170664,-28.355687919335,7.61701451855927,-21.4369539820312,-18.2170368072345
"276","2011-09-27",-1.84882302534479,-16.2950787699723,-5.58172090202511,10.3139907046669,15489,-50390,19.1164819572256,-8.3951324348007,-8.55481306481636,-11.2270854120677,-28.7765359803604,78.1477047612105,-2.28461155331487,-23.5608000269176
"277","2011-10-04",-0.962828620160749,-10.8700544150672,-2.66937004970877,5.34137210533014,6648,-29180,9.90331384223531,-4.30189929284346,-10.8020930060457,-1.82794527426342,-18.3619653483355,10.515556898982,11.8968690206039,5.11904428894745
"278","2011-10-11",1.38840878505437,2.74093324455063,2.14401592637685,6.89265640323349,-2546,1069,0.0329824126504619,1.09879923099001,3.83676077774897,1.07246447124982,-3.84469030102697,19.1059611557186,14.7928416419486,-6.54509341086325
"279","2011-10-18",1.28409647259939,7.29124259143639,2.63136072255765,-2.1062033265407,-5194,18835,-5.2114772434809,3.67420906766824,4.64549911625571,-19.1361281141534,17.4202573661766,2.94845555628385,-8.70113769896292,3.67280320075274
"280","2011-10-25",-10.2099128335798,0.0505608596331086,-11.0297285971022,-19.291872438647,-78,13263,-23.492133825772,-9.34823879375486,5.17074005687288,-71.0499185903593,-6.48239849161953,4.30448530329137,-1.82538506601198,-36.0155536475295
"281","2011-11-01",-3.69325993179057,-0.293527704967289,-3.48906783865104,11.8883679968071,-1947,-8514,-8.86191569145733,-6.76004605048384,3.25244415778378,25.2725333984293,-6.90819395479121,13.4143208416218,2.43788251148889,-0.564821297176188
"282","2011-11-08",-1.24594828955722,-1.53258441943382,-1.79238055475466,4.34740977231378,1594,-6810,-0.792747649949987,-3.28058126816178,-0.300651890845494,1.81221700443146,-5.78439500453616,6.40201119658972,3.58627211609051,-0.222769862944361
"283","2011-11-15",2.42279031900186,-0.81201623346896,1.89731635238086,25.7928608333945,2740,-23320,7.3152699763039,-5.14051363843002,-1.80383632768866,-1.32959058499704,-2.6749062531545,29.3582789227264,6.94234008054728,30.9474378699987
"284","2011-11-22",0.322947739234358,-4.53710774396114,-1.04171591793154,3.70580984967237,5119,-14147,6.98548378442432,-2.72366989284762,2.15287153630559,-9.21279590841113,-17.3250052582816,10.5336876951808,-4.88822340254078,-13.7250716077931
"285","2011-11-29",-2.44247624241645,-1.15633178161971,-1.66441191575615,-1.89265734781152,-3754,-796,-4.13199919101555,-1.58104416854652,-1.78287473709009,1.40492979765554,1.18871173067792,-0.618888690675234,-3.0549214609831,-9.09392705664285
"286","2011-12-06",3.43838263203526,0.451348288339481,3.40631751912213,1.38086341428121,1405,-310,7.28716943404617,4.13488171627776,0.566978015031339,-2.34908363142541,-3.65906376372624,0.705369971451297,7.36958034608399,6.38373407886377
"287","2011-12-13",-1.21232697789342,-0.979543948762895,-0.585321587801602,-10.9127171255498,-2763,7824,-1.50295556829487,2.83656102147454,-4.07072432435207,-63.6581092563906,5.77315374852105,-5.00812787379061,-1.65222871886428,-13.5570947304483
"288","2011-12-20",-4.49916886289419,-0.0418773534287098,-3.57337745728383,-8.23608990276483,-4834,6786,-10.3741214426002,-2.17456873597541,3.01784419948472,4.89436384436086,-3.93501754191199,-13.0320516672038,-4.2868493580654,6.93007429597383
"289","2011-12-27",-7.3554263386395,4.13063303294621,-7.67294112079444,-8.06002070951131,-1121,15670,-25.8614546364662,-7.56057446443155,1.00237391382567,57.1628517004521,15.2925632456268,-20.5549985028011,-6.13990998272058,4.40470675600348
"290","2012-01-03",-2.20437071134487,2.93368583869498,-1.99103875992215,-5.28919701926434,-1330,10772,-12.6045742341123,-1.05595689641671,-0.0199033920630143,0.356776420396621,9.80797698233324,-4.15640373616597,-1.25851947035347,-11.9794679937325
"291","2012-01-10",2.16003662118922,2.31597377044448,1.63872860628675,-11.9342138257521,2329,13532,1.81792902624469,5.10100550580255,2.58910714956944,-0.660497230941459,6.00186239077161,-15.7553684863572,-8.95650678750428,-7.84551163551317
"292","2012-01-17",0.143526626527901,-2.42481664035044,-1.08970192474533,4.99845557185328,4071,-9095,5.57034424111009,-2.5700657987441,-0.189669777657997,-22.5590867287567,-7.7465416050881,11.5502249013412,2.09935016162177,1.70512042431241
"293","2012-01-24",-0.0913873102119211,3.70708962471564,-0.479652778211559,-1.71418675141144,1225,10198,-8.27814967484848,-0.170333117664612,-0.384173732392767,26.6147753339965,11.5928774298609,-5.32717824154521,0.178399937530926,-7.92072757663487
"294","2012-01-31",4.97443515745939,0.801842540281683,4.70933103187772,10.367678041872,2722,-5016,13.9165068707456,3.25136974513391,-0.10960632910173,-2.53552564592052,1.8324956545122,14.1919288203315,1.84413709640232,6.65187629480304
"295","2012-02-07",3.34847152634339,6.12117988727903,5.12519437578351,-7.87248114705026,-4966,21288,-2.46132481281798,8.32726344235617,-0.670759037793722,19.53260098567,15.10178477078,-17.5413730457361,7.44227976744938,2.43687253746252
"296","2012-02-14",3.57710434212315,4.21931267735278,2.83310396081085,-10.844715402126,3958,18308,2.15775200986155,5.69416686158402,0.308806509110227,12.6565185198373,9.00855084442647,-23.4197850521323,4.22940620292156,0.9653740899223
"297","2012-02-21",1.06879965079134,2.94408351117941,1.17251867318036,-7.42171921410879,18,12571,-3.25020986564812,2.74481119111858,-2.36780501619158,-3.21515362002991,10.2951622848817,-12.1778165431486,-2.47375291578553,-1.08581762001627
"298","2012-02-28",1.47091855828219,6.75691649820944,2.37910800391941,-5.58528384201917,-2879,23077,-12.3356897347046,3.70107201114696,2.77631737509694,7.16853807445794,12.3492946405788,-16.1902633747621,-0.0767636485072387,2.27091339997916
"299","2012-03-06",7.65249660179386,9.63209555388129,7.62561768854759,-11.0017011639382,2862,36507,1.73156474069778,10.2822900840472,0.292380332436437,-3.33490548256368,18.969305508551,-47.228811031237,3.29334899514553,25.0135632596093
"300","2012-03-13",6.49232752435971,4.61677259632189,7.48241321457641,3.5713558646604,-1840,14308,12.113476175103,7.97232735328368,0.0164678054776601,17.5360971846331,10.0159025615561,-11.7708188158126,-6.37521855100207,4.60857594389967
"301","2012-03-20",7.97628181676391,7.07723286418318,8.25671180393392,4.96507833946183,1614,23552,10.5275027305561,8.65268447401206,0.865967583444771,4.95228754493304,11.9065446294917,-9.14779990286281,2.78038652432855,13.6496587550724
"302","2012-03-27",4.04605262868394,1.41986590486898,4.46415648097016,-11.761780652389,-556,11067,11.0263290712707,6.21749562157365,-0.30171539787176,4.37155698317824,1.62491084168543,-56.9195687939663,6.99885654498011,-4.8733968293071
"303","2012-04-03",10.742525271168,5.90104012009434,10.5068504260331,6.93345872138593,5475,20233,22.0529438751472,10.8525804777162,-0.978266232385749,-2.14383247750529,10.3431989565292,-29.2281339836412,3.22243823437081,22.4945090183185
"304","2012-04-10",1.36542265011919,-1.86271753044345,1.66947359876328,18.122005446145,-1141,-17153,7.98932794185614,-0.0416539778694158,-12.3441502961182,-1.61411271352705,3.90305771799024,36.7485860042947,-4.78879287471354,25.1117559334253
"305","2012-04-17",1.49545967426032,0.345932169339669,1.58771559880346,2.45876964694496,87,-48,3.70372070965885,1.48813808469139,-1.19759861489843,-0.202075939068358,-1.1286379478042,-13.0157673736782,15.1357924143873,6.75177747219529
"306","2012-04-24",0.862040215064042,1.96676303681649,0.911072733723728,0.892683288887319,71,7480,-1.25874963990515,0.91318499005979,1.94141139858939,-9.17368243940118,0.960973189945236,-3.53702056913345,8.05885776408086,5.82678738111646
"307","2012-05-01",0.410085422329232,4.88331071925536,0.820950909848683,4.26605359016197,-2233,17979,-8.93897334370291,0.417571515786364,5.69239351553321,5.19078596020179,4.44566380918179,12.660819622959,5.17883702437434,2.46465719730793
"308","2012-05-08",-1.47138060680572,-5.93970116281355,-1.76989065438971,-1.71134768594854,1152,-23851,7.86810838137839,-1.77688044679183,-1.3978605690081,-6.11549978175905,-9.11498330554821,10.8360483024434,-0.944861106851391,-2.42329321957175
