"","COPPER2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"191","2010-02-09",-1.90913174399512,-5.24372415916794,-4.06740879951375,-1.98976484218392,1979,-3833,32.0977595910778,-5.05992827588475,0.162244635549058,-9.61664664272188,-11.0704200673236,3.90723183672321,-15.1049065851351,-9.9058575580548
"192","2010-02-16",0.896041013093196,2.10034862046733,-0.779035651295779,4.02212786604448,1528,534,-9.97460637855774,-3.1938042180311,-0.0410770849693876,-2.73553492751084,3.71617308018308,-1.19552378875039,9.63663721865977,26.6616512068904
"193","2010-02-23",-0.393399190990174,1.63619501408956,1.2440012300738,-2.5319477431978,-1486,2153,-22.2943617006244,3.15762952676586,0.222479112859197,-3.00886564559715,6.47888806490293,-14.1973244405234,-11.6838403502513,22.0281483416173
"194","2010-03-02",0.846480320569221,1.46677438463705,-0.612305456431628,-1.71410638863563,1339,1770,-7.03912090203005,-0.0740344705389973,2.9423891372593,-8.78227806937151,1.81209865246998,-5.87626401051793,-12.3027644838519,9.91527048859062
"195","2010-03-09",3.83819966295338,3.74858351674732,5.57864609959466,6.60425184682349,-1531,1298,5.01972442734182,5.07788434496774,0.678577388004697,21.4354837086615,8.17938279160355,0.977636501748869,2.5068456862618,4.40417235192356
"196","2010-03-16",0.401161739826605,0.334216374568719,-0.150045409008825,-1.238118671397,532,688,1.27408701918501,0.380970685770166,-0.152018438080326,0.146461646579432,1.92071568095038,1.79462221671898,-5.97518816332219,-6.84933438559447
"197","2010-03-23",1.00763742329413,0.809247227794252,0.51425303295094,5.30060297544726,493,-958,3.54732311083357,-1.88776862384508,0.799149064305915,5.33667154764679,-0.638875580944465,2.41872256140034,10.3857603483144,9.59909519643443
"198","2010-03-30",7.49896422043754,4.82009375711954,9.18339405703819,6.68065928202868,-1564,2228,36.3014153253026,10.4609070122521,-0.267056023078105,13.3137142365124,12.7811552693336,-7.08035667627769,-6.62772004054659,19.133821922826
"199","2010-04-06",4.36862127663389,4.77338003785572,6.45706846138019,9.99515449044761,-2275,985,0.558606865260813,4.63672166663454,2.87896968825105,16.6425388931183,7.51103668469995,12.20934570051,0.126479373622956,2.12756836432089
"200","2010-04-13",2.64315260249077,2.76554364305852,1.4730601895268,6.32311085370603,1299,281,1.45876639357017,-1.1882252756207,-0.177401518151399,1.22643923222494,6.43436897357006,18.1717705064333,-1.6384855901558,-5.63379134762663
"201","2010-04-20",-2.63591396262814,-2.74057223519062,-2.61418403264795,-3.30445550825686,-21,-1442,-1.6221729758044,-2.2230744831198,0.440906281951925,-7.75448295700514,-7.11350390294001,4.23438646876466,5.15135344501072,-11.9387156056082
"202","2010-04-27",-4.25965937721244,-2.55721327553182,-4.01313029261043,-4.8124721841921,-256,-654,-22.338408047953,-3.56546312899564,-0.265518923342256,-2.15864746660088,-7.4868680977799,-1.40561427157166,13.3923575125138,-14.1712512702687
"203","2010-05-04",-6.99354635227145,-5.89156402277595,-7.6467498373157,-3.87020504917288,672,-4141,-20.9287620130892,-9.81210259126719,-0.492671513025655,-27.945658814663,-13.7151384303575,7.23913750911791,-0.535128560849785,-5.44689083614376
"204","2010-05-11",-7.44110089508609,-7.27103478870834,-9.57255746054724,-11.8702978472781,1908,-2360,-9.79084515604178,-8.23982435957653,0.0586824788939566,-7.15388744824264,-16.8037014528354,-21.7478364809359,-14.8469063503894,4.82061839420531
"205","2010-05-18",-1.32642793292508,-1.92581412553388,-2.60025403570801,5.21351262448118,1089,-3370,6.70394794400035,-7.33985714865888,-1.43849261228635,-10.0479951127941,-4.27620184664281,4.91422372195682,6.05513904838535,15.9317513726005
"206","2010-05-25",-0.263420185527252,-2.18258808436005,-0.815297008037774,0.652587894999535,470,-2036,21.5683464833788,-1.77477761324294,1.63048749750878,-6.87755435897728,-9.06101675684798,6.08384533214181,-1.3651513938143,-4.30173850836901
"207","2010-06-01",-0.247449346465345,0.146024509385967,0.538519166501317,-3.05756677688152,-690,1157,-4.31975490333709,2.84862351529735,-0.115152691034481,2.30635964864661,1.39857217330466,-0.446259243994263,-3.43522169999293,-11.321880123459
"208","2010-06-08",2.66936830941464,2.24723154150759,5.23473314063132,14.650820563655,-2238,-3401,7.03133206314543,-1.12104376581144,0.602575356387547,-4.42155639953086,-3.02235228053487,26.0550098360122,34.8740493426011,0.777106740044076
"209","2010-06-15",4.60960773799197,-1.26228801123442,2.65685806773117,-3.21108016214353,1894,167,50.0600783069537,6.73423422500417,-0.0482334508324911,-0.192931744489577,-0.649303327701922,-1.38400262245568,-11.2823236859416,-10.1346679478532
"210","2010-06-22",-3.55828606688746,0.56551253817414,-3.82931254710641,0.346546877356069,151,341,-32.8952587165993,-6.68892384815276,0.850711216579647,1.36009071310692,0.317539528824184,0.183091746023223,-0.514568967955498,0.108531816502122
"211","2010-06-29",-3.53088710757525,-2.2019082753669,-3.94504265867841,-7.95350039797835,262,1054,-15.511102764804,-1.19625465273785,-1.08215320282099,-3.81267499204316,-1.19117642838162,-12.9001984708127,-14.5151509751905,2.24058950040416
"212","2010-07-06",-2.24617668573313,-1.71590083178721,-3.49497936876713,2.21699397539794,987,-2168,-7.50796262668452,-7.46988453845123,-2.10126839366538,7.8851753246024,0.49356157878897,1.69877879559852,-8.1588853709146,-0.377849073939984
"213","2010-07-13",1.22298452240184,0.53644733141951,1.46662053057121,-4.77944083726527,-157,2088,7.97882871149831,5.79402907958926,0.584719001268397,4.16862700784932,1.01034154509847,-8.45056080927762,-2.06775945407305,-2.50357449185774
"214","2010-07-20",0.881151413710768,1.37386930561156,-0.00937833371139618,1.92651467103815,798,459,-3.91596463156088,-1.3021475560409,0.770284818566402,-9.19823897116512,2.37430022587617,4.63882068891905,1.91021018734858,3.48068509712398
"215","2010-07-27",5.23316109098477,4.00834151545357,4.00887746319256,-12.3256885043606,1349,7347,16.7185600572084,13.7464490917841,0.208867830199466,0.418775694898166,10.1735912844751,-27.5855756502892,6.19840173008477,9.53527792207183
"216","2010-08-03",3.961016126242,4.93203597703893,6.35645201245989,3.73125963876202,-1993,3149,-5.02170961980077,7.70220244152942,4.28254557131105,11.4080871188319,8.26101429272761,-0.476611093838741,-7.09590005544189,5.57137546821345
"217","2010-08-10",2.77211451799371,2.63263029574397,4.62024103281671,-6.03738237539684,-1699,4242,4.11869865726935,9.57576232498862,0.217134301398048,-5.49220218041224,7.21689051060395,-8.75588852456861,-2.5784776753472,-2.33362604909004
"218","2010-08-17",0.833967727076335,-0.340051117317941,0.769068296539466,9.22202815496913,85,-3190,11.4359626662576,-3.09660374231644,-2.3196259942198,-3.16798750078053,2.90639830939909,17.0537271540155,-2.81449645248362,4.68292780465127
"219","2010-08-24",-1.34364879881783,-5.86668255925833,-3.72173933604767,-0.300429410516756,2282,-5121,30.6247617789529,-5.42863748833629,-0.758024022590575,-4.38051511002016,-12.5396061848042,0.648417257445999,-12.313783209726,0.461350511548275
"220","2010-08-31",-3.38598926777927,1.66818827880366,-1.41739437052362,-1.72490147933182,-2008,2010,-39.9968806825983,-1.26036474249478,-3.3197985142758,3.5127937999528,9.11398093221791,-10.1710028744627,1.59099022646387,8.0592491351279
"221","2010-09-07",1.60959455995364,1.97068483672691,2.60771240672391,4.95722540544694,-922,121,-1.68919455761056,1.38914169351558,-1.24645858336585,12.7682984262441,6.92145742615526,-14.2830777880567,-2.73701295597029,22.8334248571795
"222","2010-09-14",1.825896228533,1.10575647889846,4.58717755279778,-2.89822911871731,-2742,1957,8.28912009763023,8.3242860829742,1.30218556388986,4.15376355155281,0.583907911117443,4.98631549155348,3.19287781504602,-14.7902414204816
"223","2010-09-21",0.707169792071305,0.729340064517103,1.33416523984664,1.80731464298383,-652,67,0.514973482156122,1.11009332743954,-2.25366353102174,-6.83644233724738,3.32985939440729,2.65457871684962,9.48025989799817,5.54571852541539
"224","2010-09-28",4.54857428567443,4.98251427797545,4.32906526687642,-0.0962116730860885,165,4693,0.701424676755025,6.3653573625249,0.276083168861341,8.14083981828677,10.4459606509522,-3.70706614027654,5.25617637032951,-0.529833986299622
"225","2010-10-05",2.99733827181168,4.40332006355835,3.48908613137393,6.80217989373375,-590,1977,-10.7282956803944,1.97703074526991,2.3236299783143,17.906457339725,6.27222292945948,3.0963121644854,7.40824843814796,4.15448540316525
"226","2010-10-12",1.75262404353536,1.14298297599902,2.63209126816548,7.55101072792428,-1039,-1639,7.96058250666505,0.246696622811626,-0.0205647069225989,13.8637988841339,3.51200890989976,4.38321339563892,-8.03464869664108,6.71402906680516
"227","2010-10-19",2.32884630372148,1.70489518928232,2.22744027006918,1.39221791192856,48,1205,8.27132947754468,2.64488701669077,0.504668216461823,10.8899023866222,0.663415418323154,0.442192631820149,19.2591796653513,-4.63642328770195
"228","2010-10-26",1.12925754596027,1.47678759202385,0.666380142290457,3.61638721855133,514,101,-2.1323540136887,-0.831826794172308,1.18392725269079,7.09491892818992,-0.38187714533553,-0.251469871193954,15.5102184862731,4.93469777913482
"229","2010-11-02",-2.4113376782724,-2.60524427351072,-1.79761489537142,-2.98364395498503,-651,-1505,-0.577003936346721,-1.18724570169544,-0.0262926372018413,2.0143826027379,-4.29319054885244,-6.42890342853679,-9.15637193671497,-3.65409994629786
"230","2010-11-09",3.49803835596205,3.77003664766704,4.50126150813297,-0.740734634752549,-1321,4206,0.914333881970109,7.07261951909146,1.85377907496385,12.8138823836242,4.74243044513543,-9.90909026442299,10.4289903846965,-4.51340140270151
"231","2010-11-16",-5.90993343001589,-5.50442722032098,-6.89115975353847,-5.07098878862582,1370,-3748,-9.90397070857174,-7.76136257877145,-0.153010054989799,-3.62598153862894,-10.1999167955121,-1.46094046810088,-13.1619397402778,-10.2321466691651
"232","2010-11-23",-5.34314220212444,-3.62689565498275,-5.58778184218394,-3.14510349696224,421,-2425,-24.4960566695214,-6.79321177280983,0.491976631589353,-3.3053056103391,-8.1257169044088,7.93732610056228,-6.91765093535945,-16.0535378291927
"233","2010-11-30",2.50524953999722,1.8222687728171,2.58835050236765,5.83663916012629,-158,-375,10.6117707411096,0.915162347924792,0.17794302611378,-10.2448736884108,3.27466078402683,3.77319831405849,5.50816406022481,25.1481214478067
"234","2010-12-07",6.14615623535482,6.51626467550113,8.58675703268617,3.89349238712704,-3063,5119,1.84184123338405,10.9783266064262,1.65153769973205,8.89154225534696,11.5954881582322,-4.27011245204945,10.4041569753557,7.75431334574179
"235","2010-12-14",3.552159919216,3.88148975315765,2.32924849086533,3.60345546173946,1296,2709,-0.454442954322332,1.69657903893068,-1.0999534554891,4.46492112524481,7.73345205529203,1.13326290708784,12.6030415742617,5.15129317707164
"236","2010-12-21",1.02715503218302,1.69360900644975,0.144352538798209,0.718472628740585,1041,1570,-7.65284314685246,-0.144684111216087,0.681326910737567,5.08821340951879,3.98819798868626,-2.9459553435526,-5.93811489892495,0.0752162502553944
"237","2010-12-28",1.21749335764232,2.0490091168524,1.0087089996528,5.67471262139758,216,-107,-10.884948789897,-1.43606407760597,0.517672026373184,0.0884173355567341,2.9004696743181,7.53314622152956,6.08760035193256,8.98894369128218
"238","2011-01-04",-0.253117419731197,-0.206646311073477,-0.251224954113383,-1.09973557603702,6,243,-0.977901877353382,0.206418954403986,-0.496211333500618,-5.19214424184877,-0.282704347805662,9.63529293895782,1.94578591493411,-7.85391944244562
"239","2011-01-11",-1.03235776168678,-1.79015006468433,1.20831604500538,2.49323247560067,-2739,-3096,10.1394182639657,0.512955070405674,-3.32613683139176,-0.692798474115541,0.141452076054982,9.44977412076611,-4.6713215017256,-2.41453541051868
"240","2011-01-18",0.54005983990546,0.133109106147522,-1.07898965571653,2.7498582690118,1988,-1085,6.0300878159719,-3.23532513027605,-1.68601018444985,2.62117997558633,2.29171262060355,5.82833542778829,-3.03289653132044,-0.876161644121787
"241","2011-01-25",-7.04379467990606,-7.97648711272565,-7.20595848212735,-6.98763373714204,462,-5462,4.43340116139712,-7.33286368656501,0.0287102928371752,-6.28861560046285,-17.0605383813117,-2.15098288185551,-0.353594223194698,-14.1082831126848
"242","2011-02-01",2.31159663073921,3.76729076384272,2.04337750624539,6.21249597431763,232,1227,-16.2823761080688,-0.466740485074268,1.22073271279532,1.37611313319077,7.99317887098105,-0.409580184615344,-5.83446408071833,19.1076216884046
"243","2011-02-08",5.32581983390994,5.22415205636744,5.44006764259972,4.25134268770453,-325,3762,6.75248450110786,6.17296615423637,-0.121607668161516,7.14727437619729,9.90014735953704,3.41808263612453,7.73398281113433,2.76503233960721
"244","2011-02-15",-3.21978580359072,-3.91196470481336,-2.40747612578733,-7.75952455157132,-864,-798,5.95234888509442,0.725216961426156,-1.90614552373596,-4.20970834606003,-7.24526506343182,-6.13961417488955,5.19582218840373,-12.945911804283
"245","2011-02-22",-4.04737911123796,-4.66662970471035,-3.31623132282424,-2.86013254271396,-674,-3700,3.45356412046911,-3.57300263694178,1.98318088271918,-9.26362259934521,-12.5647708884097,19.3273547889838,1.29996743907359,-32.0506222209403
"246","2011-03-01",-2.91652997839478,-3.66175666100403,-6.24548722498464,-18.0480326899097,3878,3280,5.36813283240622,-0.145610018045872,-0.44681919292433,-0.949577262230505,-4.61669515278249,-18.7433092086922,-17.949536555812,-41.2942063670535
"247","2011-03-08",-1.5673227641722,-1.17737667148372,-1.28387890521822,3.3451471630265,-287,-2366,-5.80893603274415,-3.54733484260397,0.107825495915925,0.941062638358936,-4.78635663776696,7.99351923524991,10.0537723375586,-5.29956559170692
"248","2011-03-15",-3.27783083545174,-4.19426871084223,-5.61197105628892,-8.83633493195397,2480,-947,6.39507294821602,-4.0189657135663,-2.31824683571471,-10.0980174842253,-5.87960194998356,-23.2786150370005,-7.25759202127048,26.7741354226139
"249","2011-03-22",-2.18565019384478,-1.76516413900831,0.0787635142016185,-0.668959012509163,-2322,-1426,-6.49707329706075,0.437385595997597,0.114391501747058,-0.557315002235015,-4.85099823607378,16.7763667187121,1.56891386700764,-43.5250675216215
"250","2011-03-29",1.4060192068321,2.49883694040527,1.85382201832152,-2.78957264920443,-489,3257,-10.8527890585632,3.99487524388427,-1.76149496716018,10.1260048610561,9.74718722068548,-15.6764534738606,-7.6991917722415,8.94430181143697
"251","2011-04-05",-2.67817727154256,-1.29228294594093,0.749060052371142,7.18815046099497,-3506,-3627,-21.0053414153684,-2.25998319172422,0.390621372737243,-7.53598583824111,-6.77142398892805,16.8457238894693,15.9673423161696,8.72296175352254
"252","2011-04-12",6.54500086564962,5.9362887093755,5.53916907982437,0.866104241134913,759,5430,15.042362089034,7.75095875020515,-2.07176349604854,18.5102131444935,14.5041237892327,-11.6288547629834,9.0636996724772,0.558526944642956
"253","2011-04-19",-9.9797958464718,-10.4966213927005,-12.4003792442435,-13.7307788941763,2862,-5417,-3.32818497602094,-11.7978910532139,-1.30800080413795,-8.96577031800714,-29.6556046807606,-4.78160544000144,18.836126454103,-54.5473739087958
"254","2011-04-26",-2.30536971295479,-1.65756494733156,-1.32323791419253,3.18838154674985,-909,-2461,-10.7211511096077,-3.41478005615858,0.259059042684484,9.61564454221158,-1.49386029763416,-3.37034210147742,-10.4663824910562,7.45785603977005
"255","2011-05-03",-1.16597065598398,-1.40183868512214,-5.32886788631775,0.695632982858818,3953,-1446,1.98722528469677,-8.34919978220121,0.967152729537801,-6.16873338333583,-4.64322904021603,7.71146037899921,-2.21314736578151,-4.03018274181193
"256","2011-05-10",-5.57909210760297,-8.0499564468397,-8.16076850539584,-5.86237731986081,2158,-4910,22.24470775628,-9.38767340380622,-1.64779847775129,-52.4317654451355,-22.857992930857,15.4918139573294,2.89730054745316,14.955384392376
"257","2011-05-17",-4.25650257873436,-5.38003228741371,-5.92633212521481,-3.55747232674108,1209,-3151,6.04179019959012,-7.23723983231181,1.20757333865598,-5.17041688711775,-13.9250254193753,-4.660612973613,-17.0924302355731,3.43583812861841
"258","2011-05-24",0.242921783118355,-0.0605996751431803,1.61926810184969,1.75373851384819,-1102,-557,2.83387905771217,1.54339291989238,2.69908961074101,1.50271164031555,-3.78475600595163,1.47602052831974,-6.35230150549102,3.19349392488064
"259","2011-05-31",0.0306181332396349,0.236920150308251,1.30661807544374,-7.17084791301428,-1045,2214,-1.72225236573986,5.79545081113775,-1.27325484747072,14.9717165009889,6.16142909639947,-20.7260847993902,-6.63640464829314,2.90791665063406
"260","2011-06-07",0.825501275590845,1.51738476584793,2.36088555865841,5.66608079234037,-1267,-432,-5.31652029432461,0.67953706151993,0.599453360667113,5.49615001969066,2.19066810858664,-1.95381856492549,5.21472881946217,25.6998026769327
"261","2011-06-14",7.40620947972328,4.23518745709277,6.81646702822629,4.58667513317117,624,1982,32.6188754871405,7.95992486862236,4.68465368147157,13.8870741788502,4.81622692738863,1.41646425890691,-0.19024674391801,-2.09372250937374
"262","2011-06-21",-0.37917311908906,-2.5531376050214,-1.86616723997037,-1.45541695146445,1323,-1593,13.4882642736287,-2.07391934819139,-2.89090245158441,-8.09666349337981,-5.7824180185623,1.1617926078447,8.32698850391598,2.70221117628235
"263","2011-06-28",-4.87139707905992,-1.30982174302812,-6.36421428509841,-3.51534834403076,1105,10,-28.9033322563546,-7.84123536048345,-0.241767520848413,1.07568810354426,2.9064370344555,-5.43631412280074,-20.0164652126258,-6.0205648295419
"264","2011-07-05",10.107018246914,11.1808027728534,14.6449016462364,10.2395369550866,-3830,6060,1.35298522322476,16.9024492494637,-3.76343922087194,11.5222030054424,40.9588946760371,-12.21928028273,-7.29451430572823,47.1718841050164
"265","2011-07-12",5.58749565643968,6.91558987497771,7.69226301966874,13.0793247876154,-2147,1742,-6.57513775627798,4.91069784823406,-3.37356967266604,13.9137818066201,19.3773802014402,16.2976821018487,6.87984294582069,7.83079323316294
"266","2011-07-19",1.13644209268617,0.984448645701619,3.26395723148387,3.98077237658896,-2285,-560,2.61432375907642,2.87630447856557,-0.821364474557917,1.31537028045923,4.42906527025055,12.4746511516232,-8.77019982504255,-5.77858007366299
"267","2011-07-26",2.74075882180984,1.9988212819035,1.40380060819698,3.55625283424956,1356,522,9.62723605723532,0.213569631033295,-0.353117302954864,1.34726427879652,4.31666245843481,-1.6473603539529,2.25806067945502,14.1980929798457
"268","2011-08-02",0.879447316307314,1.05081960373958,0.170323472551992,0.945351913836845,754,638,-0.665138992542857,-0.268110128703825,3.52226740739052,4.91980776974223,-2.16451384647289,5.28744019005991,5.86525986836914,-10.4950964111039
"269","2011-08-09",-15.4383577022832,-19.7114513327506,-18.6577744630313,-15.3759766661748,3245,-11653,16.7899671221749,-20.5748281321467,-1.40648674534134,-20.5949716306669,-45.3586591989515,3.6849203238285,-8.78245664419932,-49.0689498777545
"270","2011-08-16",-4.51234453838811,-10.0358537378742,-8.9277297347401,-6.70657609886049,3687,-5378,24.6889877233231,-10.2833870551844,-1.7355520670753,-3.52617757130371,-31.0057599966617,3.54839487046785,9.91532887339357,-51.5731602534846
"271","2011-08-23",3.11124015826234,0.599610385327232,3.10974760438842,6.64477958398297,159,-1752,13.6019293492755,0.848617339224766,-0.323555314907864,-4.36521111402897,-0.570970001495397,14.2119643721166,9.41038992173056,-3.75827111490423
"272","2011-08-30",-9.00604199277133,1.15161251529461,-8.35411693251196,6.1614566688819,-955,-1322,-63.2442876833654,-19.2082976117659,0.506364533360326,4.17717602472987,3.30692179107697,5.49514159064248,-0.965057046458284,15.0618613552476
"273","2011-09-06",1.20136686974401,1.62960438276123,-0.430349144583886,-0.102457606747564,1340,1238,-2.05045564056761,-0.709431779173642,-1.66431779696659,-12.2847846125845,11.1026253193504,-7.3715334111867,-7.43801783869085,50.4509967904912
"274","2011-09-13",0.518277534567702,1.55843147660217,0.102025209074341,4.06380135030293,356,-330,-7.91495678811529,-3.40907932904777,2.60242782323452,-2.36878531932767,-2.5491660557746,10.8124247865067,8.27320473702553,-9.5958688257662
"275","2011-09-20",5.65271934486251,1.55147869992067,5.43033418109093,12.5066118779262,527,-3828,35.0458478595952,-1.55382201784153,0.505788669756413,-12.104272966187,-2.06410208997472,25.1813437610993,16.9679714500408,-8.45669280556347
"276","2011-09-27",-4.33471787415129,-1.75043622844466,-5.5196005450787,-8.32815911807128,662,2074,-21.6814416262562,-2.62927835835143,1.02596751886601,2.39187715366018,-1.00342001847977,-12.2557665878189,-18.8835377633763,-3.99693166191053
"277","2011-10-04",0.321263835096985,-3.26991005073403,1.87434000825331,1.5166959516371,-1208,-3022,23.5838651676987,2.23078215219914,-1.33760520318695,5.65122102633424,-11.3054418766609,-2.46839048609555,7.22990968090667,13.2129786292339
"278","2011-10-11",5.89374696230394,0.639967177556144,4.58254209200479,8.65358991726026,1460,-3129,31.3983958445897,0.368664012021824,1.19231073623975,0.381497839900113,-2.71648017357613,13.5982865849748,5.5603155624274,-1.73719767688709
"279","2011-10-18",3.60577440375422,2.40131665704606,2.92765924323568,-1.60297071655577,855,2473,8.48141110599112,7.59586169917998,3.55773878946746,10.1521647819151,1.7279710147621,-3.01226535687533,-2.3469442096836,-12.7513320298959
"280","2011-10-25",-2.10513781505668,0.121024332680264,-2.01804253237157,-4.96664056651568,-244,2160,-11.3610930517241,0.801060116526386,-0.370615346792924,0.717693616714499,0.817732081796763,-11.7591254161818,1.22162463316062,16.6381228650435
"281","2011-11-01",-1.65800342338063,1.22851667945785,-2.31885412483503,-9.9955229765559,416,4795,-15.4697277271859,4.31985747350101,1.40698172169564,6.03671690277725,-0.0754356444030435,-18.0709371211899,3.25882609076213,-5.32186700985289
"282","2011-11-08",-0.936096062821612,-1.1687235618572,3.63052591931581,0.556016566914508,-3894,-1090,0.266184506894263,6.03863267712637,2.20379115812062,6.54361788136573,-6.58104806466344,-2.03047729693751,-8.05182505146398,-0.834172337911987
"283","2011-11-15",3.77753250708857,1.24877868605129,4.03277679747234,3.76621877210379,-55,-473,15.8338709755242,4.23543346040809,1.31070979080921,-2.91259547570633,-0.075252637393497,8.05785870757596,3.8692595641999,0.234270522138047
"284","2011-11-22",-2.26928151118191,1.36157568253985,-3.5356987270216,5.45154166745245,996,-1106,-20.1802616063977,-10.9352800353919,3.92003984789753,-0.700119545898303,-9.22605785060799,11.1323325681376,8.17526803374431,-6.52630578837705
"285","2011-11-29",-8.58294213723507,1.02996803550166,-10.2836628463834,-1.14111180668566,885,1260,-89.5646746551453,-19.2262366401785,0.861613211203327,0.980733209160256,2.16416997762963,-1.3990235321824,-0.153609861233939,-3.96704128257266
"286","2011-12-06",1.02209473649424,1.11071210273064,2.70063117399069,-0.733686355091123,-1261,1165,-0.191955385701625,6.25146907292482,1.11313401410076,0.558875996968666,13.3250032716454,-7.8718931331796,-27.3039245649835,24.448464884548
"287","2011-12-13",1.20914779495482,-0.294308144794364,1.89306781391156,2.59245755336828,-492,-1277,19.920873013001,1.18985177560713,-1.06473083403493,0,3.45007290029642,5.95601450291365,-5.5470921654365,-5.0077516656275
"288","2011-12-20",2.73358986235674,1.96374566936299,0.674147439072748,5.38455032122354,1826,-698,11.0200651035862,-4.33275277599829,0.515489938795355,-6.23436924992689,3.94196258894191,11.4185138313855,6.92266909285788,-0.0152846771410253
"289","2011-12-27",0.182631877478379,0.0946309463984107,-0.261015165743039,-1.72740930427295,374,814,1.08371048492604,1.35031179407861,-0.490329541128354,2.96243325855912,3.13088323786221,-2.87590623570519,-5.07915964665617,-4.26260768243605
"290","2012-01-03",0.876738347897899,0.539921254527265,1.55476033649009,-0.696553233286856,-500,729,4.24539363352743,3.9350406683722,-1.00943179967583,7.4682242721833,2.81948709404229,-5.44260668167524,4.7513138680106,4.72013478831901
"291","2012-01-10",2.04273683611156,3.16051743681758,3.57996786202381,5.50865236929816,-1180,212,-9.65141127970455,1.54762237355559,1.57098710058889,3.95644087345062,5.0293900131809,6.37238323302665,8.44261802603761,4.79783110702439
"292","2012-01-17",1.86688954156775,3.17760579470185,2.81572780926833,-2.94323561264331,-738,3981,-14.0612256942333,8.65678983358578,0.111549198988747,0.344812684152984,11.1148206706572,-18.5380654648512,-2.1620312927352,37.2788082081863
"293","2012-01-24",3.7396155066979,2.90157523833194,3.5938942008471,2.39949238115376,298,1486,14.2350806360511,4.72385537984668,1.05165503940423,11.0677335985384,8.75221094317702,-0.523970496013781,-6.19495807101309,-1.65193119911198
"294","2012-01-31",6.33286240459938,2.23652564363022,8.47384953446895,5.01875296420327,-1807,-271,45.2106587625922,11.600203681486,0.890005685445949,2.64332570681542,6.4934707419205,6.99816298161142,-6.07227008057638,3.62044028508706
"295","2012-02-07",8.4685424962009,3.43554138704629,9.15685746012738,2.10139623855774,-500,2180,40.5408426798811,14.9502952632991,0.502093105010104,6.93365343724341,8.59371112034513,-8.16158661218704,1.81754909493659,16.8860810690441
"296","2012-02-14",-1.82597229764152,-0.56892464437972,-0.572635543203681,-1.36183510182146,-1393,110,-8.78671397790587,0.0308178908403178,-4.30237751425739,2.76861242259816,5.23017642866748,-3.35173940731153,-1.48461900533139,-2.73415220084203
"297","2012-02-21",-1.8096619141442,0.678700573977764,-3.20520445831001,1.57019701120955,1460,-106,-17.521725695171,-6.99003015232638,-0.492732713314936,-2.76143289859743,-1.14548789747655,5.40519965148238,17.8183480642776,-0.178715846895017
"298","2012-02-28",-1.4248460026284,1.48971655485468,-0.829610599804198,-1.13332431986812,-652,1945,-24.3329704694863,-0.579074752305075,1.35455488218081,-1.55557888437219,4.4617479252576,-3.5045646240274,-11.9079704033322,3.62185700275095
"299","2012-03-06",1.51694802840616,1.78174031499925,-0.944035476493355,0.863844799329883,2598,1305,-0.888054962384999,-2.45614266253327,1.53739518325331,4.23317191220249,-1.3944094330002,6.82862201016583,18.4644878765511,-14.841671916294
"300","2012-03-13",-2.410276807794,-0.688958739586987,-0.174545498859935,2.35015712403186,-2381,-1794,-19.8238027016593,-2.37285740186781,1.37467039049675,-0.139889510117719,1.41345109349036,-0.567126021594433,-25.5755791042644,11.4750256007666
"301","2012-03-20",3.83490885813309,4.36783462015473,2.53279986442596,6.18605775060033,1461,1202,-2.30567882587494,-0.840650920717323,-2.14234007227461,5.54771524982129,12.0713292558502,8.17024250830247,10.2788403271571,3.07871061414779
"302","2012-03-27",-5.08003054804274,-4.37406308006612,-3.5198456916957,-1.84613414765025,-1748,-3362,-13.8992643287006,-5.1472594571619,0.328900212823058,-4.61417078013007,-9.07307388428329,-5.99466721659638,-12.9440120198597,9.10469972813193
"303","2012-04-03",3.3583210903668,4.4813229969936,2.68554938256855,6.5718395429414,764,970,-12.6597277409356,-1.3105421816654,1.18161587838692,7.29929045022608,6.55625057139293,-5.32149646097775,17.6467983979002,23.6368984119197
"304","2012-04-10",-5.44496857453876,-5.90637128994533,-5.56014765185733,2.34660890716096,-14,-7064,1.47151643596324,-14.7720380249737,1.88362055349955,-6.37438048846075,-23.6106995316863,28.4593719050191,20.4838288652427,-34.6882530723445
"305","2012-04-17",5.85914419045679,2.1140497978978,-1.03120352870825,-0.865806274311431,7144,2507,48.461786513864,-1.24153663752118,4.21723431436245,4.43472061513486,1.49453604415868,4.16536883062886,-8.56083602740387,-22.2115014579295
"306","2012-04-24",1.59771946197083,-1.26995056208568,-1.09036465523253,-6.76943049217584,2798,2374,24.4690434485058,5.70721377292998,1.89757672211321,-1.19674805936576,-6.0678593974524,-6.57436676557435,-4.63920604969026,-17.0454766165617
"307","2012-05-01",-1.3018681177229,2.77006055249593,0.403097813602038,-0.665998575104254,-1807,3031,-35.841657458681,1.59193727957287,-0.0473099070509519,-10.5109264945243,12.8546185951498,-39.209156071257,-19.8185311087451,82.6795185367464
