"","Cotton2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"116","2009-11-24",6.50132233107694,5.9534814140255,6.28781929379407,6.45286490307164,-517,7617,10.4499642807973,6.27453360697174,-0.660234339543564,27.3345499964281,10.5530154539464,-2.25845190758918,39.3853682474374,-14.8564459995821
"117","2009-12-01",-0.250369995359989,-1.07342928039227,-0.590236810941747,17.9776240159002,648,-4223,5.36591805821978,-2.24778722342762,0.844690050019992,26.0383369861474,-1.50125785768207,6.75604466347988,-16.8066303678085,16.6458949872373
"118","2009-12-08",0.884266693501168,-0.0421277997908476,1.14132979093338,5.4002105233474,-586,-958,6.79946244231431,0.711283790555761,-1.96604741496174,8.93964882187088,0.986290001158707,-0.17094021256483,11.0037063541727,4.6383580680045
"119","2009-12-15",3.85574618253361,2.18839970885902,4.03835542884945,5.74514026205755,-893,2194,13.5724399305305,3.86026287105441,-0.33752696285454,-0.457291058948073,5.58432766006742,5.43148156669044,-1.81787520942454,18.6480647790587
"120","2009-12-22",1.53192069971499,-0.84699106924333,0.530633560022054,-2.54426724780981,1690,-794,13.7065597009588,0.849078403984826,1.98715596723584,-4.23705741552123,-3.7879290802957,0.847120838331961,-3.75170049349816,-3.14000986359453
"121","2009-12-29",2.10512969598415,1.31625392149584,1.98638179794806,-1.0556144926527,-48,2129,5.77820136892981,2.29097895857429,-1.04600409469473,1.33968633773325,4.00687475600581,0.560786568776273,1.73870177406332,-7.4777390900131
"122","2010-01-05",-2.81056410466416,-4.33079967864032,-3.07168666158297,3.96993546147542,858,-7007,3.83391303959488,-3.79263019809173,-0.991003329707496,-0.618896460030882,-10.033037694139,25.8192171371547,9.829277540479,-18.9462376483824
"123","2010-01-12",-2.92279798300701,-6.27134277797712,-2.77302762309937,4.75844570101724,80,-9538,10.0218204476912,-3.60891305800219,-5.52576249156846,0.473617984115826,-10.0425793548279,14.7605748667667,12.2207911449401,-5.55532496490532
"124","2010-01-19",-3.95607023727056,-5.89307031477393,-4.72333654996149,-11.2023749375728,1822,-5636,2.66029817945341,-4.00009902423317,-5.26637499990468,-0.668573571634923,-6.53648211314657,-24.7973435404944,-6.9085459793115,-10.0390631036744
"125","2010-01-26",-3.7430010194381,-9.18787943776493,-4.82311009243048,11.4438955842214,2193,-13128,12.2529413191971,-6.74323005634534,-4.60361571651298,1.33270690688025,-16.5807742390756,27.2429032313834,-3.60590498157016,3.86328428597249
"126","2010-02-02",-0.689332674334864,-3.38196909728659,-1.39023653969215,21.6609059001394,1213,-8436,6.09340221160082,-4.7952824882703,-1.80350828943752,1.16064719000821,-2.66261801121672,46.083718382639,-20.6661459815402,0.261011567432412
"127","2010-02-09",-2.20405919261957,-0.147632062965819,-3.05592112623643,7.74504527340074,1517,-2071,-7.32537470949222,-4.99353697331451,-0.407378269888881,23.096442303039,1.17171236877542,3.31967318263153,-6.1454857189716,-25.4251287954216
"128","2010-02-16",3.25545672254997,2.85599228896558,5.92021322941445,-20.5441231704945,-4631,7968,4.27940939576548,10.2678016132931,-1.1313617677029,-10.2322432550006,10.0957798858991,-41.923036226647,-9.6958855349504,22.4487186047762
"129","2010-02-23",2.75921040155271,9.52138706343035,3.85583788817385,-27.6166118877434,-2201,16438,-16.8495391210536,7.5773669593147,1.64752090288829,-15.0774238587623,22.5285650324878,-72.7352170021778,-29.2244466667077,18.2936786545736
"130","2010-03-02",7.63720796167995,4.62279923730016,6.5517131216497,10.5221335932292,1072,4190,17.0209683705661,6.150884210623,2.77355400401404,24.2177977332515,6.64701374422645,-13.6636375579132,3.32453203498986,0.362774222330664
"131","2010-03-09",3.35113624554015,4.02870994468287,3.21087757783864,3.9905961834501,-111,4694,1.34120463350271,3.1300808224719,2.01367683433951,2.85155537031034,6.17871916945401,-11.1191993394494,2.17110876168025,19.661080660731
"132","2010-03-16",1.35428003169018,2.05704198816736,0.968477136372847,-1.26085634566557,602,3076,-0.788845727385912,1.19765299761241,1.29018416434619,1.7201362358545,1.21842964685417,-17.6394763802009,22.9304677180961,2.03857569244743
"133","2010-03-23",2.88499472593067,2.10104993371392,2.87918240060243,-6.26490543496505,-303,4065,5.27180377409628,3.76259214851835,2.8990116139477,-1.31272826493074,0.85984039759488,-29.8028974494674,7.22517711012767,-6.41200735719103
"134","2010-03-30",-2.64263186746199,-5.36253643438247,-3.27170402113861,7.18047081796289,1519,-8718,5.091547649128,-4.28890173048284,-1.77094950285372,5.54474703229939,-8.78700322603176,-41.7868367891584,-8.75272854052209,27.2445861900421
"135","2010-04-06",5.73935068128133,6.70295236204126,6.14459196457595,-0.495350234073655,-1402,9473,3.09094451631715,6.80422257685223,3.61731620426902,1.28552104713879,8.20771762462975,-28.7162186814909,24.4152727403552,1.48177629857003
"136","2010-04-13",-8.0694515189343,-9.36318747259381,-8.98635416741911,4.15015252289805,2594,-13704,-4.53531028147882,-10.3398600798487,-6.11942376282233,5.59686342885382,-12.5186735788862,67.5846617992751,-12.0489397254126,-16.0779477777002
"137","2010-04-20",-4.44818633784418,4.40851730290479,-2.46584544027453,-25.8607830929796,-3267,10245,-32.8114070434355,-0.182982667707599,3.15751701334541,-36.2145826376906,3.55902439085334,-22.9642678905483,23.1860916605465,-4.17264832165358
"138","2010-04-27",3.63033544119649,6.17638757646812,3.84532218726328,2.9118760573617,-842,8344,-6.88082822776721,3.92484833206055,6.48063687985072,16.5854118803914,7.32436270256969,-0.533690392818809,-5.96486568117385,-27.6542937944789
"139","2010-05-04",-4.28789743081666,-2.81034027282772,-5.13784663699646,11.5101175120678,2081,-5892,-11.0758413196097,-6.68519569871773,0.348470953879065,9.6573261892134,-6.9991172744043,62.4990080120391,2.57257268798803,-15.2029174692116
"140","2010-05-11",-6.18845474372112,-10.1471095941921,-6.93278394881176,-12.0442354863496,1895,-11833,10.8589345646868,-6.42738430678218,-5.54270870281179,-20.3479714253609,-17.2378865622823,25.2705829646334,0.140998549283999,-25.7353239839973
"141","2010-05-18",3.32124431169074,1.44329141772115,2.92391087797004,-0.194324448861316,412,1900,10.2935840162869,3.21859876624355,-0.121177627629088,-6.54156139629425,1.30924208514163,2.33623377875105,15.0061744494653,18.246691619533
"142","2010-05-25",4.46422094890089,2.89105101738336,4.34626693011513,9.67177339091609,-152,2316,9.86118127517965,3.83681041566231,1.56972256885677,14.1361089837481,5.41366693662848,-30.0716026281677,-2.27459912349381,35.7582961798268
"143","2010-06-01",-4.99814040374318,-9.54872761831655,-6.57165566494644,23.804746123264,3121,-16654,8.75207553126298,-10.129900500376,-4.17446041860554,2.86743522366422,-17.7102961092485,72.3685284014854,-3.53531594983973,27.3155211544719
"144","2010-06-08",-4.1483386189018,-9.56827054300042,-5.20514666456044,27.800105792366,1937,-17825,9.44227078904394,-10.7639260876443,-3.90006243192627,7.31050379538889,-18.3541657027646,76.2827956811078,-8.91485729736949,-10.4694629413844
"145","2010-06-15",0.393161136624265,11.7031102848351,2.75659392401941,-22.7240611718191,-3922,19376,-31.5186098012397,7.22888661838539,4.32200398619713,-9.11832645590351,21.2514576137149,-45.5714964381917,19.7029568856857,-5.31371550254462
"146","2010-06-22",-2.14702678157828,3.06944399958233,-1.71736487173142,-13.0499253555971,-555,6572,-23.0018858831402,-0.115563211485359,2.32294025791973,-16.2870728296344,10.2664760873344,-8.18005899332288,-36.3410393523381,-14.5769535211702
"147","2010-06-29",0.30165743415651,0.370752865993573,-0.804290607869618,9.74813233390304,1792,-1492,-0.0141818826687512,-2.28904437070554,0.25642160414403,21.384472574263,1.5115973819281,-11.5370831577888,-8.05456751924378,17.6760756948829
"148","2010-07-06",-3.72159755131314,-9.17366829120745,-3.57830305181626,21.7754231788604,-12,-16482,18.0322135841442,-7.98420278258725,-2.47788294753661,9.97394305359478,-18.5991421033892,54.6501747915325,-7.11441139571409,-11.3811787712146
"149","2010-07-13",-1.16358291252574,-4.84015902731443,-1.94220702879377,4.39207152572134,1275,-6752,10.6987566470123,-3.266194465842,-5.05846524978786,-6.91983618156193,-6.07133077132183,14.1770687705483,6.721226092324,7.14335151279784
"150","2010-07-20",0.49056739832114,-4.03949389284541,-0.425645761015403,2.35288093914967,1393,-5101,12.9145625318323,-1.03932429486644,-1.69464740145795,-2.124224314875,-5.4810890947639,5.51670601978689,-20.1145018192927,3.88594653465759
"151","2010-07-27",7.3195982848377,3.36028916552262,9.263414433698,-7.09063838718613,-3490,5616,16.6564788017318,12.5962869179373,2.00482231920507,2.92437744887017,6.59156085515455,-30.0525422401442,-6.68159687024339,23.1436891812063
"152","2010-08-03",7.47059701342963,10.7362706642267,9.28133938997071,-11.7445370536123,-3840,15551,-0.138644083291162,12.7199917387088,0.951135370313594,-8.55718192155503,23.9861511686923,-30.4372929151631,8.09666781722171,8.95572217298355
"153","2010-08-10",6.8661027502511,11.6261377714249,6.89910709195942,-4.75904732506525,-813,16393,-5.91330384627398,8.47622083907957,5.31004760057634,1.46309855152982,20.2995830845683,-26.481034084834,-10.2440228580209,6.85559319748066
"154","2010-08-17",8.50600289260033,9.79844237828686,8.75897325230284,5.20313191841364,-1553,13167,4.61663104740886,9.20007363450601,5.13579363884205,9.56537882387725,14.4520228041674,-0.707999689761785,7.96209838289244,3.23034988686928
"155","2010-08-24",3.31916549739084,3.58973613341149,2.55138563291926,-3.86124877810747,1277,6511,2.47885940053099,3.30377819237082,1.78709561182284,-2.14747595453311,4.0314277732417,-9.23086768005668,20.9813553474428,-2.48696257999939
"156","2010-08-31",4.50107438312273,2.6746312840471,4.58782126193586,7.8535949134535,-736,2477,9.99929806985786,4.21138621857349,0.9890063085086,17.2015537344709,4.31211962291869,-10.1704204454716,0.882502867537838,4.30532465741464
"157","2010-09-07",4.82999821844263,-0.648151551688159,5.36463589445653,-0.365016297825704,-1919,-969,19.2159633977344,6.01615063530225,-1.76797007448695,25.6279527697384,0.382837024908689,-29.9474399557296,-1.45868357094834,-47.7294616203096
"158","2010-09-14",3.16302268559205,-0.0682449096419901,2.89400222823044,-10.3454024346,222,2281,10.4564609848714,4.25034303537508,-0.250389202233592,-4.01601213952159,-1.35240520585942,-62.0361649569027,18.1027450303894,-4.41815456681613
"159","2010-09-21",3.20662473002269,-7.01031754049257,2.88533525288788,2.12347090231511,379,-11479,22.1049519592174,2.95753901765679,-5.48447179396483,0.156519049014214,-11.2404385042728,27.3570765990502,20.862902506134,-2.93461097570322
"160","2010-09-28",2.5615189456369,-3.52477731833005,1.86107722092199,-9.70335714719397,1507,-3177,11.5934443477272,2.88648349773535,-3.67036915415397,-11.3982010970521,-7.15591647576641,-9.42132721298981,23.2780517609445,-3.45552657712176
"161","2010-10-05",-4.11526846719603,-7.28020328870773,-4.40172630261255,2.16379725451574,1217,-10720,0.0827238761946347,-4.96799987637324,-2.78270259665625,3.23532270415345,-11.2198165667795,-35.482137528941,-10.5094758469745,14.666137639507
"162","2010-10-12",1.1754157708495,-2.61509262048882,1.23416477080394,-7.21968056683835,-280,-2064,5.8212881821385,1.95597660438285,-6.95693891689491,-7.82624577988962,-1.71780963247645,-5.29655355799123,16.7016231827416,-5.91405750439389
"163","2010-10-19",-1.09997502638581,-7.33462799536522,-1.72308592734201,-8.14008499439591,1699,-7862,5.76158504549174,-1.21762135080061,-7.21805439014602,-6.88984977353666,-10.6487362910007,-10.1185144247346,7.43637213068329,-11.542237882241
"164","2010-10-26",7.45073244255448,2.89733873341955,6.34849157398936,24.0480751409423,2242,-1226,11.9370922340472,4.86448713762577,-0.732828809388053,23.1101734744369,3.9688745332878,6.42491274153958,13.1306267147837,32.2945023437114
"165","2010-11-02",0.756776846534812,-1.68370614298148,1.07859060967108,2.83472593641907,-928,-2769,3.00185313800068,0.91517339932814,-3.48396647249078,1.35761313995406,-5.98597025572456,-15.1260504405025,18.9414982922695,11.2373047820732
"166","2010-11-09",-1.06861865002372,-1.5665990103404,0.0117801673654938,-3.60057221706391,-2832,-1113,-0.62322615378374,0.344554119605078,4.15023235497003,-3.83467647590816,-8.52607404102113,-5.71584138399492,0.999143139231329,-2.54090922893209
"167","2010-11-16",-20.7385272256804,-8.19190102440643,-20.9416642203268,-0.142304466581322,2515,-9622,-33.4080298236175,-23.051949642076,1.53402713550594,4.03765978410799,-13.546250151794,29.101874555082,-27.1721991161801,-20.2662670205822
"168","2010-11-23",-3.43835570880326,-1.13922074430075,-3.14941284436934,-14.0939708340731,-328,1673,-6.13865126217146,-1.97891835373607,3.10406748504253,-13.9359540862104,-2.05644628674122,20.9594480940035,-17.354161431332,-29.1379985924717
"169","2010-11-30",0.446592554412106,0.712977371003909,0.603328532459813,-5.86091822323986,-376,1911,0.124861430815848,1.23115839261665,-1.97098576585848,-3.84496606284372,2.08671721174909,-20.1631598785141,8.70402741302598,-7.05411116919166
"170","2010-12-07",3.91426895053399,1.44064983373031,3.34035817311022,8.31055738873676,910,39,6.83091971088334,2.86161874649924,-0.159580565040862,6.91249922455164,-0.766573820234306,12.1813969327235,15.1126403745833,12.1919896867887
"171","2010-12-14",3.02298725302723,2.41117238142348,2.79591016451342,7.1945028421105,264,1296,3.72062102219388,2.34986202328411,2.58652282798817,0.157431840586142,5.50891029542235,1.16348025677002,-7.95304388236477,33.0926685015729
"172","2010-12-21",-1.09844325727675,-1.34544293402463,-1.03119786555101,19.7153861899469,-64,-6248,-0.819369989016039,-3.45547793487455,-3.92754416997043,24.6171618577954,-1.01090982853052,19.0099213745342,8.10323506297319,4.57950255496478
"173","2010-12-28",-1.45878001156934,-1.39979522965117,-0.674712478728878,-0.103197211367601,-1636,-1578,-1.52529078800328,-0.749808277409336,-1.0424117921346,-0.670621360398727,-3.81993665639531,8.16967853512081,4.33210862555615,-1.49703394588645
"174","2011-01-04",1.8896464160715,-1.0684050982718,1.76325318379646,1.8489577267907,103,-1698,5.12541506057449,1.75194986887401,-1.3608360417761,6.18872462490305,-1.72756461717434,-16.9099526249036,1.79333456558446,-6.72571453765656
"175","2011-01-11",-3.16797240764313,-4.67022247924849,-2.89423614972222,2.75105744240118,-306,-5883,-1.59906231882143,-3.66351682372503,-10.3691750005154,1.60123887989467,-0.986379864327702,1.03843093057163,4.2706646706014,7.83194124937925
"176","2011-01-18",-1.88232114932454,-4.62299380359941,-1.59373520693098,8.35174603441171,-444,-7242,0.860124081029667,-3.07586523695385,-10.3747215796275,11.0486286804182,-1.53695134546652,-1.77180247311863,3.95398941611749,1.35199762881086
"177","2011-01-25",3.75069604265548,3.51370037536398,3.93990215422484,0.0671681916708522,-827,3651,3.98089337701055,4.53726432409436,0.903913040965065,0.418243101340643,5.88036804938508,-65.0938135820463,4.47831712534352,14.3051786759209
"178","2011-02-01",3.19276116371938,8.02228391700162,3.18885295617299,9.89781422896385,-355,5782,-1.72089958826298,2.13671032537714,7.43935948607657,12.0177821492009,1.01275927787796,-3.38320324014338,24.7130229615394,4.00053346136993
"179","2011-02-08",-0.420517909865126,-1.9591025089138,-0.19581792209884,3.54593058675974,-477,-3422,1.19728794715357,-0.81922388458544,3.22281230141339,1.52776136557691,-10.165301827292,33.3787270807734,1.90606863464406,6.17773596962436
"180","2011-02-15",-20.3157984829133,-10.7754398468838,-19.922219324677,-14.6631279474571,1463,-6893,-31.2536560847112,-20.8459291030822,-14.5771335084174,-15.4551447755674,-4.60918182317425,-6.63823907951038,-13.6920963808334,-13.3531392624523
"181","2011-02-22",-3.75339101701861,0.176322587878452,-2.50087570587763,-15.0289551121068,-1939,4285,-8.97863285213685,-0.390424318577232,5.4473306721583,-24.4169999222676,-0.2555154501799,-5.24280582052867,-11.2736944638941,11.5659503939057
"182","2011-03-01",-0.291947565068185,-4.76594950583493,-1.77319264818951,4.63817699721307,2780,-5931,5.62042904968187,-2.81463342491683,-2.63152661486306,3.39092547677033,-2.51054740891199,31.5467397110027,-15.6218664372767,2.37589040363417
"183","2011-03-08",-0.460009159266583,-1.04801009008622,-0.43500608265159,9.57180066583501,-1,-3674,0.272897341448974,-2.22512763475162,0.334152204262317,7.49174288850085,-7.87498419041714,50.5412224719336,10.1323526192882,2.80913382909738
"184","2011-03-15",1.1834389757901,-2.94373939300154,-0.453917798530945,1.48962079720789,2892,-3219,6.06854006362507,-0.826874386258858,-0.298216528734052,9.97799178635415,-3.9209008416961,7.75913767421832,-8.15705918515892,-28.9353847708792
"185","2011-03-22",-0.88324313343584,-3.09395246805249,-0.149932887823034,-3.65439491564494,-1269,-1773,1.56066606117982,0.516374766585059,-0.879632168827804,1.65108510858651,-6.00123625416398,-50.5701786766122,-3.44817051689201,-4.93480442396894
"186","2011-03-29",2.08721645645511,-1.83610395730565,0.952333449928133,-0.410505286745178,1925,-1525,6.15857564513735,1.20405306505695,-0.201825568820801,-6.09562188339474,-0.278290313246643,13.1755256318729,-10.1747366901403,16.4752760762873
"187","2011-04-05",6.53199939366793,0.886477837537036,6.30995705534989,-1.60905087601702,16,1243,11.8605372263334,7.69524524135505,-2.41933387964135,-7.63846519045313,8.94010448411304,-6.689736540147,-7.92824895455588,17.7977753707246
"188","2011-04-12",0.135029663742969,-1.58522305748274,1.23537377193692,-6.71978593017073,-2176,413,1.6473432830427,2.50386343364681,-4.86285493228369,-9.93400914037998,0.434661161281547,14.858515636967,3.78427724543755,-4.72663015762844
"189","2011-04-19",-9.93019860155862,2.05838013756665,-10.3801211053906,0.605727675385026,1596,1671,-21.6034310621573,-12.1636167018311,12.3088618951407,-3.61815022219503,-9.85224856579006,45.4400885674286,-2.73862913169669,-7.34150101606623
"190","2011-04-26",-7.03776435454415,-1.0790223448419,-6.64490326682543,-3.47807382685748,-195,-64,-14.0038338260023,-7.20296835070062,-1.17255002153307,-7.26267319266771,2.19307741219552,21.295789865739,-9.03872321709756,-9.150077033906
"191","2011-05-03",-1.89724076548483,0.704251954715573,-2.47419934220883,-3.85649841895734,1074,1590,-5.23953018746166,-2.22804906328626,-1.84061713776842,0.578280419864896,3.98098241699767,3.99084213025809,1.59663689008092,-23.5475014436972
"192","2011-05-10",1.10212263941083,1.2195273093818,0.641535519960712,-3.65447691602672,692,1976,0.946520936700956,1.38151767281727,-0.204886159462347,-3.35999986754576,4.5155546201725,-11.6935362468388,-2.72445221065656,2.56973454952849
"193","2011-05-17",0.561878587240727,0.38673259564348,0.588975314256324,-1.96067924733256,-74,809,0.793851849500271,1.01089315023533,-2.70931105823227,0.127222220782208,2.07327324329931,3.32489069582209,6.97198798795693,-13.8072039142408
"194","2011-05-24",2.17665760210828,0.710062154957569,2.1967971747797,-0.0432413740197646,-150,658,4.08272271407615,2.55729260271007,1.20214552766669,-2.27405576338739,2.99532618967469,3.59811843139735,-7.90271275117949,4.20639414314241
"195","2011-05-31",-2.79332329245019,1.75125967547825,-2.46623770286654,3.25093513779589,-388,854,-8.9187971467231,-3.4052711830153,-1.04422365471333,18.473740226092,4.9273455858609,-66.1858146698414,2.25524743822465,-3.77045254695076
"196","2011-06-07",0.40233154797491,-3.72176135110429,1.33700304252464,2.82755396911636,-1575,-4090,5.98786288009947,1.08171072560275,1.57240581845777,0.714491273162565,-6.52253507222547,26.6775387632467,-15.8245975966942,-2.59500485542841
"197","2011-06-14",-14.1737944941051,5.53142871810781,-15.0376360239244,-9.62222765498062,2221,7361,-47.1671782297301,-16.0037267498595,-0.0135083414214421,-17.4778599555546,12.1437559135614,8.04759832435717,5.30183595052716,8.23294683316043
"198","2011-06-21",1.4390389826076,-0.113864008084974,0.849379872276046,8.7269006463865,781,-2143,4.75118301088049,-0.671513007953983,9.17956989602438,10.1348440351408,-13.8165170091057,23.6183565668682,7.12494596881772,-8.82996353181085
"199","2011-06-28",-4.95044300563947,-0.25349626993183,-5.83305471385618,5.095649585971,1422,-1513,-15.4985496106326,-8.19706188300451,-1.58592173031433,0.612290112696989,3.67596147309008,24.0942139651468,-7.11545425033506,2.70752448230347
"200","2011-07-05",2.67657768118124,1.42492789964042,1.60947485344796,3.05161836948145,1408,563,5.64772702333904,1.27326335197324,-0.773045843312836,-0.393617851594819,-0.0110803324213649,26.7623363982519,15.2033242762812,-17.5545151385965
"201","2011-07-12",1.90477823435042,1.31542684757289,2.59974800781393,6.45669104688622,-1016,-492,3.26131406479657,1.67051676982339,-0.696440431009293,7.43463134726188,0.29321478228681,28.5403947250831,11.4934625301405,-64.9816035579201
"202","2011-07-19",-1.68414252493605,1.88977186351433,-0.890976614768313,2.86143556204674,-1072,1036,-10.342340852686,-1.83893523585628,-1.33889645341458,3.58504952395755,-1.01887307188271,-5.42089711078226,18.8178884611665,29.7473228379604
"203","2011-07-26",1.95270452343141,3.34029604968133,2.1943630304575,-1.21781364548266,-420,3715,-1.71312084691913,3.05819190392249,0.912311768403029,-1.29083452910717,5.53631884698138,-0.564765159825775,5.25989621933842,-2.88180309825172
"204","2011-08-02",2.81257001290918,2.9786038310128,2.17437881410625,8.91762164964991,828,424,2.36129527074702,0.430702174126552,4.04118547010768,10.3509091847323,3.37457721904677,3.54393983786618,-0.820217394824496,15.5844160333592
"205","2011-08-09",0.362054620556584,-2.65101918021902,-0.41734982648407,5.61840896004302,1137,-4570,8.14352788010027,-2.10983064303658,-2.78155261765907,6.48145924277568,-2.19352312524403,8.39566069946738,-3.32007425400533,-10.5441092588695
"206","2011-08-16",-1.89462756924019,-2.40963645563994,-1.043487729258,-3.52045200966558,-1192,-1300,-0.645271459607777,-0.333057562004058,-2.07969468135154,2.12656453389535,0.216323370387528,-15.7032158304119,-9.67580004321782,-11.8790795491748
"207","2011-08-23",2.27121090390092,4.45692398780153,2.2183427068029,-0.153323871893818,3,4620,-3.1887924741838,2.8777462296004,0.573042963944737,2.14025155649811,10.6536600679656,-6.44192066841889,-0.09842843407597,-1.64688077132675
"208","2011-08-30",-0.564023517635448,-2.48430597178473,-0.33986343782999,-0.521177908855996,-313,-2407,4.25482691891297,-0.29026848727316,-1.00283689498717,-1.63599154419956,-6.12611166973132,5.94207983281176,2.80942808960365,-12.3043619513893
"209","2011-09-06",-2.41603680041589,-1.79827784922288,-2.70230279867647,-5.1379449008639,499,-232,-3.9310860734421,-2.04704055749101,-0.0904918942238098,-7.66837549505439,-2.47380240571484,1.18782927996275,-5.23487673138323,-2.9110285208632
"210","2011-09-13",2.73261306724404,-1.85351411265824,5.41110507385874,-7.4482754650413,-4106,321,13.2689069057694,8.55758483299311,0.0452561830902809,3.06901118873988,-0.80153052003169,-54.825346395285,-11.0327878452702,24.6709019261729
"211","2011-09-20",-2.6397457650992,-7.37656165645806,-4.3926854757478,-1.60867166749377,2762,-6566,6.76249246134635,-5.03195731251012,-3.7986476322029,-6.60960059250506,-7.08144945214464,14.3042259616522,-21.9507388141558,8.09783878037509
"212","2011-09-27",0.750399720539541,-6.59425861649527,-2.5449746318019,18.0966215088828,4721,-11314,13.060905490088,-8.04884020158294,-1.32240406918189,0.520742348170344,-14.6279617653134,67.6927236693182,-3.11634566443573,10.3578743485625
"213","2011-10-04",3.74975351766569,0.486211424160565,2.21745065203685,1.05100872598847,2251,69,8.51444265601078,2.56864912177193,-2.27532751632413,-3.99693166191053,8.27616877194917,8.87354181169133,-13.3062756759788,5.66348993004642
"214","2011-10-11",-1.12195019507055,-1.23173677180155,-1.09073343463972,-1.66746047392579,-73,-503,-0.968166262012282,-0.919046422813352,-2.50656173744357,-0.126037197652806,0.393285315562686,-2.13887969412365,-1.35407174320861,-10.0135518842806
"215","2011-10-18",-2.14651034186435,-1.50316476860848,-3.15471071369835,3.56363158633002,1357,-2461,-3.05349403719717,-5.23722597131986,-0.0928184751590067,-3.66596235008139,-6.44545542282948,6.08001990269642,9.58281329868438,35.8459065732235
"216","2011-10-25",1.39563010342147,-1.4002534483387,0.363917353915433,14.6918747025717,1501,-6550,5.23812978816593,-4.75405169120009,-2.78131008069611,5.56582430846859,0.184159240498438,18.9206776588561,-0.743952475832543,39.2393026540811
"217","2011-11-01",0.913104040143153,1.02030651831448,2.3445682432186,-11.8033676139307,-1982,5235,0.770398858023391,7.40416521339284,0.828949548819047,-3.22228271118146,4.53882210241296,-27.3251067488598,-10.5747024239719,-6.72253058477867
"218","2011-11-08",3.08236777264668,0.12561387950214,2.06144308930813,7.92493716541411,1601,-2783,6.89205392180057,0.0815501995914403,-0.738406406170178,0.46218904493589,-1.19618292559736,21.0603442696986,8.77880319192279,4.82994870251421
"219","2011-11-15",-20.5436993460747,2.55664559621991,-19.8898851779328,-24.1850617500409,-1695,10309,-59.6548954510952,-18.4244611129182,5.81309070303639,-36.5718584369084,-1.3634159428344,-15.6804263720513,1.73450559459418,-7.81747484589719
"220","2011-11-22",-0.167911095497431,-1.39770501887835,-2.4230987662456,7.59973800461236,2656,-3541,2.628815831903,-5.98007976674193,1.93816918628169,-46.4152808069681,-5.67017131884935,50.6781662210923,-2.44521092720564,-6.09563675127074
"221","2011-11-29",2.13161261171066,1.68979154910165,-1.34852116664064,1.82064460584126,4204,852,3.10940812442357,-2.57860142413353,0.0271591528013815,16.7259740190884,2.82023348838685,3.00923325833491,5.56889058605883,-35.5754451410268
"222","2011-12-06",0.39133690128228,5.05156184137086,2.54624229342095,5.57524830293747,-2478,2584,-10.6828396452386,1.31856797684335,-0.0882942292562916,12.9707000734376,8.90016984025674,0.679805321881588,14.2088426557502,10.7571984600524
"223","2011-12-13",9.2142843355445,-1.70134849332122,8.17439450927164,14.7838425029626,2075,-7036,32.7973168860739,5.30476844753291,-1.16414158852169,9.65983164100379,-4.90722345680137,21.3654425281229,5.42710408498905,-7.78289622097983
"224","2011-12-20",-1.50863512532009,-0.19571679063084,1.33937840174525,4.84503607056332,-3792,-2164,-3.94532602492106,-0.297944179648901,-0.360410385195031,1.06028234140432,-1.94726128414526,5.17889135154324,4.9383915824059,14.7148830748085
"225","2011-12-27",-0.927080069670438,-0.391456162169668,0.643898449184377,3.77103993274766,-2092,-1964,-1.94790412790837,-0.890003129264194,0.137889847877126,6.37218239473203,0.439763913151658,1.1921313885507,-4.36127150872263,11.3517950528363
"226","2012-01-03",-2.27803708796319,4.08301328391225,1.32683776126168,-11.0911998300422,-4776,8274,-15.7626826077829,7.02445726431247,-2.50922974418941,19.9964598074448,5.70135010047643,-28.3291201475487,20.8085042722537,-27.104701194725
"227","2012-01-10",-4.75859465648085,-1.92604389443733,-5.1632664457971,-29.1319837447155,555,8125,-11.7255761935114,3.38776296529062,1.40771645346209,-31.0948466676216,3.74064118141764,-31.5268953950897,-27.6944768823215,-9.39574572443131
"228","2012-01-17",4.84600891056957,3.68996671682389,6.42577782353566,2.25344492739001,-2123,2732,7.77228733794324,7.65471617087528,5.48466264452525,-5.55236791202329,0.687268805156194,7.38972462020424,6.08850723974097,6.27362474599948
"229","2012-01-24",4.78942940703941,3.61212611354045,4.29055628659896,-12.3975005904304,576,6935,7.65094590974993,8.6024573999044,4.1632322466155,-1.27586221497946,3.59218961537593,-21.9562235423927,1.59666235874241,-9.8369845628282
"230","2012-01-31",5.17889273787588,-2.47676819910385,4.27494366737342,11.2094344493917,1223,-5511,21.3529820265475,2.59226801932382,-0.116032544320888,3.12875684243377,-11.8639429221544,29.3837931839356,13.9233925102671,-60.9136556009553
"231","2012-02-07",3.02373977398176,0.807332276689365,5.24698493853162,9.94690073224174,-3409,-2320,7.05573106739639,4.02064204780412,4.50307177060552,14.5234488131619,-0.51336365197443,6.26745029578792,-9.09684470432008,13.7655109808385
"232","2012-02-14",2.82088708700705,6.9849216382174,0.039597662308033,29.5992274460552,4227,-4319,-4.972444759456,-9.65903042163081,11.6124692115989,9.37754626097469,-18.8845973515807,43.4025661806086,40.4187348613064,18.5403223331362
