"","Sugar2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"115","2009-11-17",0.592446399197577,0.63273296695403,1.05859871824805,3.28729434072574,-3142,-3495,0.549940509658597,0.268510527858012,1.52640592921287,0.795458739846211,-2.24661215610222,28.2277555543736,11.4333970967555,12.504461975295
"116","2009-11-24",0.60710011697136,-0.0491267091106806,0.368550978384086,1.58266472712203,1320,-2839,1.29512401209286,-0.0720312522794586,-1.23401275760795,0.00808440115243059,0.794843533471834,10.1089683864382,3.23270838205598,19.4202495801941
"117","2009-12-01",1.44981684938372,1.59107421917533,1.89947921979901,-2.50774953249788,-3395,9199,1.30249459007938,3.46473613048062,-0.532085552420902,0.827207824479181,3.02421814231906,-44.6256867855404,7.32029090006243,7.54898053343815
"118","2009-12-08",0.655675248097864,2.36856528839482,-0.234354924144142,3.51999984628613,5571,1554,-1.16522528521852,-1.56178858090641,1.3513589279361,1.37683358439027,3.36013433228466,30.0006606070365,3.28894771235664,2.98707103234452
"119","2009-12-15",3.5948271598004,7.14830721138675,5.85346076011923,0.468055139556611,-16489,23036,-0.397858626581638,7.73698133848342,-1.27848837312019,4.97286236342571,18.1502798379004,-73.4955405862259,-6.55228849773248,7.20141690437259
"120","2009-12-22",3.11010149481241,3.80078356629667,3.17363559474817,3.84838801326879,-1929,6577,2.29812327769068,2.94506079612731,0.0451144302932249,2.77458076252159,7.71540342794399,-57.450494779467,0.0928861403940218,54.5187559911691
"121","2009-12-29",0.183463035991771,-0.837620698746733,0.164867057966411,2.35446706131786,43,-7295,1.37958527533009,-0.591293080776367,0.94081672856845,0.202268891537472,-2.51501662584577,63.6065019360281,-0.0565291139983159,4.16904270542098
"122","2010-01-05",1.61365207562767,-1.38656430039248,1.29510258515619,4.11462019301307,1510,-12665,4.9804943282691,0.28785772444575,-2.9861280593634,5.48568443959638,-0.0784765283768252,-20.7449345036734,-0.636131883206303,-1.05095781118596
"123","2010-01-12",-1.43759688528444,-3.36529499120388,-1.84557858177303,6.62421280680583,3568,-24808,0.616590595035404,-5.1169983818081,-11.1632307089996,7.8013968812483,2.1132558071713,-28.8526881152865,2.85693649752794,4.40322701505025
"124","2010-01-19",0.812990068170016,0.555090327640606,1.19872861371881,8.10386196589423,-3115,-15477,1.08168706886023,-1.77250967177507,-5.20316079573337,6.44878942298917,6.98935334726603,-22.9530821142857,-17.7537443191273,35.2924329425676
"125","2010-01-26",5.01306889304907,-0.260714281520968,3.95077784491917,12.3538485811,5562,-30226,10.2135966069952,-0.0922235361032975,-1.65107115958865,13.117603390986,-0.167036297225209,30.2527386769844,7.03098004986931,0.185137620379372
"126","2010-02-02",3.55943003903718,0.94169094237273,2.86840653568685,3.93817418727291,3830,-6918,5.94853530570933,2.31632048570791,-1.99883372248948,4.19923514655238,2.14180027575601,-44.1297476424653,6.81570269053715,10.0421038551969
"127","2010-02-09",-3.54381623924542,-12.7034780856949,-4.91445965758501,1.12472215818737,11380,-43980,3.95829435766117,-8.20695806644842,-2.46442089125249,1.20326634648684,-19.2105190418912,13.0799651786445,-17.4930576444646,-1.59261411069433
"128","2010-02-16",-6.03943627597872,2.33000281784292,-5.2934365038265,-10.1892444365062,-3630,32862,-12.8433909364052,-2.60102404743439,-2.5427395532974,-6.11006043049063,3.17034369950413,-19.8513676386324,21.9005438544,-71.4961367435849
"129","2010-02-23",-8.34071088261545,-3.42497881187214,-8.91156702864269,-19.0811890199909,5993,31227,-12.8598234977101,-3.91891016156336,3.0511574516801,-21.4708279908905,-6.78678154002927,70.4411488209243,-13.4688754642795,-8.15076027769752
"130","2010-03-02",-5.13044212502169,-3.49215030269541,-5.15050888480477,-1.73831552725936,1299,-6862,-6.73508762906927,-6.74226478290141,3.54923987755367,1.32910013051628,-10.2199629337084,-15.6969284471634,1.72544907973968,-74.5377811326879
"131","2010-03-09",1.07941657548984,1.2437035180799,0.0908323342510897,7.38842193636735,5744,-11315,0.915604807863701,-3.59723227092257,3.02947280774752,1.00807251142943,-0.323178293739268,135.678041674318,0.796887128071511,-32.1492323550684
"132","2010-03-16",2.68976664453948,2.39993971944941,1.9697435967311,3.30457795873844,3990,67,2.97839376710254,1.24980754806749,-2.61757616208396,3.97524733000765,6.98619033013905,-1.73853674522491,1.63538787422706,-6.66913744986726
"133","2010-03-23",-6.58359457597228,0.967922359031981,-6.7817514212166,-9.43370963213805,1937,22428,-14.6925906133207,-5.36573460223213,1.60215898032714,-15.1751040117595,1.11108195622496,35.0097977687627,-3.54349632206663,-0.980720511696376
"134","2010-03-30",-4.22951947112917,2.46098124240142,-4.62592208328587,-21.6019610613529,2616,45861,-12.6064761131854,3.22627991978308,3.50114180983514,-22.9914415200032,2.12310268557232,-35.4491960246223,-1.35903450727017,84.8611058212164
"135","2010-04-06",-2.20252239688286,-2.86930579528963,-0.715404127964092,1.51517103873982,-7861,-11205,-1.30924017417513,-1.64033200126923,-0.149766766299031,-0.151305888768682,-7.29582264946327,22.4585634950476,9.9252460783072,-35.3746566693131
"136","2010-04-13",-0.904396964651966,-0.105163469204861,-1.10694125330149,-1.52649927437913,1234,2127,-1.97678966477817,-0.930729760399451,-0.787710733164459,2.17957967010811,2.36642531877091,-26.8234644493489,-11.8003581842469,3.58024076329606
"137","2010-04-20",-4.74736312660031,-0.412763988788534,-5.51566939658148,-3.17669708642772,4606,3727,-10.9347481984985,-6.51158617225924,-0.51721968354439,-10.6140500884207,1.3399653986145,29.0449397662579,-12.493541701196,40.874474835852
"138","2010-04-27",-2.6468529407941,-0.51492851831707,-1.6706213612304,3.56301987277376,-4606,-7124,-5.94286401467485,-4.02431897710187,4.75923818225379,-1.52543581076348,-5.89174750545265,30.1810365493038,2.9685251103178,-14.7644753571941
"139","2010-05-04",-5.09954423228312,-0.0760771063045951,-5.26396335282513,-11.2532768880076,1508,16749,-13.6380455967945,-2.58486516822174,-1.0977202462378,-17.1983942906815,-0.642561608380454,7.92336070166737,10.5081189593619,-10.670089861225
"140","2010-05-11",0.164292035718105,-2.17867043245938,1.18981425477003,-0.91134946397684,-4929,-5135,4.29105386477939,2.07638850122756,-1.27508495125639,-1.17817440498484,-3.95126639015473,5.57336239915394,3.22956915436468,-43.5468619252831
"141","2010-05-18",1.93887182433841,-1.2561432812614,0.740919810065321,5.20849402825654,5487,-11194,7.16255899329621,-1.17654337137143,-2.85445790237375,5.45419024087206,1.02262721453705,4.69301996452938,-5.58860546913369,3.81668217838271
"142","2010-05-25",0.809157230783697,-1.20396954757318,0.269772752943531,-0.610125906277581,2526,-2544,3.88570325763222,0.657184319171833,-3.70402642094483,5.93709680658812,1.46923269929555,-24.715758455222,-3.28771969496948,25.9954556166255
"143","2010-06-01",0.129993014643937,-1.50308536348689,0.0471200695971064,-3.77124987766653,390,1225,2.51465676142626,1.67291073840605,-0.382273163954139,-6.81313979061429,-3.21569692856851,1.21631471219299,2.82797033946967,25.5590144341486
"144","2010-06-08",4.4281937214496,-4.13308880963346,5.04651502843156,0.972747203956104,-3587,-12749,15.5314062334288,6.68694011075033,-2.77970234209999,4.19647225867479,-5.51732293734482,-17.8952529269026,-3.57565552384216,25.508349219114
"145","2010-06-15",-4.39650860825651,4.25778821120257,-5.31739815924048,-17.4216629619133,5053,34698,-15.632994127172,-0.952899861596812,6.36588235496642,-11.6859343224906,1.10379961984535,-28.2502278729867,10.4526834909249,-73.9819206531834
"146","2010-06-22",-3.85351476028255,-0.0541360680520242,-3.79690009561831,-5.44062059614863,44,6245,-9.56861634452935,-3.25727134995368,3.56415517444706,-3.13664668586533,-5.2140281291738,-24.9433510980724,6.78362688413081,19.612142387866
"147","2010-06-29",-6.66808482683585,-1.32365816717606,-6.91964360095714,1.94153964469894,1620,-5934,-15.7272045403628,-9.97466514271093,-2.73580815322543,-3.73219644318983,-0.51974394698231,35.2817817492564,2.37117198994472,-15.6542437598002
"148","2010-07-06",-2.49092252557528,-2.03237607269404,-2.09796444291523,-4.45787995960618,-1513,-487,-3.3318582851404,-1.24837529551254,5.38939378512033,4.31591236660935,-9.58131482416249,-49.1060777228077,-7.67768001483962,-17.3588276166367
"149","2010-07-13",0.990104744001918,-0.69094672471266,1.84991064049527,2.20644441594313,-3799,-4358,4.02078609673158,1.72329586166207,0.745002692186603,3.89887087786924,-0.875939433240269,-19.7334704773526,-8.82074364315759,26.1670644690437
"150","2010-07-20",0.477508144870242,3.43448838545797,1.05598424213103,3.6424632595665,-2589,5188,-4.95201048034968,0.118846176832932,3.03399280183552,2.42477481954211,6.73793953874604,8.68732967648,-12.3272137876949,16.0677453692628
"151","2010-07-27",2.98465913999131,1.12596021022213,4.42704295069074,2.2916502999454,-7008,417,6.45037711412684,5.20310830262734,1.05781662260291,4.20384955594653,1.45175423403678,1.93061029562855,-0.385501360854335,-39.4071002286204
"152","2010-08-03",2.37815548661509,1.4622684649396,2.53485854237763,-0.302038782977654,-1252,4521,4.01996364480777,3.53169239883222,0.537372555067783,-0.146521566782809,2.58403217519412,-8.1630480776111,1.52788513489224,17.850831224958
"153","2010-08-10",-0.286081021886275,0.822666271807648,0.333615366853834,-3.33435841030347,-2853,6322,-2.279014135223,1.56741688095252,3.89255266347543,-1.19730937412506,-1.22001446662292,-29.4591704292248,-11.0669502177016,2.93301829929646
"154","2010-08-17",2.09217192896958,2.80006338058332,2.52724956222448,2.51635623735567,-2642,5223,0.786793058872171,2.53082461497343,-2.18204476063661,1.51197085009311,6.60518482720391,16.6460265927437,17.9366471901194,-2.37924570236832
"155","2010-08-24",4.61761322393635,-0.319852357969097,4.2532259262412,2.17209392466806,515,-3576,13.2112311398297,4.92684651865343,1.13779017079505,2.22083258437635,-5.20171136426182,2.20121973291612,17.2374514219225,0.967253089578612
"156","2010-08-31",0.347245785841821,0.227510646658224,1.40318573807079,0.587764646735955,-5480,-47,0.541745213891431,1.66211250448853,-2.29750129584385,-0.69024572278451,2.27496802324225,-21.3131915899963,5.29566395874088,55.4068662440143
"157","2010-09-07",4.67605060165077,2.72233574066263,4.68220165662441,-0.0357703223956563,-1618,8229,7.76573140392447,6.1272092390201,-1.88411320890314,3.00624302381376,6.73914521604093,-50.5812051992002,8.65453524656807,-1.22685406534817
"158","2010-09-14",6.87044846681175,-0.966356741163388,5.24613147678874,5.76849880085248,6800,-10234,17.8667593251529,5.09048321575385,-10.1635927950603,5.00385164808126,9.2814585627254,-24.2859074390136,-6.92921043181212,29.516229750481
"159","2010-09-21",-7.13652295120095,0.644945146713916,-7.0476638404978,-28.5719122490111,1455,34333,-18.0475586896954,-1.41923060484022,-0.0988494465612888,-33.1355287151403,1.41938351295714,96.6784124507631,0.0116092332230977,-82.3921591142463
"160","2010-09-28",-1.14650323727439,2.65123120921817,-0.732472991506938,-2.22354162161409,-1862,10315,-7.29225316542017,-0.395767650651457,3.63750368750164,0.165700120762935,1.29919626955566,-24.4537427081408,5.27935421324397,-2.35973370029079
"161","2010-10-05",-7.55942430721692,-2.18063901467485,-6.75557692571704,-3.61313436535298,-1856,-3331,-17.4303797099956,-7.4724533285222,1.42399223563761,-6.0088635575827,-6.30109005337118,19.2422652780458,1.66352002456254,-4.73099425287415
"162","2010-10-12",2.14600648876324,0.133908932482996,2.67352864328068,-1.13026312670783,-3300,1447,6.01652050537727,3.53779064101563,-0.338743324564383,7.55056993698222,-0.0106906517480354,-94.3295741707313,3.15535148330266,-37.9043945205179
"163","2010-10-19",2.57307160324682,-0.765595151477605,2.85533134318996,2.43188861177313,-2331,-4579,8.5258334268099,2.94907442755754,-0.767131072152338,2.70045720112666,-0.884860159114531,-26.4382971834959,-0.175045556529518,23.840076161439
"164","2010-10-26",1.57224603488046,-0.913807942372635,1.4628355506817,1.23107565084606,7,-3918,5.66687847662841,1.51393842773651,-0.686210507192442,2.7492205066995,-1.7313529722216,-58.0318995763891,1.92947652162037,-0.21367529497347
"165","2010-11-02",4.14402226550017,2.49891021128068,4.47295239484351,5.34814271495918,-3318,2401,6.71131317755762,4.27921310188513,1.7680311107652,5.31341282113758,2.76933670346544,42.9373913902401,4.57823473208663,-15.3126249298721
"166","2010-11-09",-1.63805656618479,-7.50527605475853,-0.638711229783517,20.5549471072944,-4788,-45085,6.71100648548073,-6.03557359958149,-10.4303228577161,18.1700779847819,-5.16615513878929,90.9177919317033,-5.46200476777106,11.2471353116225
"167","2010-11-16",-5.61164996810941,-4.19274198204729,-8.79074524759957,-2.47551481549486,18533,-8737,-7.52407374173725,-10.7016266691728,-5.05402321366351,-7.90171300331828,-2.83426089051257,53.9679999727213,-6.88219865626714,29.413572241425
"168","2010-11-23",-0.125352438205972,-1.64552527763249,-0.230473494366912,2.76677794721305,556,-7833,1.92114598537092,-1.19425988456605,-0.968950936612778,2.84168207239226,-2.66167834362676,13.2406788809162,0.244861738430302,-26.7753318406188
"169","2010-11-30",-0.951367701806127,-2.07395856961234,-1.49650101808199,3.1601439885419,2919,-9487,0.51410222581616,-3.07224500327532,-6.10538592872363,5.24120400956285,1.01614882906329,-15.1821123411937,0.247960009358295,-4.1534209028665
"170","2010-12-07",0.36154167900051,-1.37736555627228,1.3203822319781,0.0645237461894155,-4827,-3695,2.5587092567033,1.75507605701668,-3.17955514419683,0.132358021246404,0.0728597482140714,-6.62240007105055,-1.04036013032971,15.4029504425717
"171","2010-12-14",1.44328575976349,0.754506985721193,2.15540583587952,1.22276908944361,-3996,409,2.29009925994728,2.47350844737433,0.767460591585767,3.60262021103388,0.81195677324537,-20.9532970415086,0.428601367962855,-21.0140719426605
"172","2010-12-21",3.52205425712029,6.19784146076174,4.79447943879041,0.179340215995083,-7845,16552,0.157445605819007,6.31167083563966,3.39199549599503,3.71283384526535,9.49005000551395,-145.18785757246,1.03961423949226,41.9717130815366
"173","2010-12-28",0.403431322489034,1.20623400497184,-0.0142511579305449,9.25626566530671,2076,-9114,-0.646687931431167,-3.15988286008508,0.144624949506422,10.4447066158329,1.45532349554891,13.5313557740814,4.15960783512705,-26.7447919087813
"174","2011-01-04",0.0416623484067458,-2.81907903857785,-1.27617698891296,-1.66915930923253,6969,-5516,3.69738390674996,-1.13471480013239,-2.21842672310792,-1.00172242041481,-4.16506230279357,-33.8487689100563,1.51021633761896,-10.6102673086349
"175","2011-01-11",2.83709644916836,2.896882165237,2.86295227038789,-0.597107111252804,-990,8905,2.76309478047416,4.07651018286845,8.03964222125479,0.0983899900480978,-3.16810284717377,-294.780711977056,10.8891052185587,12.0634477565595
"176","2011-01-18",-1.03989934600524,0.365570481195299,-0.945612041439148,-2.63912806505022,-190,4637,-2.80856846167676,-0.371918388273151,5.17614541045894,-4.0627689397903,-4.21997085766996,340.205171746807,0.983823089818436,-14.1408450251406
"177","2011-01-25",0.688774288964566,0.497157744312382,0.479579782020068,0.773067215367718,917,370,0.933233127523359,0.381087141663627,-0.0963395111003962,1.3754845079589,0.58057012027497,-55.1641687949907,2.40747565311743,7.11673762850804
"178","2011-02-01",3.77691159944735,7.5011792432095,5.11625516154233,1.60025638165138,-8698,20037,-1.17400262374101,6.27127908616885,4.82338329165444,1.30244725512689,7.12494116088269,-93.9918307666393,18.1999919658175,30.1903036628218
"179","2011-02-08",0.483637892574329,-3.26956426432314,-1.02769165865837,0.747806137195717,8368,-10928,5.47137342673505,-1.60420835143853,-0.138252251241688,1.08190386638949,-6.78672824549817,-38.1096517091207,-1.63684704520151,-4.89608271957014
"180","2011-02-15",-1.84273763815099,3.19833142915549,-1.6239247474525,-2.03315492818632,-658,12470,-8.64644712659608,-1.4898391561724,5.51722544056457,-7.9720187078923,-0.327335073537505,290.781139218152,6.80625390049219,22.95744416445
"181","2011-02-22",-2.51502002347621,2.34019262252261,-3.34825194742425,-4.90660475720563,5237,13795,-9.90642059206124,-2.84425746353314,4.88378785546146,-4.34248670487332,1.67573925075875,-16.5896677126554,-4.24382176082716,-4.43755889253552
"182","2011-03-01",-4.562514224361,1.39921134244698,-4.73076839875812,-0.183025060648312,1998,4670,-15.036077347918,-6.23128448254953,0.464212091436167,0.166366204391721,2.60922398581016,-28.1851152140987,0.756592756419217,15.2146470317811
"183","2011-03-08",3.34404522591072,7.3884511117523,4.18937984197161,6.58941550460028,-5276,15653,-4.85758066067454,3.35994060539164,-0.0672744510776369,6.6768401978333,15.8291358247109,-20.1778728816512,3.68988264344647,19.1035610511944
"184","2011-03-15",-3.13635144502733,-8.6596493241089,-5.49697771389592,-1.88177595747998,12910,-25919,7.82752144359726,-6.79834455264956,-3.51255140548954,-5.91191846571935,-14.0928235217588,106.475078585204,-6.98336410277793,-26.0824121078789
"185","2011-03-22",-2.10708749518549,-3.48693581430712,-1.43775913912236,0.995704792022956,-2977,-12152,0.367936121940104,-2.35065967785264,2.3654153568696,1.39119229230165,-10.3503304342754,-12.4929556567693,-1.7649866209263,12.9509925939221
"186","2011-03-29",3.12775973614343,4.55167926354711,2.59185178194539,0.625934573933407,2135,13307,0.572095817498486,3.33171524255,5.71588037225723,0.933733553817007,4.4152587839271,6.08448104455821,0.572844656733373,-12.5002513285361
"187","2011-04-05",0.671343198501262,1.9221400892139,0.577265778285252,0.691238661892335,369,5223,-1.66010915553692,0.53491651788331,0.821142986319678,1.63024817871733,4.40176282652782,-11.0497513255742,-2.25315995591551,-1.17943042610626
"188","2011-04-12",2.54976765919164,0.684725976431722,0.165492837468051,7.48339298541953,11951,-8554,5.99616395452465,-2.6984333156971,3.38603550089243,-1.75058464413205,-1.40564488281196,89.8586045421828,-3.03273114905043,11.1533524785523
"189","2011-04-19",0.510893878698226,-2.15685386789737,-0.012675494678227,-16.2654626315893,2669,15479,5.13932343273087,5.98023335473883,1.49489043042532,-33.4111080210791,-3.99236979131139,39.9558301371496,-11.9944889008183,26.6860609703192
"190","2011-04-26",-1.63024839965935,0.386967194382137,-1.68623865198967,0.402765727659471,311,727,-5.09858283416147,-2.3844545598239,1.11070747138537,-0.538002662767489,0.231027469710199,4.47192113025778,-2.61137448084412,-4.82337120934186
"191","2011-05-03",-5.82653277152563,1.72428180371629,-7.12693870895098,9.6195899274294,6228,-7303,-20.7470860725493,-13.5046970102001,-3.7637935499033,6.24551758064023,8.19099152866514,23.0796444221429,1.99194847219069,-13.1663978449728
"192","2011-05-10",2.51717865283645,-0.807797071451866,2.68517918796984,-2.06293693574704,-688,241,9.50299655463613,4.64632300355401,-2.99862269678162,-1.24388638858335,0.895438416643302,-1.60425919651601,2.19829388223847,-15.5550913428268
"193","2011-05-17",-1.120633651961,-2.85535579705929,-2.27644059490615,5.92167623766588,5435,-17518,2.25400596886427,-5.74812191867764,-3.04146114988928,1.88692000730164,-4.92810059085489,14.0432092245307,6.25084439010006,9.66821452536468
"194","2011-05-24",-0.469757419914174,-3.56951026960441,-0.205754617396181,-7.26747344312457,-1285,-805,5.15696722972621,2.80843966009936,-1.73247703966304,-1.47747044442621,-4.82151640551312,-23.5985885669592,-6.61742815289177,10.2288664541426
"195","2011-05-31",2.14357987122451,1.40718057247238,4.30076522243876,4.04366591765246,-10303,-1298,3.41059057915718,4.40490677195289,-0.0389197008095366,3.55578745683545,2.42482796860877,2.55326054590697,3.70914888142799,15.8497840560658
"196","2011-06-07",4.58992549018511,0.383803031435903,6.34084951476872,-1.69380139230064,-9180,3560,11.3708837873951,9.41470550919412,-1.32179780284165,1.49772926022802,3.25889800264356,-5.84218999769188,-3.68183601234495,-20.5121156644999
"197","2011-06-14",2.68243702051389,5.57506877209804,2.78100608302445,-5.94223929660398,-836,25757,-1.90008530331056,5.75874316386251,2.14353151921269,-4.94570116920272,13.5593689564352,-14.9194675493654,-15.9546121000636,18.176436059076
"198","2011-06-21",-2.46959398451274,8.22197539888112,-2.01895077629359,-9.13869481277949,-2076,39471,-22.9974992297489,0.168884128706814,5.4497847860377,-14.8153150563521,10.91625550786,3.08761187088749,7.3703664106171,2.88951715076511
"199","2011-06-28",-3.33385672792605,-0.268163579657532,-1.54421381626904,-0.887931473206649,-8745,106,-10.5866908882978,-1.73749616348324,-1.01117342376629,0.827147052256016,0.606789169773414,-4.05354550448056,-1.5158114833687,-5.32673583469823
"200","2011-07-05",-1.3845010994558,2.86379152546044,-0.23775675371116,0.79505570668541,-5591,9343,-12.8276995951175,-0.545280953886085,0.464532586025435,-1.39932948323818,6.54115573589262,2.93527652262995,-7.28847682913383,12.502875692995
"201","2011-07-12",1.47674050954105,-0.0200322987184975,1.76793566857132,-6.22001472060969,-1957,7131,5.71593024938366,4.04314755919408,-0.510049050248007,0.799134313749761,-1.21383554730432,-19.5394151539862,10.0463362176052,-27.3636101125646
"202","2011-07-19",-0.0388590739316186,-1.03060991054598,-0.460639758568071,-0.167616233820844,2230,-3548,2.64103990935531,-0.540055318000121,-3.39495596245332,-1.00628028588723,-0.0483120970809381,4.35700230290532,4.50464781362001,-7.14000676984838
"203","2011-07-26",0.954010642753467,1.87342898039482,0.545388177451578,-5.15060656923154,1890,12446,-1.52707543443995,2.03758806050569,1.8738017435366,5.17861315657164,1.17643598832071,-41.4623968947,5.74427934261852,-12.6036472292624
"204","2011-08-02",-0.533806071801735,-2.42145782844148,-1.31588376114191,-2.34403554006803,4229,-6325,4.4715771655838,-1.05774118076933,-2.49277830347516,0.060379183092607,-1.91610226832637,-10.3123236069017,-4.88948029850764,-13.9221242599652
"205","2011-08-09",-5.59586247937958,-8.09738997200213,-5.24350721828739,-3.94304009212689,-535,-23878,0.541415982060123,-5.57057959958307,-0.834539400783463,-5.5881707242655,-13.4408220508954,6.57836982206454,-13.0542447721222,-11.5743921037515
"206","2011-08-16",-2.96556208695229,-3.74303767436253,-1.64201003466964,2.9902101702314,-5730,-15186,-1.1619396125937,-2.85145518534939,-1.32745929091804,1.84166801949459,-8.95198143972742,6.76842043559205,10.9587155371417,8.00427076735364
"207","2011-08-23",-0.468824933632206,0.497789158008644,-0.160377693911684,-7.3048674140006,-1362,8845,-2.71833671096164,1.67616582688499,-0.845778289987997,8.9116801267366,0.200495082441954,-158.149854374486,7.60498889458212,-7.87934882731047
"208","2011-08-30",-0.886482353146967,-2.31702310530419,-0.503388132938376,17.8817887789785,-1584,-26079,2.41743955193421,-5.59016707902682,-2.71048854482565,18.6181446247394,1.17276012661431,25.4311313765331,-16.7464256941273,-3.75242752651435
"209","2011-09-06",-0.64849096517765,-1.63210928388402,-1.86317295962386,3.00304780266512,5995,-8555,1.53527789862071,-3.4247634356948,-0.319774172674059,-2.02947732002414,-3.58654146480024,75.310621213352,1.83585837239466,4.9931382312197
"210","2011-09-13",-3.70943446985308,-1.63970316994497,-3.75297800670236,-4.27509136229443,1121,-69,-8.38725209027711,-3.58057222145671,-3.28391923462199,-1.27650493975384,-0.26284389390856,-47.1306509584805,-0.706330884300499,3.61254094442423
"211","2011-09-20",-6.24081421088363,-4.16716424190433,-9.71801545469244,-11.8548598636986,16122,277,-11.2633143491889,-9.02472821858566,5.59102876482029,-14.0001005367429,-12.1200223770325,2.88159490989113,-14.3190406416336,8.72591163690704
"212","2011-09-27",-5.35778087544792,-7.88317904616331,-6.65523713226825,8.49191330642043,5483,-30915,0.712935687196925,-12.0285327405194,-2.84479439697876,-5.080627104903,-13.005846701996,108.220325176073,-11.9656801756499,9.81959467407947
"213","2011-10-04",-0.0483257476512122,-3.88445177507197,-1.51039853296631,1.05938593166428,5624,-11391,8.26383295322071,-2.53800040442602,-5.24405508517845,-0.141767108762103,-4.91336071821351,8.49411850505444,8.51241774340465,-7.18432520931565
"214","2011-10-11",-0.0850164429319733,1.49878165718835,1.66225219483902,2.34601746180232,-6726,1277,-3.39519444327543,1.38252821129914,-0.355440977302024,2.15353747924354,3.32109335450301,6.91426014158552,3.35047124742154,-13.2621888241683
"215","2011-10-18",5.497524121715,6.1166030810071,6.410884680413,-0.444033540135358,-3972,17033,4.15849685875589,9.09788905289872,-0.841349244199741,8.45318449901722,15.4243343633768,-47.4321012274348,-1.53459774623457,7.92031945418188
"216","2011-10-25",2.04687503698171,1.45969789243718,1.66343429945499,1.57661221129253,1458,2308,3.31753836386071,1.69585671839556,0.485418904263568,0.410875935138222,2.96955074466219,0.207610054166807,-1.29367910307181,22.8578549616465
"217","2011-11-01",-1.89091443338221,-2.20575091054993,-2.39678449991558,-1.69215340124413,2200,-4249,-1.21922025433143,-2.66103920333851,-0.750975455805936,-6.5482184508534,-3.97451212782016,16.588164511178,-0.624504570531137,20.0373651051828
"218","2011-11-08",-0.583761882202793,-2.55774413093146,-0.61134196924808,5.38383193874363,136,-13204,3.48207575404551,-2.96723159478418,0.738518277340816,4.59658986325717,-5.97951424237877,17.5523186123636,-2.88273824503307,-13.9731558782296
"219","2011-11-15",-0.544919945286892,-5.97917158187524,-1.97185342459214,9.0380628321391,5775,-26871,9.50365106201261,-6.85735180616529,-0.681273924736381,-4.29606713773367,-13.0665342280016,57.6329469505387,-1.66578449168728,-3.52760229015789
"220","2011-11-22",3.07119945755705,-2.47313051043658,0.0766502626035503,10.0340778146032,12239,-19913,11.9024207068158,-5.08238567984183,3.58047253801477,-0.877914639748845,-6.81211315345394,29.4592271279944,-19.1542496948982,30.7429340905543
"221","2011-11-29",0.557014771720787,-0.483553087952693,-0.487617287934938,-7.35799497353113,4266,8992,2.08016313663055,3.15429938819456,0.731753776721256,-16.710933423226,-1.32197373677325,3.93017228781751,-4.79420107973674,13.4289648672027
"222","2011-12-06",0.960783073405658,2.77931219539074,1.65504757767039,0.573243074838459,-2627,6181,-1.72707082547952,2.1946704087032,-0.880870270367673,1.69315645336976,6.78959450880203,1.46210341442305,7.56312845640608,-11.9809662018294
"223","2011-12-13",1.38439970042228,-0.613762267350815,0.885360348767961,1.24644736706685,2266,-3234,4.3312776892062,0.706215548491329,-1.38670760062229,-0.0986508905260308,1.21726775455766,1.94448352841725,-5.0629310192539,7.89605176678219
"224","2011-12-20",1.37311827470672,-1.83874364937786,1.74418235114331,0.15003422711608,-1292,-4794,5.82055446484304,2.52785383284824,1.55624406507098,1.31574743521305,-7.89637838539612,-2.51054184773594,6.08245118775681,4.41017841773732
"225","2011-12-27",0.583838699949091,0.154324758944213,1.30648419164334,2.18509282534942,-2938,-2624,1.15340667371413,0.876872782250437,0.295998947551013,-0.0803292224265562,1.27173270160092,6.26487488063301,-6.32701508231648,-1.13839057132719
"226","2012-01-03",3.55761388266842,6.90744115116448,4.41725944364286,1.16235492668775,-3272,16090,-1.04139442681994,5.98116000966264,1.33985909873093,5.22301865748958,13.8516041196718,-0.852924411079492,8.26680572854457,-20.7639364778245
"227","2012-01-10",2.43230975496491,-0.522389670482504,1.1515125614272,-0.716117781349368,6006,-379,6.50755866575068,2.01559718016302,4.00378635748702,-3.66487830212741,-5.372575158143,4.42730505163969,-5.47944316336135,-5.7403032236472
"228","2012-01-17",2.43156189086626,4.84954479741244,3.84266650198644,-0.280997726167165,-6084,13513,-0.881879684879294,5.66956780831216,5.06165542897925,1.17082559360622,4.73955259355865,-4.33516037799251,3.90375177469924,11.6382122793894
"229","2012-01-24",0.801675335052643,4.87978952016661,3.00597226104173,-14.0559061299388,-10324,32128,-5.24748889809104,9.53334710641958,0.66030085396882,5.71990076634972,10.8419081770819,-58.6762552137204,1.47762813000689,2.93981046444731
"230","2012-01-31",5.97311617487009,1.20187720102205,3.94703511532999,1.61120651903914,10173,1553,12.9916325746199,4.72815934420474,1.33430970584421,-2.73192750271836,1.72539463042245,14.2265522632105,-3.00269029535674,-2.55943724052266
"231","2012-02-07",2.5459681134695,-1.52400517429445,3.54111545857005,0.503583309905586,-4829,-5076,7.9299192202642,4.52131262803288,0.849595735030917,-0.626546569245434,-7.14631242870123,2.87326924766109,13.5034155338268,1.60330544789584
